element_type,osmid,addr:city,addr:country,addr:postcode,addr:street,geometry,addr:housenumber,entrance,source,fixme,addr:suburb,level,wheelchair,name,wikidata,amenity,wikimedia_commons,architect,heritage,heritage:operator,heritage:ref,image,note,description,wikipedia,roof:colour,opening_hours,building,nodes,building:levels,roof:levels,roof:shape,building:min_level,capacity,layer,operator,building:colour,addr:housename,start_date,height,roof:angle,disused:military,historic,location,old_start_date,roof:height,protect_class,website,area,BLfD:criteria,est_height,ref:BLfD,roof:material,architect:wikidata,building:architecture,roof:orientation,indoor_seating,outdoor_seating,phone,3dr:alpha1,3dr:type,building:levels:underground,noname,building:material,building:flats,smoking,nohousenumber,building:use,denomination,religion,roof:direction,contact:website,building:roof,building:part,source_ref,source:geometry,type,ways
way,243749983,München,DE,80995,Franz-Kötterl-Straße,"POLYGON ((11.5461797 48.2128513, 11.5460863 48.2128536, 11.5460922 48.2129621, 11.5461855 48.2129598, 11.5461797 48.2128513))",5,,,,,,,,,,,,,,,,,,,,,residential,"[2511222448, 2511222449, 2511222477, 2511222475, 2511222448]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243749990,München,DE,80995,Franz-Kötterl-Straße,"POLYGON ((11.5460863 48.2128536, 11.545993 48.2128558, 11.5459989 48.2129643, 11.5460922 48.2129621, 11.5460863 48.2128536))",5a,,,,,,,,,,,,,,,,,,,,,residential,"[2511222449, 2511222450, 2511222480, 2511222477, 2511222449]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243749991,München,DE,80995,Franz-Kötterl-Straße,"POLYGON ((11.5459416 48.2132106, 11.5459485 48.2133274, 11.5461698 48.2133216, 11.5461629 48.2132048, 11.5459416 48.2132106))",6,,,,,,,,,,,,,,,,,,,red,,residential,"[2511222511, 2511222548, 2511222543, 2511222510, 2511222511]",2,,gabled,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243764783,München,DE,80995,Sighartstraße,"POLYGON ((11.5453973 48.2127937, 11.5454702 48.2127915, 11.5454753 48.2128669, 11.5454024 48.2128691, 11.5453973 48.2127937))",13,,,,,,,,,,,,,,,,,,,red,,residential,"[2511329564, 2511329563, 2511329566, 2511329567, 2511329564]",,,gabled,,,,,lemonchiffon,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,243764784,München,DE,80995,Sighartstraße,"POLYGON ((11.5453244 48.2127959, 11.5453973 48.2127937, 11.5454024 48.2128691, 11.5453295 48.2128713, 11.5453244 48.2127959))",15,,,,,,,,,,,,,,,,,,,red,,residential,"[2511329565, 2511329564, 2511329567, 2511329568, 2511329565]",,,gabled,,,,,lemonchiffon,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,243784268,München,DE,80995,Bernhardstraße,"POLYGON ((11.5454609 48.2139481, 11.5454553 48.2138537, 11.5452745 48.2138585, 11.5452782 48.2139219, 11.5452801 48.2139529, 11.5454609 48.2139481))",46,,,,,,,,,,,,,,,,,,,red,,residential,"[2511490694, 2511490685, 2511490686, 2511490690, 2511490696, 2511490694]",2,,gabled,,,,,mistyrose,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243792431,München,DE,80995,Asenprunerstraße,"POLYGON ((11.5458795 48.2138467, 11.5458829 48.2139201, 11.5458254 48.2139213, 11.545826 48.2139341, 11.5457189 48.2139363, 11.545715 48.21385, 11.5458795 48.2138467))",1,,,,,,,,,,,,,,,,,,,,,residential,"[2511542550, 2511542552, 2511542553, 2511542554, 2511542555, 2511542551, 2511542550]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243980473,,,,,"POLYGON ((11.5829115 48.1580371, 11.5828965 48.1579707, 11.5828816 48.1579044, 11.5831228 48.1578807, 11.5831497 48.1580147, 11.5829115 48.1580371))",,,,,,,,,,,,,,,,,,,,,,residential,"[999743542, 10587721480, 2513344521, 2513344523, 999743406, 999743542]",4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244050201,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.5381748 48.2102426, 11.5380742 48.2102509, 11.5380652 48.2102024, 11.5380525 48.2101338, 11.5381531 48.2101255, 11.5381748 48.2102426))",11,,,,,,,,,,,,,,,,,,,maroon,,residential,"[2514055974, 1741364403, 1741364409, 1741364413, 2514055964, 2514055974]",2,,gabled,,,,,moccasin,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244050202,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.5379381 48.2100877, 11.5379598 48.2102051, 11.5377765 48.2102203, 11.5377647 48.210156, 11.5377548 48.2101029, 11.5379381 48.2100877))",15,,,,,,,,,,,,,,,,,,,maroon,,residential,"[2514055960, 2514055970, 2514055973, 2490177389, 2514055961, 2514055960]",2,,gabled,,,,,khaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244050203,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.5376729 48.2101636, 11.5377647 48.210156, 11.5377765 48.2102203, 11.5377864 48.2102734, 11.5376946 48.210281, 11.5376729 48.2101636))",17,,,,,,,,,,,,,,,,,,,maroon,,residential,"[2514055967, 2490177389, 2514055973, 2490177392, 2514055975, 2514055967]",2,,gabled,,,,,khaki,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244050204,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.5375814 48.2101711, 11.5376729 48.2101636, 11.5376946 48.210281, 11.5376031 48.2102885, 11.5375814 48.2101711))",19,,,,,,,,,,,,,,,,,,,maroon,,residential,"[2490177391, 2514055967, 2514055975, 2490177394, 2490177391]",2,,gabled,,,,,khaki,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244050205,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.5386603 48.2101289, 11.5386621 48.2101569, 11.5386661 48.2102174, 11.5386663 48.2102217, 11.5388564 48.2102162, 11.5388503 48.2101234, 11.5387424 48.2101266, 11.538665 48.2101288, 11.5386603 48.2101289))",3,,,,,,,,,,,,,,,,,,,gray,,residential,"[2514055963, 3181926344, 3181926348, 2514055969, 2514055968, 2514055962, 3181926342, 3181926343, 2514055963]",2,,hipped,,,,,moccasin,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244050206,München,DE,80995,Ludwig-Gramminger-Straße,"POLYGON ((11.538595 48.2101387, 11.5385966 48.2101637, 11.5386002 48.2102192, 11.5386013 48.2102371, 11.5384316 48.2102419, 11.5384254 48.2101435, 11.538595 48.2101387))",7,,,,,,,,,,,,,,,,,,,maroon,,residential,"[2514055965, 3181926347, 3181926350, 2514055971, 2514055972, 2514055966, 2514055965]",2,,hipped,,,,,,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244051879,,,,,"POLYGON ((11.5391648 48.2097219, 11.539091 48.2097255, 11.5390172 48.2097291, 11.5390107 48.2096689, 11.5390042 48.2096087, 11.539078 48.2096051, 11.5391517 48.2096016, 11.5391583 48.2096618, 11.5391648 48.2097219))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2514067938, 2514067939, 2514067940, 2514067937, 2514067934, 2514067933, 2514067932, 2514067935, 2514067938]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244051880,München,DE,80995,Müllritterstraße,"POLYGON ((11.5390146 48.2092668, 11.5390827 48.2092664, 11.5390837 48.2093482, 11.5390156 48.2093485, 11.5390146 48.2092668))",11,,,,,,,,,,,,,,,,,,,gray,,residential,"[2514067923, 2514067921, 2514067926, 2514067927, 2514067923]",2,,gabled,,,,,skyblue,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244051882,München,DE,80995,Müllritterstraße,"POLYGON ((11.5390827 48.2092664, 11.5391508 48.2092661, 11.5391517 48.2093478, 11.5390837 48.2093482, 11.5390827 48.2092664))",13,,,,,,,,,,,,,,,,,,,gray,,residential,"[2514067921, 2498554729, 2498554731, 2514067926, 2514067921]",2,,gabled,,,,,skyblue,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244051887,München,DE,80995,Müllritterstraße,"POLYGON ((11.5389466 48.2092671, 11.5390146 48.2092668, 11.5390156 48.2093485, 11.5389475 48.2093489, 11.5389466 48.2092671))",9,,,,,,,,,,,,,,,,,,,gray,,residential,"[2498554730, 2514067923, 2514067927, 2498554732, 2498554730]",2,,gabled,,,,,skyblue,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244277340,,,,,"POLYGON ((11.5874487 48.1594362, 11.5874079 48.1593797, 11.587471 48.1593598, 11.5875968 48.15932, 11.5876345 48.1593776, 11.5875844 48.1593934, 11.5874487 48.1594362))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516136749, 2516136752, 2516136760, 2516136755, 2516136757, 3755391804, 2516136749]",,,mansard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244277343,München,DE,80802,Werneckstraße,"POLYGON ((11.5888217 48.1596105, 11.5888449 48.1596054, 11.5888556 48.1596269, 11.588894 48.1596184, 11.5888838 48.159598, 11.5890329 48.1595649, 11.5890012 48.1595014, 11.5888515 48.1595345, 11.5888291 48.1594897, 11.5887895 48.1594992, 11.5888116 48.1595435, 11.5887906 48.1595481, 11.5888217 48.1596105))",16,,,,,,,,,,,,,,,,,,,,,residential,"[2516136903, 2516136911, 2516136912, 2516136915, 2516136918, 2516136905, 2516136906, 2517372449, 2517372448, 2517372446, 2517372445, 2516136908, 2516136903]",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244277345,,,,,"POLYGON ((11.5888619 48.1599915, 11.5888133 48.1598992, 11.5887984 48.1598709, 11.5886339 48.1599089, 11.5886991 48.1600295, 11.5888619 48.1599915))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516136945, 2516136951, 1318875316, 1318876474, 2516136948, 2516136945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244277346,,,,,"POLYGON ((11.5888619 48.1599915, 11.5888854 48.160037, 11.5889108 48.1600861, 11.5887693 48.1601184, 11.5887487 48.1601231, 11.5886991 48.1600295, 11.5888619 48.1599915))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516136945, 2516136960, 2516136955, 2516136965, 2516136958, 2516136948, 2516136945]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244277347,,,,,"POLYGON ((11.5889108 48.1600861, 11.588947 48.1601568, 11.5889652 48.1601923, 11.5888271 48.160225, 11.5887693 48.1601184, 11.5889108 48.1600861))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516136955, 2516136967, 1318875416, 1318875604, 2516136965, 2516136955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244296246,,,,,"POLYGON ((11.5880873 48.154822, 11.5882065 48.154799, 11.5883119 48.1547786, 11.5883955 48.1549673, 11.5882243 48.1550021, 11.5881674 48.1550137, 11.5880873 48.154822))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516289456, 2516289465, 2516289457, 2516289458, 2516289464, 2516289459, 2516289456]",4,0,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244296247,,,,,"POLYGON ((11.5883955 48.1549673, 11.5884723 48.1551563, 11.5883599 48.1551775, 11.5882514 48.1551979, 11.5882082 48.155089, 11.5882538 48.1550794, 11.5882243 48.1550021, 11.5883955 48.1549673))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516289458, 2516289460, 2516289466, 2516289461, 2516289462, 2516289463, 2516289464, 2516289458]",4,0,quadruple_saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244296248,,,,,"POLYGON ((11.5855825 48.1548964, 11.5855764 48.1548784, 11.5855344 48.1547544, 11.5857324 48.154716, 11.585807 48.1547015, 11.5858433 48.1547807, 11.5857341 48.154804, 11.5857574 48.1548653, 11.5855825 48.1548964))",,,,,,,,,,,,,,,,,,,,,,residential,"[1197850106, 3646420977, 2516289467, 2516289485, 2516289468, 2516289469, 2516289470, 1197849986, 1197850106]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244296249,,,,,"POLYGON ((11.5858433 48.1547807, 11.5860459 48.1547394, 11.5860095 48.1546601, 11.5859178 48.1546789, 11.585807 48.1547015, 11.5858433 48.1547807))",,,,,,,,,,,,,,,,,,,,,,residential,"[2516289469, 2516289472, 2516289474, 2610268868, 2516289468, 2516289469]",3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244420009,,,,,"POLYGON ((11.5886731 48.1593142, 11.5888591 48.1592723, 11.5888239 48.1592026, 11.5887791 48.1592127, 11.588721 48.1590977, 11.5885802 48.1591294, 11.5886229 48.1592139, 11.5886731 48.1593142))",,,,,,,,,,,,,,,,,,,,#666666,,residential,"[2518516435, 2518516436, 2517372453, 2518516437, 2517372454, 2517372455, 2516136901, 2518516435]",2,0,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244464557,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5639295 48.1653382, 11.5639184 48.1652775, 11.5639067 48.1652138, 11.5637442 48.1652272, 11.563767 48.1653515, 11.5639295 48.1653382))",153a,,,,,,,,,,,,,,,,,,,red,,residential,"[2517790083, 2517790080, 1329697622, 1329697623, 2517790084, 2517790083]",3,,hipped,,,,,peachpuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244464560,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5639523 48.1654626, 11.5639416 48.1654041, 11.5639295 48.1653382, 11.563767 48.1653515, 11.5637897 48.1654759, 11.5639523 48.1654626))",153b,,,,,,,,,,,,,,,,,,,red,,residential,"[2517790088, 2517790086, 2517790083, 2517790084, 2517790089, 2517790088]",3,,gabled,,,,,peachpuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244464565,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5639751 48.1655869, 11.5639645 48.165529, 11.5639523 48.1654626, 11.5637897 48.1654759, 11.5638125 48.1656003, 11.5639751 48.1655869))",153c,,,,,,,,,,,,,,,,,,,red,,residential,"[1329697663, 2517790091, 2517790088, 2517790089, 1329697664, 1329697663]",3,,hipped,,,,,peachpuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244576822,,,,,"POLYGON ((11.5889425 48.1604356, 11.5890789 48.1604013, 11.5890433 48.160338, 11.5889069 48.1603709, 11.5889425 48.1604356))",,,,,,,,,,,,,,,,,,,,,,residential,"[1318875243, 1318875410, 2518794401, 2518794403, 1318875243]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244603207,,,,,"POLYGON ((11.5906088 48.1631897, 11.5905498 48.1631115, 11.590484 48.1630245, 11.5906662 48.1629633, 11.5907909 48.1631284, 11.5907647 48.1631372, 11.5906088 48.1631897))",,,,,,,,,,,,,,,,,,,,brown,,residential,"[387602748, 10754485477, 454571069, 454571068, 2519020335, 454571070, 387602748]",4,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618427,,,,,"POLYGON ((11.5656462 48.1667001, 11.5656393 48.1666276, 11.5656329 48.1665602, 11.5654618 48.1665674, 11.5654751 48.1667073, 11.5656462 48.1667001))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146319, 2789060269, 2519146315, 2519146316, 2519146320, 2519146319]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618428,,,,,"POLYGON ((11.5656727 48.1669799, 11.5656661 48.1669103, 11.5656594 48.16684, 11.5654884 48.1668472, 11.5655017 48.1669871, 11.5656727 48.1669799))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146327, 2789060164, 2519146323, 2519146324, 2519146328, 2519146327]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618429,,,,,"POLYGON ((11.5656329 48.1665602, 11.5656196 48.1664203, 11.5653836 48.1664321, 11.5653935 48.1665111, 11.5653969 48.1665384, 11.5654588 48.1665363, 11.5654618 48.1665674, 11.5656329 48.1665602))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146315, 494330157, 494330158, 2789060187, 2789060244, 2789060211, 2519146316, 2519146315]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618430,,,,,"POLYGON ((11.5656993 48.1672597, 11.5656926 48.1671894, 11.565686 48.1671198, 11.5655149 48.167127, 11.5655282 48.1672669, 11.5656993 48.1672597))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146333, 2789060207, 2519146330, 2519146332, 2519146334, 2519146333]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618431,,,,,"POLYGON ((11.5656594 48.16684, 11.5656529 48.1667707, 11.5656462 48.1667001, 11.5654751 48.1667073, 11.5654884 48.1668472, 11.5656594 48.16684))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146323, 2789060064, 2519146319, 2519146320, 2519146324, 2519146323]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618432,,,,,"POLYGON ((11.565686 48.1671198, 11.565679 48.1670462, 11.5656727 48.1669799, 11.5655017 48.1669871, 11.5655149 48.167127, 11.565686 48.1671198))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146330, 2789060093, 2519146327, 2519146328, 2519146332, 2519146330]",4,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618433,,,,,"POLYGON ((11.5655282 48.1672669, 11.5655352 48.1673573, 11.5654092 48.1673646, 11.5654219 48.1674857, 11.5657188 48.1674666, 11.5657089 48.167361, 11.5656993 48.1672597, 11.5655282 48.1672669))",,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146334, 494330159, 2519146337, 2519146338, 494330156, 2789059826, 2519146333, 2519146334]",3,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618434,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5652167 48.1666151, 11.5652903 48.1666118, 11.5652797 48.1665307, 11.5652684 48.1664441, 11.5650249 48.1664546, 11.5650395 48.166622, 11.5652167 48.1666151))",200,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146317, 2789060267, 2789060073, 494330161, 494330162, 2519146318, 2519146317]",4,,flat,,,,,moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618435,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5652313 48.1667825, 11.5652167 48.1666151, 11.5650395 48.166622, 11.5650542 48.1667894, 11.5652313 48.1667825))",202,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146321, 2519146317, 2519146318, 2519146322, 2519146321]",4,,flat,,,,,moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618436,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5652459 48.1669499, 11.5652313 48.1667825, 11.5650542 48.1667894, 11.5650688 48.1669568, 11.5652459 48.1669499))",204,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146325, 2519146321, 2519146322, 2519146326, 2519146325]",4,,flat,,,,,moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618437,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5652605 48.1671173, 11.5652459 48.1669499, 11.5650688 48.1669568, 11.5650834 48.1671242, 11.5652605 48.1671173))",206,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146329, 2519146325, 2519146326, 2519146331, 2519146329]",4,,flat,,,,,moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244618438,München,DE,80797,Schleißheimer Straße,"POLYGON ((11.5652752 48.1672847, 11.5652605 48.1671173, 11.5650834 48.1671242, 11.565098 48.1672916, 11.5652752 48.1672847))",208,,,,,,,,,,,,,,,,,,,gray,,residential,"[2519146335, 2519146329, 2519146331, 2519146336, 2519146335]",4,,flat,,,,,moccasin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244733779,,,,,"POLYGON ((11.586193 48.1597167, 11.586183 48.1597552, 11.5862088 48.1598205, 11.5863445 48.1598053, 11.5863361 48.1597764, 11.5863146 48.1597032, 11.586193 48.1597167))",,,,,,,,,,,,,,,,,,,,,,residential,"[1313466910, 2516136741, 1313466278, 1313466900, 2419399074, 1313466514, 1313466910]",,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244742610,München,DE,,Schleißheimer Straße,"POLYGON ((11.5694363 48.176048, 11.5694131 48.1758466, 11.5693958 48.1756966, 11.5691519 48.1757092, 11.5691924 48.1760606, 11.5692581 48.1760572, 11.5694363 48.176048))",280,,,,,,,,,,,,,,,,,,,,,residential,"[322901629, 2520215734, 322901631, 322901635, 322901639, 322901643, 322901629]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244742614,München,DE,80809,Schleißheimer Straße,"POLYGON ((11.5679877 48.1789905, 11.5680003 48.1789207, 11.5678729 48.1789103, 11.5678602 48.1789802, 11.5679877 48.1789905))",304,,,,,,,,,,,,,,,,,,,,,residential,"[2520215764, 1362224962, 1362224961, 2520215763, 2520215764]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244742615,München,DE,80809,Schleißheimer Straße,"POLYGON ((11.567975 48.1790603, 11.5679877 48.1789905, 11.5678602 48.1789802, 11.5678476 48.17905, 11.567975 48.1790603))",306,,,,,,,,,,,,,,,,,,,,,residential,"[1362224968, 2520215764, 2520215763, 1362224966, 1362224968]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244748614,München,DE,80809,Schleißheimer Straße,"POLYGON ((11.5655252 48.1881675, 11.565539 48.1880694, 11.5655491 48.1879972, 11.5653392 48.1879841, 11.5653153 48.1881543, 11.5655252 48.1881675))",337,,survey,,,,,,,,,,,,,,,,,,,residential,"[2520259334, 1614678798, 1364317346, 1364317345, 2520259332, 2520259334]",5,,flat,,,,,#FFA62F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244748615,München,DE,80809,Schleißheimer Straße,"POLYGON ((11.5654969 48.1885683, 11.5655131 48.1884522, 11.5655263 48.188358, 11.5654988 48.1883563, 11.5653339 48.1883459, 11.5653045 48.1885562, 11.5654969 48.1885683))",341,,survey,,,,,,,,,,,,,,,,,grey,,residential,"[2520259347, 2520259341, 1364317364, 1364317362, 1364317361, 2520259345, 2520259347]",6,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244850430,München,DE,80995,Dülferstraße,"POLYGON ((11.533762 48.2157047, 11.5336399 48.2157233, 11.5336703 48.2158126, 11.5337256 48.2158042, 11.5337924 48.2157941, 11.533762 48.2157047))",107a,,,,,,,,,,,,,,,,,,,red,,residential,"[2521205426, 1305271455, 1305271805, 2521205439, 2521205437, 2521205426]",2,,gabled,,,,,,,,,30,,,,,,,,,,,,roof_tiles,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244866653,München,DE,80995,Raheinstraße,"POLYGON ((11.542956 48.2151871, 11.5429486 48.2151323, 11.5427997 48.2151414, 11.5428071 48.2151961, 11.542956 48.2151871))",2,,,,,,,,,,,,,,,,,,,,,residential,"[2521371495, 2521371466, 2521371468, 2521371497, 2521371495]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,,,,,,
way,244866660,München,DE,80995,Leberlestraße,"POLYGON ((11.5434068 48.2150802, 11.5435265 48.2150721, 11.5435391 48.2151549, 11.5434862 48.2151585, 11.5434194 48.215163, 11.5434068 48.2150802))",1,,,,,,,,,,,,,,,,,,,gray,,residential,"[2521371456, 2521371448, 2521371481, 2521371483, 2521371487, 2521371456]",1,,gabled,,,,,lightsalmon,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244866663,München,DE,80995,Leberlestraße,"POLYGON ((11.5437778 48.2150299, 11.5437787 48.2150431, 11.5437811 48.2150756, 11.5438826 48.2150701, 11.5438798 48.2150266, 11.5437778 48.2150299))",2,,,,,,,,,,,,,,,,,,,red,,residential,"[2521371412, 2521371423, 2521371451, 2521371442, 2521371409, 2521371412]",1,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244866665,München,DE,80995,Leberlestraße,"POLYGON ((11.5438826 48.2150701, 11.5438919 48.2151466, 11.5438198 48.2151505, 11.5437903 48.2151521, 11.5437811 48.2150756, 11.5438826 48.2150701))",2a,,,,,,,,,,,,,,,,,,,red,,residential,"[2521371442, 2521371473, 2521371475, 2521371479, 2521371451, 2521371442]",1,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244866668,München,DE,80995,Dülferstraße,"POLYGON ((11.543763 48.2149546, 11.5437686 48.2150302, 11.5437778 48.2150299, 11.5438798 48.2150266, 11.5439041 48.2150258, 11.5438985 48.2149502, 11.543763 48.2149546))",70,,,,,,,,,,,,,,,,,,,red,,residential,"[2521371391, 2521371415, 2521371412, 2521371409, 2521371406, 2521371387, 2521371391]",,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244866673,München,DE,80995,Dülferstraße,"POLYGON ((11.5431315 48.2150656, 11.5432143 48.2150602, 11.5432309 48.2151739, 11.5431481 48.2151793, 11.5431315 48.2150656))",72,,,,,,,,,,,,,,,,,,,red,,residential,"[2521371440, 2521371434, 2521371490, 2521371492, 2521371440]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,244866675,München,DE,80995,Dülferstraße,"POLYGON ((11.5431481 48.2151793, 11.5430653 48.2151846, 11.5430487 48.215071, 11.5431315 48.2150656, 11.5431481 48.2151793))",72a,,,,,,,,,,,,,,,,,,,red,,residential,"[2521371492, 2521371494, 2521371445, 2521371440, 2521371492]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
