element_type,osmid,amenity,capacity,capacity:disabled,parking_space,wheelchair,geometry,capacity:parent,capacity:women,description,maxstay,parking,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,wheelchair:description,access,access:disabled,disabled,fee,nodes,building,building:levels,covered,opening_hours,supervised,surface,lit,check_date:fee,operator,park_ride,parking:orientation,name,psv,parking:disabled,fixme,parking:street_side:of,parking:street_side:of:name,traffic_sign,markings,orientation,note,survey:date,access:conditional,check_date,maxstay:conditional,parking:condition
way,1101581326,parking_space,,,,,"POLYGON ((13.3167093 52.4964085, 13.3167559 52.4964029, 13.316787 52.4963571, 13.3167417 52.4963624, 13.3167093 52.4964085))",,,,,,,,,,,,,,,,,"[10080794074, 10080794077, 10080794078, 10080794075, 10080794074]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581327,parking_space,,,,,"POLYGON ((13.3167559 52.4964029, 13.316802 52.4963974, 13.3168357 52.4963513, 13.316787 52.4963571, 13.3167559 52.4964029))",,,,,,,,,,,,,,,,,"[10080794077, 10080794079, 10080794080, 10080794078, 10080794077]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581328,parking_space,,,,,"POLYGON ((13.316802 52.4963974, 13.3168487 52.4963918, 13.3168809 52.4963459, 13.3168357 52.4963513, 13.316802 52.4963974))",,,,,,,,,,,,,,,,,"[10080794079, 10080794081, 10080794082, 10080794080, 10080794079]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581329,parking_space,,,,,"POLYGON ((13.3168487 52.4963918, 13.3168939 52.4963861, 13.3169289 52.4963403, 13.3168809 52.4963459, 13.3168487 52.4963918))",,,,,,,,,,,,,,,,,"[10080794081, 10080794083, 10080794084, 10080794082, 10080794081]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581330,parking_space,,,,,"POLYGON ((13.3168939 52.4963861, 13.3169411 52.4963805, 13.3169737 52.496335, 13.3169289 52.4963403, 13.3168939 52.4963861))",,,,,,,,,,,,,,,,,"[10080794083, 10080794085, 10080794086, 10080794084, 10080794083]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581331,parking_space,,,,,"POLYGON ((13.3169411 52.4963805, 13.316987 52.4963751, 13.3170192 52.4963296, 13.3169737 52.496335, 13.3169411 52.4963805))",,,,,,,,,,,,,,,,,"[10080794085, 10080794087, 10080794088, 10080794086, 10080794085]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1101581332,parking_space,,,,,"POLYGON ((13.316987 52.4963751, 13.3170383 52.496369, 13.3170774 52.4963227, 13.3170192 52.4963296, 13.316987 52.4963751))",,,,,,,,,,,,,,,,,"[10080794087, 10080794044, 10080786468, 10080794088, 10080794087]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341406,parking_space,,,,,"POLYGON ((13.3172505 52.4963428, 13.3172959 52.4963374, 13.3173292 52.4962922, 13.3172783 52.4962984, 13.3172505 52.4963428))",,,,,,,,,,,,,,,,,"[10080794154, 10086991230, 10086991231, 10080794095, 10080794154]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341407,parking_space,,,,,"POLYGON ((13.3172959 52.4963374, 13.3173414 52.4963317, 13.3173734 52.4962869, 13.3173292 52.4962922, 13.3172959 52.4963374))",,,,,,,,,,,,,,,,,"[10086991230, 10086991232, 10086991233, 10086991231, 10086991230]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341408,parking_space,,,,,"POLYGON ((13.3173414 52.4963317, 13.3173887 52.4963261, 13.3174216 52.496281, 13.3173734 52.4962869, 13.3173414 52.4963317))",,,,,,,,,,,,,,,,,"[10086991232, 10086991234, 10086991235, 10086991233, 10086991232]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341409,parking_space,,,,,"POLYGON ((13.3173887 52.4963261, 13.3174349 52.4963205, 13.3174628 52.496276, 13.3174216 52.496281, 13.3173887 52.4963261))",,,,,,,,,,,,,,,,,"[10086991234, 10086991236, 10086991237, 10086991235, 10086991234]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341410,parking_space,,,,,"POLYGON ((13.3174349 52.4963205, 13.3174816 52.496315, 13.317506 52.4962708, 13.3174628 52.496276, 13.3174349 52.4963205))",,,,,,,,,,,,,,,,,"[10086991236, 10086991238, 10086991239, 10086991237, 10086991236]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341411,parking_space,,,,,"POLYGON ((13.3174816 52.496315, 13.3175276 52.4963095, 13.3175593 52.4962644, 13.317506 52.4962708, 13.3174816 52.496315))",,,,,,,,,,,,,,,,,"[10086991238, 10086991240, 10086991241, 10086991239, 10086991238]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341412,parking_space,,,,,"POLYGON ((13.3175276 52.4963095, 13.3175738 52.4963039, 13.3176065 52.4962586, 13.3175593 52.4962644, 13.3175276 52.4963095))",,,,,,,,,,,,,,,,,"[10086991240, 10086991242, 10086991243, 10086991241, 10086991240]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341413,parking_space,,,,,"POLYGON ((13.3175738 52.4963039, 13.3176202 52.4962984, 13.3176534 52.496253, 13.3176065 52.4962586, 13.3175738 52.4963039))",,,,,,,,,,,,,,,,,"[10086991242, 10080794183, 10086991244, 10086991243, 10086991242]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341414,parking_space,,,,,"POLYGON ((13.3176202 52.4962984, 13.3176668 52.4962924, 13.3176996 52.4962474, 13.3176534 52.496253, 13.3176202 52.4962984))",,,,,,,,,,,,,,,,,"[10080794183, 10086991245, 10086991246, 10086991244, 10080794183]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341415,parking_space,,,,,"POLYGON ((13.3176668 52.4962924, 13.3177137 52.4962864, 13.3177396 52.4962425, 13.3176996 52.4962474, 13.3176668 52.4962924))",,,,,,,,,,,,,,,,,"[10086991245, 10086991247, 10086991248, 10086991246, 10086991245]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341416,parking_space,,,,,"POLYGON ((13.3177137 52.4962864, 13.3177607 52.4962803, 13.3177888 52.4962366, 13.3177396 52.4962425, 13.3177137 52.4962864))",,,,,,,,,,,,,,,,,"[10086991247, 10086991249, 10086991250, 10086991248, 10086991247]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341417,parking_space,,,,,"POLYGON ((13.3177607 52.4962803, 13.317806 52.4962745, 13.3178363 52.4962308, 13.3177888 52.4962366, 13.3177607 52.4962803))",,,,,,,,,,,,,,,,,"[10086991249, 10086991251, 10086991252, 10086991250, 10086991249]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341418,parking_space,,,,,"POLYGON ((13.317806 52.4962745, 13.3178524 52.4962687, 13.3178778 52.4962258, 13.3178363 52.4962308, 13.317806 52.4962745))",,,,,,,,,,,,,,,,,"[10086991251, 10086991253, 10086991254, 10086991252, 10086991251]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341419,parking_space,,,,,"POLYGON ((13.3178524 52.4962687, 13.3178984 52.4962627, 13.3179293 52.4962195, 13.3178778 52.4962258, 13.3178524 52.4962687))",,,,,,,,,,,,,,,,,"[10086991253, 10086991255, 10086991256, 10086991254, 10086991253]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102341420,parking_space,,,,,"POLYGON ((13.3178984 52.4962627, 13.3179393 52.4962574, 13.317972 52.4962144, 13.3179293 52.4962195, 13.3178984 52.4962627))",,,,,,,,,,,,,,,,,"[10086991255, 10086991257, 10086991258, 10086991256, 10086991255]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831841,parking_space,1,,normal,,"POLYGON ((13.2836244 52.5068484, 13.2836889 52.5068469, 13.2836762 52.5068268, 13.2836131 52.5068306, 13.2836244 52.5068484))",,,,,,,,,,,,,,,,,"[10091771186, 10091771188, 10091771189, 10091771190, 10091771186]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831842,parking_space,1,,normal,,"POLYGON ((13.2836131 52.5068306, 13.2836762 52.5068268, 13.2836643 52.5068087, 13.2836016 52.5068125, 13.2836131 52.5068306))",,,,,,,,,,,,,,,,,"[10091771190, 10091771189, 10091771194, 10091771195, 10091771190]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831843,parking_space,1,,normal,,"POLYGON ((13.2836016 52.5068125, 13.2836643 52.5068087, 13.2836491 52.5067871, 13.2835889 52.5067909, 13.2836016 52.5068125))",,,,,,,,,,,,,,,,,"[10091771195, 10091771194, 10091771196, 10091771197, 10091771195]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831844,parking_space,1,,normal,,"POLYGON ((13.2835889 52.5067909, 13.2836491 52.5067871, 13.2836358 52.5067653, 13.283574 52.5067691, 13.2835889 52.5067909))",,,,,,,,,,,,,,,,,"[10091771197, 10091771196, 10091771191, 10091771185, 10091771197]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831845,parking_space,1,,normal,,"POLYGON ((13.2838154 52.5067647, 13.2837845 52.5067992, 13.2837515 52.5067866, 13.2837564 52.5067811, 13.2837876 52.5067459, 13.2837996 52.5067546, 13.2838154 52.5067647))",,,,,,,,,,,,,,,,,"[10091771177, 10091771176, 10091771198, 10091771200, 10091771199, 10091771178, 10091771177]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831846,parking_space,1,,normal,,"POLYGON ((13.2837876 52.5067459, 13.2837564 52.5067811, 13.2837229 52.5067679, 13.2837293 52.5067609, 13.2837605 52.5067267, 13.2837666 52.5067308, 13.2837725 52.506735, 13.2837876 52.5067459))",,,,,,,,,,,,,,,,,"[10091771199, 10091771200, 10091771201, 10091771204, 10091771202, 10091771179, 10091771203, 10091771199]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102831847,parking_space,1,,normal,,"POLYGON ((13.2837605 52.5067267, 13.2837293 52.5067609, 13.2836961 52.506748, 13.2837276 52.5067142, 13.2837443 52.5067159, 13.2837605 52.5067267))",,,,,,,,,,,,,,,,,"[10091771202, 10091771204, 10091771205, 10091771206, 10091771180, 10091771202]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835458,parking_space,1,,normal,,"POLYGON ((13.2818217 52.507051, 13.281783 52.5070542, 13.2817715 52.5070025, 13.2818048 52.5069989, 13.2818217 52.507051))",,,,,,,,,,,,,,,,,"[533633992, 10091812642, 10091812643, 10091812644, 533633992]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835459,parking_space,1,,normal,,"POLYGON ((13.281783 52.5070542, 13.2817477 52.507057, 13.2817362 52.5070054, 13.2817715 52.5070025, 13.281783 52.5070542))",,,,,,,,,,,,,,,,,"[10091812642, 10091812645, 10091812646, 10091812643, 10091812642]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835460,parking_space,1,,normal,,"POLYGON ((13.2817477 52.507057, 13.2817184 52.5070594, 13.2817069 52.5070079, 13.2817362 52.5070054, 13.2817477 52.507057))",,,,,,,,,,,,,,,,,"[10091812645, 10091812647, 10091812648, 10091812646, 10091812645]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835461,parking_space,1,,normal,,"POLYGON ((13.2817184 52.5070594, 13.2816846 52.5070621, 13.2816731 52.5070109, 13.2817069 52.5070079, 13.2817184 52.5070594))",,,,,,,,,,,,,,,,,"[10091812647, 10091812649, 10091812650, 10091812648, 10091812647]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835462,parking_space,1,,normal,,"POLYGON ((13.2816846 52.5070621, 13.2816506 52.5070648, 13.2816391 52.5070138, 13.2816731 52.5070109, 13.2816846 52.5070621))",,,,,,,,,,,,,,,,,"[10091812649, 10091812651, 10091812652, 10091812650, 10091812649]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835463,parking_space,1,,normal,,"POLYGON ((13.2816506 52.5070648, 13.2816158 52.5070676, 13.2816043 52.5070169, 13.2816391 52.5070138, 13.2816506 52.5070648))",,,,,,,,,,,,,,,,,"[10091812651, 10091812653, 10091812654, 10091812652, 10091812651]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835464,parking_space,1,,normal,,"POLYGON ((13.2816158 52.5070676, 13.2815812 52.5070703, 13.2815697 52.50702, 13.2816043 52.5070169, 13.2816158 52.5070676))",,,,,,,,,,,,,,,,,"[10091812653, 10091812655, 10091812656, 10091812654, 10091812653]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835465,parking_space,1,,normal,,"POLYGON ((13.2815812 52.5070703, 13.2815481 52.5070728, 13.2815366 52.5070232, 13.2815697 52.50702, 13.2815812 52.5070703))",,,,,,,,,,,,,,,,,"[10091812655, 10091812657, 10091812658, 10091812656, 10091812655]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835466,parking_space,1,,normal,,"POLYGON ((13.2815481 52.5070728, 13.2815147 52.5070757, 13.2815032 52.5070261, 13.2815366 52.5070232, 13.2815481 52.5070728))",,,,,,,,,,,,,,,,,"[10091812657, 10091812659, 10091812660, 10091812658, 10091812657]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835467,parking_space,1,,normal,,"POLYGON ((13.2815147 52.5070757, 13.281482 52.5070784, 13.2814705 52.507029, 13.2815032 52.5070261, 13.2815147 52.5070757))",,,,,,,,,,,,,,,,,"[10091812659, 10091812661, 10091812662, 10091812660, 10091812659]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835468,parking_space,1,,normal,,"POLYGON ((13.281482 52.5070784, 13.281448 52.5070813, 13.2814365 52.507032, 13.2814705 52.507029, 13.281482 52.5070784))",,,,,,,,,,,,,,,,,"[10091812661, 10091812663, 10091812664, 10091812662, 10091812661]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835469,parking_space,1,,normal,,"POLYGON ((13.281448 52.5070813, 13.281414 52.5070841, 13.2814026 52.507035, 13.2814365 52.507032, 13.281448 52.5070813))",,,,,,,,,,,,,,,,,"[10091812663, 10091812665, 10091812666, 10091812664, 10091812663]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835470,parking_space,1,,normal,,"POLYGON ((13.281414 52.5070841, 13.2813816 52.5070868, 13.2813702 52.5070379, 13.2814026 52.507035, 13.281414 52.5070841))",,,,,,,,,,,,,,,,,"[10091812665, 10091812667, 10091812668, 10091812666, 10091812665]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835471,parking_space,1,,normal,,"POLYGON ((13.2813816 52.5070868, 13.2813459 52.5070898, 13.2813345 52.5070411, 13.2813702 52.5070379, 13.2813816 52.5070868))",,,,,,,,,,,,,,,,,"[10091812667, 10091812669, 10091812670, 10091812668, 10091812667]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835472,parking_space,1,,normal,,"POLYGON ((13.2813459 52.5070898, 13.2813125 52.5070926, 13.2813011 52.5070441, 13.2813345 52.5070411, 13.2813459 52.5070898))",,,,,,,,,,,,,,,,,"[10091812669, 10091812671, 10091812672, 10091812670, 10091812669]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835473,parking_space,1,,normal,,"POLYGON ((13.2813125 52.5070926, 13.2812787 52.5070953, 13.2812672 52.5070474, 13.2813011 52.5070441, 13.2813125 52.5070926))",,,,,,,,,,,,,,,,,"[10091812671, 10091812673, 10091812674, 10091812672, 10091812671]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835474,parking_space,1,,normal,,"POLYGON ((13.2812787 52.5070953, 13.281245 52.5070982, 13.2812335 52.5070505, 13.2812672 52.5070474, 13.2812787 52.5070953))",,,,,,,,,,,,,,,,,"[10091812673, 10091812675, 10091812676, 10091812674, 10091812673]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835475,parking_space,1,,normal,,"POLYGON ((13.281245 52.5070982, 13.2812101 52.5071012, 13.2811984 52.5070538, 13.2812335 52.5070505, 13.281245 52.5070982))",,,,,,,,,,,,,,,,,"[10091812675, 10091812677, 10091812678, 10091812676, 10091812675]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835476,parking_space,1,,normal,,"POLYGON ((13.2812101 52.5071012, 13.2811772 52.5071041, 13.2811655 52.5070569, 13.2811984 52.5070538, 13.2812101 52.5071012))",,,,,,,,,,,,,,,,,"[10091812677, 10091812679, 10091812680, 10091812678, 10091812677]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835477,parking_space,1,,normal,,"POLYGON ((13.2811772 52.5071041, 13.2811449 52.5071068, 13.2811334 52.5070601, 13.2811655 52.5070569, 13.2811772 52.5071041))",,,,,,,,,,,,,,,,,"[10091812679, 10091812681, 10091812682, 10091812680, 10091812679]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1102835478,parking_space,1,,normal,,"POLYGON ((13.2811449 52.5071068, 13.2811107 52.5071099, 13.2810992 52.5070632, 13.2811334 52.5070601, 13.2811449 52.5071068))",,,,,,,,,,,,,,,,,"[10091812681, 181314846, 10091812683, 10091812682, 10091812681]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1104731190,parking_space,2,,disabled,,"POLYGON ((13.3465572 52.5238827, 13.3465041 52.5238894, 13.3465261 52.5239534, 13.34658 52.5239466, 13.3465572 52.5238827))",,,,,,,,,,,,,,,,,"[9785818593, 9785818591, 10109248227, 10109248228, 9785818593]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1107994469,parking_space,2,,disabled,,"POLYGON ((13.3392234 52.5274718, 13.3392192 52.5274091, 13.3392846 52.5274075, 13.3392888 52.5274702, 13.3392234 52.5274718))",,,,,,,,,,,,,,,,,"[10138000619, 10138000620, 10138000621, 10138000622, 10138000619]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1120769473,parking_space,1,,private,,"POLYGON ((13.3292038 52.4571201, 13.3292046 52.4571321, 13.3292776 52.4571303, 13.3292759 52.4571056, 13.329203 52.4571074, 13.3292038 52.4571201))",,,,,,,,,,,,,,,,,"[10250798009, 10250798010, 10250798011, 2791721825, 2791721827, 10250798009]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1122046608,parking_space,,,,,"POLYGON ((13.3597712 52.4273649, 13.3598116 52.427355, 13.3597799 52.4273072, 13.3597395 52.4273171, 13.3597712 52.4273649))",,,,,,,,,,,,,,,,,"[10262457209, 10262457210, 10262457211, 10262457212, 10262457209]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1122046609,parking_space,,,,,"POLYGON ((13.3598116 52.427355, 13.3598508 52.4273453, 13.3598187 52.4272976, 13.3597799 52.4273072, 13.3598116 52.427355))",,,,,,,,,,,,,,,,,"[10262457210, 10262457213, 10262457214, 10262457211, 10262457210]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1122046610,parking_space,,,,,"POLYGON ((13.3598508 52.4273453, 13.3598907 52.4273354, 13.3598584 52.4272876, 13.3598187 52.4272976, 13.3598508 52.4273453))",,,,,,,,,,,,,,,,,"[10262457213, 10262457215, 10262457216, 10262457214, 10262457213]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1122905042,parking_space,1,,normal,,"POLYGON ((13.3047132 52.6193687, 13.3047666 52.6193468, 13.3047463 52.6193285, 13.3046929 52.6193504, 13.3047132 52.6193687))",,,,,,,,,,,,,customers,,,no,"[10269700220, 10269700219, 10269700223, 10269700218, 10269700220]",,,no,,,asphalt,,,Der Gaideck,,,,,,,,,,,,,,,,,
way,1122905043,parking_space,1,,normal,,"POLYGON ((13.3046929 52.6193504, 13.3047463 52.6193285, 13.3047275 52.6193115, 13.3046741 52.6193335, 13.3046929 52.6193504))",,,,,,,,,,,,,customers,,,no,"[10269700218, 10269700223, 10269700222, 10269700221, 10269700218]",,,no,,,asphalt,,,Der Gaideck,,,,,,,,,,,,,,,,,
way,1124864570,parking_space,1,,disabled,yes,"POLYGON ((13.4307039 52.4790763, 13.4307115 52.479055, 13.430652 52.4790471, 13.4306444 52.4790685, 13.4307039 52.4790763))",,,,,,,,,,,,,,,,,"[10286488680, 10286488681, 10286488676, 10286488674, 10286488680]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124864571,parking_space,1,,disabled,yes,"POLYGON ((13.4306964 52.4790976, 13.4307039 52.4790763, 13.4306444 52.4790685, 13.4306369 52.4790898, 13.4306964 52.4790976))",,,,,,,,,,,,,,,,,"[10286488682, 10286488680, 10286488674, 10286488675, 10286488682]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124864572,parking_space,1,,disabled,yes,"POLYGON ((13.4306853 52.4791288, 13.4306931 52.479107, 13.4306336 52.4790992, 13.4306259 52.479121, 13.4306853 52.4791288))",,,,,,,,,,,,,,,,,"[10286488683, 10286488684, 10286488679, 10286488678, 10286488683]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1124864573,parking_space,1,,disabled,yes,"POLYGON ((13.4306183 52.4791428, 13.4306776 52.4791506, 13.4306853 52.4791288, 13.4306259 52.479121, 13.4306183 52.4791428))",,,,,,,,,,,,,,,,,"[10286488677, 10286488685, 10286488683, 10286488678, 10286488677]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1125045136,parking_space,,,staff,,"POLYGON ((13.2691092 52.4383539, 13.2691091 52.4383959, 13.2691366 52.4383964, 13.2693195 52.4384007, 13.2696074 52.438412, 13.270235 52.4385968, 13.2702778 52.438553, 13.2696043 52.4383679, 13.2691092 52.4383539))",,,,,,,,,,,,,,,,,"[10288179836, 10288179837, 3037689853, 534436422, 10288175786, 10288175787, 10288179838, 10288179839, 10288179836]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1125331368,parking_space,,,,,"POLYGON ((13.5122068 52.5717605, 13.5121775 52.5717463, 13.5122238 52.5717112, 13.5122531 52.5717254, 13.5122068 52.5717605))",,,,,,,,,,,,,,,,,"[10290814937, 10290814938, 10290814939, 10290814940, 10290814937]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331369,parking_space,,,,,"POLYGON ((13.5121775 52.5717463, 13.5121478 52.5717321, 13.5121936 52.5716961, 13.5122238 52.5717112, 13.5121775 52.5717463))",,,,,,,,,,,,,,,,,"[10290814938, 10290814941, 10290814942, 10290814939, 10290814938]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331370,parking_space,,,,,"POLYGON ((13.5121478 52.5717321, 13.5121197 52.5717186, 13.5121654 52.5716831, 13.5121936 52.5716961, 13.5121478 52.5717321))",,,,,,,,,,,,,,,,,"[10290814941, 10290814943, 10290814944, 10290814942, 10290814941]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331371,parking_space,,,,,"POLYGON ((13.5121197 52.5717186, 13.5120907 52.5717044, 13.5121362 52.5716697, 13.5121654 52.5716831, 13.5121197 52.5717186))",,,,,,,,,,,,,,,,,"[10290814943, 10290814945, 10290814946, 10290814944, 10290814943]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331372,parking_space,,,,,"POLYGON ((13.5120907 52.5717044, 13.5120617 52.5716906, 13.5121072 52.5716554, 13.5121362 52.5716697, 13.5120907 52.5717044))",,,,,,,,,,,,,,,,,"[10290814945, 10290814947, 10290814948, 10290814946, 10290814945]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331373,parking_space,,,,,"POLYGON ((13.5120617 52.5716906, 13.5120316 52.5716764, 13.5120775 52.5716411, 13.5121072 52.5716554, 13.5120617 52.5716906))",,,,,,,,,,,,,,,,,"[10290814947, 10290814949, 10290814950, 10290814948, 10290814947]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331374,parking_space,,,,,"POLYGON ((13.5117515 52.5715434, 13.5117214 52.5715292, 13.5117673 52.5714939, 13.511797 52.5715082, 13.5117515 52.5715434))",,,,,,,,,,,,,,,,,"[10290814951, 10290814952, 10290814953, 10290814954, 10290814951]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331375,parking_space,,,,,"POLYGON ((13.5117805 52.5715572, 13.5117515 52.5715434, 13.511797 52.5715082, 13.511826 52.5715225, 13.5117805 52.5715572))",,,,,,,,,,,,,,,,,"[10290814955, 10290814951, 10290814954, 10290814956, 10290814955]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331376,parking_space,,,,,"POLYGON ((13.5118095 52.5715714, 13.5117805 52.5715572, 13.511826 52.5715225, 13.5118552 52.5715359, 13.5118095 52.5715714))",,,,,,,,,,,,,,,,,"[10290814957, 10290814955, 10290814956, 10290814958, 10290814957]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331377,parking_space,,,,,"POLYGON ((13.5118376 52.5715849, 13.5118095 52.5715714, 13.5118552 52.5715359, 13.5118834 52.5715489, 13.5118376 52.5715849))",,,,,,,,,,,,,,,,,"[10290814959, 10290814957, 10290814958, 10290814960, 10290814959]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331378,parking_space,,,,,"POLYGON ((13.5118673 52.5715991, 13.5118376 52.5715849, 13.5118834 52.5715489, 13.5119136 52.571564, 13.5118673 52.5715991))",,,,,,,,,,,,,,,,,"[10290814961, 10290814959, 10290814960, 10290814962, 10290814961]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1125331379,parking_space,,,,,"POLYGON ((13.5118966 52.5716133, 13.5118673 52.5715991, 13.5119136 52.571564, 13.5119429 52.5715782, 13.5118966 52.5716133))",,,,,,,,,,,,,,,,,"[10290814963, 10290814961, 10290814962, 10290814964, 10290814963]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1126001969,parking_space,2,,disabled,,"POLYGON ((13.4799724 52.5156378, 13.480055 52.5156742, 13.4800145 52.5157087, 13.4799311 52.5156723, 13.4799724 52.5156378))",,,,,,,,,,,,,,,,,"[10296519835, 10296519836, 10296519837, 10296519838, 10296519835]",,,,,,,,,,,perpendicular,,,,,,,,,,,,,,,
way,1126011207,parking_space,1,,disabled,,"POLYGON ((13.4881419 52.5183184, 13.4881347 52.5182882, 13.4882062 52.5182819, 13.4882134 52.5183121, 13.4881419 52.5183184))",,,,,,,,,,,,,,,,,"[10296516794, 10296516795, 10296516796, 10296516797, 10296516794]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126502086,parking_space,,,disabled,,"POLYGON ((13.5933855 52.4459975, 13.5933842 52.4459703, 13.5934806 52.4459687, 13.5934812 52.445982, 13.5934818 52.4459959, 13.5933855 52.4459975))",,,,,,,,,,,,,,,,,"[10300750422, 10300750423, 10300750424, 10300750426, 10300750425, 10300750422]",,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126837484,parking_space,,,disabled,,"POLYGON ((13.5934045 52.4456214, 13.5934032 52.4455942, 13.5934996 52.4455926, 13.5935002 52.4456059, 13.5935008 52.4456198, 13.5934045 52.4456214))",,,,,,,,,,,,,,,,,"[10303755001, 10303755002, 10303755003, 10303754999, 10303755004, 10303755001]",,,,,,,,,,,,,,,,,,,,,,,,,,
