element_type,osmid,amenity,maxheight,parking,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,fee,layer,name,created_by,entrance,access,capacity,check_date:opening_hours,opening_hours:signed,wheelchair,bicycle,description,motorcar:liquid_gas,motorcycle,opening_hours,operator,operator:type,payment:cash,payment:maestro,payment:mastercard,payment:visa,surface,trailer,was:name,website,barrier,motor_vehicle,maxspeed,motorcar,source,maxweight,ref:IFOPT,location,park_ride,toilets:wheelchair,capacity:women,maxstay,wheelchair:description,capacity:disabled,note,indoor,level,vehicle,noexit,ref,supervised,capacity:parent,name:de,name:en,lit,tourist_bus,was:amenity,was:wheelchair,check_date,nohousenumber,phone,access:conditional,survey:date,disabled,capacity:charging,brand,operator:wikidata,fixme,parking_space,covered,payment:girocard,outdoor_seating,nodes,motorhome,alt_name,building,building:levels,ref:IFOPT:description,roof:levels,roof:shape,building:roof_shape,height,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,old_name,traffic_sign,capacity:note,start_date,hiking,hgv,caravan_site,name_1,motorcycle:parking,parking:orientation,was:access,was:fee,was:network,was:operator,was:website,building:part,motor_vehicle:conditional,minheight,contact:phone,contact:website,payment:coins,payment:notes,payment:others,name:source,access:disabled,smoothness,FIXME,capacity:car_sharing,vehicle:conditional,fee:conditional,charge,check_date:fee,access:description,capacity:emergency,fence_type,note:capacity,note:surface,maxstay:conditional,parking:condition,min_height,short_name,url,type,building:levels:underground,bunker,historic,military,winter_service,psv,payment:credit_cards,source:geometry,orientation,operator:abbr,ways,addr:place
way,1040258280,parking,,lane,"POLYGON ((9.1672585 48.7718575, 9.1674165 48.7719068, 9.1674306 48.7718871, 9.1672726 48.7718378, 9.1672585 48.7718575))",,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,"[9578171702, 9578171701, 9578171700, 9578171699, 9578171702]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042240263,parking,,surface,"POLYGON ((9.2090219 48.8214163, 9.2090158 48.8214524, 9.2083389 48.8214484, 9.2083389 48.8214056, 9.2090219 48.8214163))",,,,,,,,,,,,private,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9594396723, 9594396724, 9594396725, 9594396726, 9594396723]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042240264,parking,,,"POLYGON ((9.2092007 48.821502, 9.2093221 48.8215573, 9.2092873 48.8215885, 9.2091662 48.8215372, 9.2092007 48.821502))",,,,,,,,,,,,private,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9594396727, 9594396728, 9594396729, 9594396730, 9594396727]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042240265,parking,,surface,"POLYGON ((9.2092477 48.8214625, 9.2093805 48.8215257, 9.2094099 48.8215011, 9.2092766 48.8214353, 9.2092477 48.8214625))",,,,,,,,,,,,private,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9594396731, 9594396732, 9594396733, 9594396734, 9594396731]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042240266,parking,,,"POLYGON ((9.2096172 48.8213005, 9.2096698 48.8212539, 9.2097198 48.8212096, 9.2097688 48.821233, 9.2096668 48.8213266, 9.2096172 48.8213005))",,,,,,,,,,,,private,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9594396740, 4197343740, 9594396741, 9594396742, 9594396743, 9594396740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1042240267,parking,,,"POLYGON ((9.2095314 48.8211182, 9.2096581 48.82118, 9.2096984 48.8211455, 9.2095703 48.8210846, 9.2095314 48.8211182))",,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9594396744, 9594396745, 9594396746, 9594396747, 9594396744]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1046326916,parking,,surface,"POLYGON ((9.218918 48.802884, 9.2188572 48.8028625, 9.2187511 48.802995, 9.2189961 48.8030767, 9.2190266 48.8030087, 9.2191348 48.8028769, 9.2189741 48.8028167, 9.2189309 48.8028687, 9.218918 48.802884))",,,,,,,no,,,,,customers,16,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9622296165, 1239682798, 1239682745, 9622296164, 3832631671, 9622296166, 9622296167, 9622296168, 9622296165]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1055786993,parking,,street_side,"POLYGON ((9.0823075 48.7299856, 9.0827077 48.7300978, 9.0827399 48.7300495, 9.0823392 48.7299358, 9.0823075 48.7299856))",,,,,,,,,,,,,,,,,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9701197014, 9701197015, 9701197016, 9701250327, 9701197014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056613824,parking,,,"POLYGON ((9.1559471 48.7329907, 9.1560436 48.732922, 9.1560933 48.7329523, 9.1559968 48.7330211, 9.1559471 48.7329907))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9709096825, 9709096818, 9709096819, 9709096830, 9709096825]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056613825,parking,,,"POLYGON ((9.1562366 48.7327897, 9.1562841 48.7328188, 9.1564034 48.7327341, 9.1563559 48.732705, 9.1562366 48.7327897))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9709078803, 9709078804, 9709078811, 9709078810, 9709078803]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056613826,parking,,,"POLYGON ((9.1563898 48.7326835, 9.1564894 48.7326153, 9.1565336 48.7326434, 9.1564341 48.7327116, 9.1563898 48.7326835))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9709078813, 9709096831, 9709078814, 9709078812, 9709078813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1056919810,parking,,surface,"POLYGON ((9.1217638 48.7262186, 9.1219106 48.7261965, 9.1219912 48.7264303, 9.1221556 48.7264056, 9.1222268 48.7266124, 9.1219156 48.726659, 9.1217638 48.7262186))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9711783509, 9711783508, 9711783507, 9711783506, 9711783505, 9711783504, 9711783509]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1057599182,parking,,surface,"POLYGON ((9.122537 48.7247468, 9.1223674 48.7247726, 9.1223124 48.7246031, 9.1224497 48.7245837, 9.1224642 48.7246284, 9.1223647 48.7246424, 9.1223905 48.7247221, 9.1225223 48.7247037, 9.122537 48.7247468))",,,,,,,no,,,,,customers,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9717918319, 9717918320, 9717918321, 9717918322, 9717918323, 9717918324, 9717918325, 9717918326, 9717918319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1057610699,parking,,surface,"POLYGON ((9.1687124 48.7961087, 9.1686675 48.7960677, 9.168982 48.7958963, 9.1691992 48.7957496, 9.1692013 48.7958256, 9.1690108 48.7959479, 9.1688271 48.7960495, 9.1687124 48.7961087))",,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9718001835, 9718001834, 9718001833, 9718001832, 9718001831, 9718001830, 9718001829, 9718001835]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1060648029,parking,,street_side,"POLYGON ((9.1136819 48.7303464, 9.1139389 48.7304756, 9.113918 48.7304936, 9.1136611 48.7303645, 9.1136819 48.7303464))",,,,,,,,,,,,customers,4,,,,,,,,,buch + musik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9744952493, 9744952491, 9744952490, 9744952492, 9744952493]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1060648031,parking,,street_side,"POLYGON ((9.1133564 48.7301829, 9.1135539 48.7302821, 9.1135331 48.7303002, 9.1133356 48.7302009, 9.1133564 48.7301829))",,,,,,,,,,,,customers,3,,,,,,,,,AOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9744952497, 9744952496, 9744952495, 9744952494, 9744952497]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1061430419,parking,,street_side,"POLYGON ((9.1141316 48.7305997, 9.1141984 48.7306326, 9.1142162 48.7306169, 9.1141494 48.730584, 9.1141316 48.7305997))",,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,"[9752052687, 9752052686, 9752052685, 9752052684, 9752052687]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1061534038,parking,,surface,"POLYGON ((9.2364615 48.8010607, 9.237005 48.8013743, 9.2369594 48.8014086, 9.2364159 48.801095, 9.2364615 48.8010607))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9753015534, 9753015533, 9753015530, 9753015531, 9753015534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1063230266,parking,,surface,"POLYGON ((9.2509826 48.7653571, 9.2510154 48.7653135, 9.2514196 48.7654455, 9.2513867 48.7654892, 9.2509826 48.7653571))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9766833566, 9766833567, 9766833568, 9766833569, 9766833566]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1065584285,parking,,street_side,"POLYGON ((9.1469343 48.7282203, 9.1470645 48.7282462, 9.1470556 48.7282656, 9.1469255 48.7282398, 9.1469343 48.7282203))",,,,,,,yes,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9785939955, 9785939954, 9785939953, 9785939952, 9785939955]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066652532,parking,,surface,"POLYGON ((9.1819743 48.7765276, 9.1820269 48.7765663, 9.1819782 48.7766028, 9.1819293 48.7765717, 9.1819743 48.7765276))",,,,,,,,,,,,charging,2,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,"[9794477075, 2984398141, 2984398139, 2984398135, 9794477075]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066652533,parking,,street_side,"POLYGON ((9.1813777 48.7758852, 9.1814398 48.7758683, 9.1814641 48.775907, 9.1814019 48.7759239, 9.1813777 48.7758852))",,,,,,,,,,,,charging,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,"[9794477079, 9794477078, 9794477077, 9794477076, 9794477079]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066652534,parking,,street_side,"POLYGON ((9.1813413 48.7758312, 9.1813244 48.7758051, 9.181552 48.7757411, 9.1815689 48.7757671, 9.1813413 48.7758312))",,,,,,,,,,,,delivery,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9794477083, 9794477082, 9794477081, 9794477080, 9794477083]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1066667573,parking,,street_side,"POLYGON ((9.1563025 48.7145047, 9.1562996 48.7145229, 9.1564849 48.7145355, 9.1564878 48.7145173, 9.1563025 48.7145047))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9794662019, 9794662018, 9794662017, 9794591716, 9794662019]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800913,parking,,,"POLYGON ((9.1449788 48.7250836, 9.1449901 48.7250316, 9.1452445 48.7249831, 9.1452237 48.7250362, 9.1449788 48.7250836))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803147651, 9803147652, 9803147653, 9803147654, 9803147651]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800917,parking,,street_side,"POLYGON ((9.1486257 48.7248368, 9.1486201 48.7248189, 9.1488686 48.7247774, 9.1488754 48.7247987, 9.1486257 48.7248368))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803147681, 9803147682, 9803147683, 9803147684, 9803147681]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800921,parking,,street_side,"POLYGON ((9.1461445 48.7263336, 9.1461225 48.7262927, 9.1463063 48.7262495, 9.1463283 48.7262905, 9.1461445 48.7263336))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803147706, 9803147707, 9803147708, 9803147709, 9803147706]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800922,parking,,street_side,"POLYGON ((9.1459726 48.7263644, 9.1459557 48.7263281, 9.146016 48.7263159, 9.1460329 48.7263522, 9.1459726 48.7263644))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803147710, 9803147711, 9803147713, 9803147712, 9803147710]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800923,parking,,,"POLYGON ((9.1457141 48.7264207, 9.1456955 48.7263812, 9.1458558 48.7263483, 9.1458744 48.7263878, 9.1457141 48.7264207))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803147714, 9803147715, 9803147716, 9803177017, 9803147714]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800927,parking,,street_side,"POLYGON ((9.1452743 48.7262472, 9.1452804 48.7261624, 9.1453361 48.7261641, 9.14533 48.7262489, 9.1452743 48.7262472))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803177045, 9803177046, 9803177047, 9803177048, 9803177045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800928,parking,,street_side,"POLYGON ((9.1448973 48.7262722, 9.1449013 48.7262294, 9.145019 48.7262341, 9.1450151 48.7262768, 9.1448973 48.7262722))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803177049, 9803177050, 9803177051, 9803177052, 9803177049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800929,parking,,street_side,"POLYGON ((9.145075 48.7262801, 9.1450779 48.7262383, 9.1451397 48.7262402, 9.1451372 48.7262817, 9.145075 48.7262801))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803177053, 9803177054, 9803177055, 9803177056, 9803177053]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1067800931,parking,,street_side,"POLYGON ((9.1452879 48.726082, 9.1452943 48.7259373, 9.1453555 48.7259385, 9.145349 48.7260832, 9.1452879 48.726082))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9803177059, 9803177060, 9803177061, 9803177062, 9803177059]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1068913719,parking,,surface,"POLYGON ((9.1492296 48.82977, 9.1492111 48.8294624, 9.150242 48.8294356, 9.1502605 48.8297432, 9.1492296 48.82977))",,,,,,,,,Porsche P9,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9812020779, 9812020778, 9812020777, 9812020776, 9812020779]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1068913721,parking,,surface,"POLYGON ((9.1528195 48.8313891, 9.1530351 48.8319087, 9.1531821 48.8318826, 9.1531701 48.831851, 9.1532293 48.8318398, 9.1531895 48.8317156, 9.1533261 48.8317477, 9.1534288 48.8316202, 9.1531092 48.8315439, 9.1530355 48.8313548, 9.1528195 48.8313891))",,,,,,,,,Parkplatz Porsche-Kommunikationsforum,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9812020795, 9812020794, 9812020787, 9812020786, 9812020793, 9812020792, 9812020791, 9812020790, 9812020789, 9812020788, 9812020795]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075044411,parking,,,"POLYGON ((9.1043247 48.8213696, 9.1044822 48.8214628, 9.1045547 48.8214624, 9.1046438 48.8213966, 9.1047424 48.821293, 9.1051327 48.8210284, 9.1050334 48.8208473, 9.1055109 48.8206014, 9.1053848 48.8205537, 9.1051186 48.8207109, 9.1047049 48.8206774, 9.1048061 48.820284, 9.1046049 48.8202676, 9.1045339 48.8206328, 9.1044521 48.8207052, 9.1043428 48.8206778, 9.1042951 48.8207842, 9.1045124 48.8207732, 9.1045547 48.820925, 9.104391 48.8209529, 9.1044393 48.8211396, 9.1046371 48.8211114, 9.10467 48.8212451, 9.104334 48.821295, 9.1043247 48.8213696))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9859933600, 9859933599, 9859933598, 9859933597, 9859933596, 9859933595, 9859933594, 9859933593, 9859933592, 9859933591, 9859933590, 9859933589, 9859933588, 9859933587, 9859933586, 9859933585, 9859933584, 9859933583, 9859933582, 9859933581, 9859933580, 9859933579, 9859933578, 9859933577, 9859933600]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075044412,parking,,,"POLYGON ((9.1033101 48.8217202, 9.103357 48.8218261, 9.1040531 48.8216813, 9.1040558 48.8216637, 9.1040303 48.8216125, 9.1035475 48.8217069, 9.1035207 48.8216707, 9.1033101 48.8217202))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9859933607, 9859933606, 9859933605, 9859933604, 9859933603, 9859933602, 9859933601, 9859933607]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075398241,parking,,street_side,"POLYGON ((9.1119108 48.8021092, 9.1119728 48.8020753, 9.1117193 48.8018745, 9.1116807 48.8018438, 9.1116186 48.8018777, 9.1116573 48.8019084, 9.1119108 48.8021092))",,,,,,,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9862769890, 9862769891, 9906234522, 9862769892, 9862769893, 9906234521, 9862769890]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perpendicular,,,
way,1075523212,parking,,surface,"POLYGON ((9.186486 48.7446764, 9.186544 48.7447068, 9.1868043 48.7444906, 9.1867464 48.7444602, 9.186486 48.7446764))",,,,,,,,,Mitarbeiterparkplatz,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9863834553, 9863834552, 9863834551, 9863834550, 9863834553]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816093,parking,,lane,"POLYGON ((9.1775775 48.7361826, 9.1775921 48.736198, 9.177758 48.7361299, 9.1777434 48.7361145, 9.1775775 48.7361826))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268285, 9866268284, 9866268297, 9866268296, 9866268285]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816094,parking,,lane,"POLYGON ((9.1781831 48.735953, 9.1781688 48.7359382, 9.1783622 48.7358569, 9.1783765 48.7358718, 9.1781831 48.735953))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268291, 9866268290, 9866268289, 9866268288, 9866268291]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816095,parking,,lane,"POLYGON ((9.1779016 48.7360482, 9.1779174 48.7360647, 9.1780828 48.7359959, 9.178067 48.7359794, 9.1779016 48.7360482))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268295, 9866268294, 9866268293, 9866268292, 9866268295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816096,parking,,lane,"POLYGON ((9.1774719 48.7362474, 9.1774573 48.736232, 9.1772548 48.7363152, 9.1772693 48.7363306, 9.1774719 48.7362474))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268287, 9866268286, 9866268299, 9866268298, 9866268287]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816097,parking,,lane,"POLYGON ((9.1770207 48.7364225, 9.1771835 48.7363474, 9.1771991 48.7363622, 9.1770363 48.7364372, 9.1770207 48.7364225))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268303, 9866268302, 9866268301, 9866268300, 9866268303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816098,parking,,lane,"POLYGON ((9.1785041 48.7357965, 9.1785189 48.7358121, 9.1787232 48.7357277, 9.1787084 48.7357121, 9.1785041 48.7357965))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268307, 9866268306, 9866268305, 9866268304, 9866268307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816099,parking,,lane,"POLYGON ((9.179047 48.7355711, 9.1787748 48.7356849, 9.1787891 48.7356999, 9.1790613 48.7355861, 9.179047 48.7355711))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268311, 9866268310, 9866268309, 9866268308, 9866268311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1075816100,parking,,lane,"POLYGON ((9.1791147 48.7355434, 9.1791544 48.7355273, 9.1791688 48.7355427, 9.1791292 48.7355588, 9.1791147 48.7355434))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9866268315, 9866268314, 9866268313, 9866268312, 9866268315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
