element_type,osmid,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,entrance,geometry,source,access,building,name,description,note,operator,website,wheelchair,check_date,url,nodes,building:levels,roof:levels,roof:shape,building:colour,building:material,roof:colour,roof:material,roof:orientation,service,was:amenity,was:cuisine,was:name,was:website,building:levels:underground,fixme,reg_name,start_date,source:roof:shape,name:wikipedia,height,name:building,phone,source:addr,nohousenumber,owner,wikidata,ele,roof:height,building:part,operator:url,proposed:name,start_date:construction,proposed:roof:shape,construction,building:parts,architect,building:name,building:min_level,ways,type
way,138366163,,,,,,,,"POLYGON ((9.2311218 48.8085018, 9.2310377 48.8086644, 9.2311776 48.8086958, 9.2312185 48.8086167, 9.2312617 48.8085332, 9.2311218 48.8085018))",,,residential,,,,,,,,,"[1517084341, 1517084449, 1517084471, 3607005717, 1517084354, 1517084341]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138366164,,,,,,,,"POLYGON ((9.2310824 48.8088971, 9.2311167 48.8088222, 9.2311503 48.8087487, 9.2310063 48.8087201, 9.2309384 48.8088685, 9.2310824 48.8088971))",,,residential,,,,,,,,,"[1517084612, 3607005718, 1517084509, 1517084494, 1517084590, 1517084612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138366169,Stuttgart,DE,207,70374,Obere Waiblinger Straße,,,"POLYGON ((9.2418865 48.8086708, 9.2420348 48.8086866, 9.2420683 48.8085495, 9.2419201 48.8085338, 9.2418865 48.8086708))",,,residential,,,,,,,,,"[1517084454, 1517084459, 1517084373, 1517084357, 1517084454]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,138366179,,,,,,,,"POLYGON ((9.2314033 48.8083261, 9.231448 48.8082558, 9.2315274 48.808131, 9.2316012 48.808015, 9.231662 48.8079194, 9.2315051 48.8078814, 9.231286 48.8082425, 9.2312556 48.8082343, 9.231228 48.8082785, 9.2314033 48.8083261))",,,residential,,,,,,,,,"[1517084155, 3599252364, 3599252363, 3599252362, 1517083852, 1517083827, 1517084084, 1517084075, 1517084116, 1517084155]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139426843,Stuttgart,DE,19,70469,Siemensstraße,Feuerbach,,"POLYGON ((9.1781091 48.8106731, 9.1780204 48.8106833, 9.1780433 48.8107702, 9.178132 48.81076, 9.1781091 48.8106731))",,,residential,,,,,,,,,"[1528584698, 7424368423, 7424368422, 1528584654, 1528584698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454040,Stuttgart,DE,8,70374,Mimosenweg,,,"POLYGON ((9.2433569 48.8177556, 9.2435537 48.8176168, 9.2434396 48.8175466, 9.2432427 48.8176854, 9.2432579 48.8176947, 9.2433569 48.8177556))",,,residential,,,,,,,,,"[1528810709, 3460734301, 3460734298, 1528810703, 4151992121, 1528810709]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454044,Stuttgart,DE,14,70374,Mimosenweg,,,"POLYGON ((9.2437606 48.8178876, 9.2439008 48.8177875, 9.2437831 48.817716, 9.2436429 48.8178161, 9.2436776 48.8178372, 9.2437606 48.8178876))",,,residential,,,,,,,,,"[1528810731, 3460734304, 3460734303, 1528810721, 4151992117, 1528810731]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454110,Stuttgart,DE,81,70374,Rosmarinweg,,,"POLYGON ((9.244306 48.8173959, 9.2443349 48.8173749, 9.2443692 48.8173499, 9.2442461 48.8172764, 9.2441828 48.8173223, 9.244306 48.8173959))",,,residential,,,,,,,,,"[1528810627, 2579405715, 3473939564, 3473939562, 1528810595, 1528810627]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454116,Stuttgart,,73,70374,Rosmarinweg,,,"POLYGON ((9.2438955 48.8172604, 9.2439304 48.8172357, 9.2439578 48.8172163, 9.243837 48.8171423, 9.2437747 48.8171864, 9.2438955 48.8172604))",,,residential,,,,,,,,,"[1528810570, 2579405714, 3473939559, 3473939556, 1528810558, 1528810570]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454124,Stuttgart,DE,61,70374,Rosmarinweg,,,"POLYGON ((9.2435928 48.8168842, 9.2435078 48.8169464, 9.2436247 48.8170156, 9.2436505 48.8169967, 9.2437096 48.8169534, 9.2435928 48.8168842))",,,residential,,,,,,,,,"[1528810437, 3473939549, 3473939551, 2596426586, 1528810457, 1528810437]",2,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454129,Stuttgart,DE,85,70374,Rosmarinweg,,,"POLYGON ((9.244756 48.817531, 9.2448233 48.817481, 9.2448835 48.8174363, 9.2447476 48.817357, 9.2446201 48.8174517, 9.244756 48.817531))",,,residential,,,,,,,,,"[1528810669, 2579405720, 3473939566, 3473939565, 1528810653, 1528810669]",2,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139454134,Stuttgart,DE,2,70374,Mimosenweg,,,"POLYGON ((9.2429447 48.8176168, 9.2431332 48.8174851, 9.24302 48.8174148, 9.2428315 48.8175465, 9.2429447 48.8176168))",,,residential,,,,,,,,,"[1528810681, 3460734296, 3460734294, 1528810673, 1528810681]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140187043,Stuttgart,DE,5,70374,Narzissenweg,,,"POLYGON ((9.2458166 48.8155241, 9.2458843 48.8155389, 9.2458762 48.815555, 9.2459743 48.8155763, 9.2460212 48.815483, 9.2458553 48.8154469, 9.2458166 48.8155241))",,,residential,,,,,,,,,"[1535953699, 7357714935, 7357714936, 1535953705, 1535953683, 1535953662, 1535953699]",1,2,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140187059,Stuttgart,DE,3,70374,Narzissenweg,,,"POLYGON ((9.2458946 48.8153955, 9.2460553 48.8154342, 9.2460933 48.8153657, 9.2460144 48.8153467, 9.24603 48.8153185, 9.2459482 48.8152988, 9.2458946 48.8153955))",,,residential,,,,,,,,,"[1535953633, 1535953649, 1535953624, 1535953609, 1535953606, 1535953592, 1535953633]",1,2,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140502275,Stuttgart,,17,70565,Schmellbachstraße,,,"POLYGON ((9.1005852 48.7149483, 9.1007906 48.7149257, 9.1007554 48.7147818, 9.1005499 48.7148025, 9.1005852 48.7149483))",,,residential,,,,,,,,,"[1539326532, 1539326500, 1539326396, 1539326399, 1539326532]",2,2,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140502338,Stuttgart,,6,70565,Arthurstraße,,,"POLYGON ((9.0996916 48.7171478, 9.0997325 48.7172319, 9.0999271 48.7171908, 9.0998863 48.7171067, 9.0996916 48.7171478))",,,residential,,,,,,,,,"[1539328490, 1539328514, 1539328509, 1539328475, 1539328490]",2,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140502390,Stuttgart,,14,70565,Arthurstraße,,,"POLYGON ((9.0992319 48.7168129, 9.0992712 48.7166642, 9.0991215 48.716647, 9.0990823 48.7167957, 9.0992319 48.7168129))",,,residential,,,,,,,,,"[1539328379, 1539328343, 1539328328, 1539328375, 1539328379]",3,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140785422,Stuttgart,,1,70374,Rühlestraße,,,"POLYGON ((9.22629 48.81121, 9.2263996 48.8112384, 9.226454 48.8111475, 9.2263444 48.811119, 9.22629 48.81121))",,,residential,,,,,,,,,"[1541613757, 1541613784, 1541613708, 1541613700, 1541613757]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140785448,,,,,,,,"POLYGON ((9.2266506 48.8110969, 9.2267909 48.8111346, 9.2268011 48.8111181, 9.2268105 48.811103, 9.226849 48.8110403, 9.2267022 48.8110002, 9.2266506 48.8110969))",,,residential,,,,,,,,,"[1541613681, 1541613705, 3980237271, 3980237272, 1541613656, 1541613645, 1541613681]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140785456,,,,,,,,"POLYGON ((9.2268858 48.8111478, 9.2269402 48.8111618, 9.2269967 48.8111763, 9.2270548 48.811078, 9.2269439 48.8110496, 9.2268858 48.8111478))",,,residential,,,,,,,,,"[1541613719, 3980237277, 1541613731, 1541613675, 1541613653, 1541613719]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,140785500,Stuttgart,,3,70374,Rühlestraße,,,"POLYGON ((9.2263996 48.8112384, 9.2265092 48.8112668, 9.2265636 48.8111759, 9.226454 48.8111475, 9.2263996 48.8112384))",,,residential,,,,,,,,,"[1541613784, 1541613809, 1541613727, 1541613708, 1541613784]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,142661403,Stuttgart,DE,36A,70599,Erisdorfer Straße,,,"POLYGON ((9.2030176 48.7273643, 9.2029985 48.7273141, 9.20287 48.7273354, 9.2028447 48.7273396, 9.2028638 48.7273898, 9.2030176 48.7273643))",yahoo,,residential,,,,,,,,,"[7505213353, 1561104982, 1561104984, 7505213364, 7505213350, 7505213353]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,142661405,Stuttgart,DE,42A,70599,Erisdorfer Straße,,,"POLYGON ((9.2026412 48.7274237, 9.2026212 48.7273726, 9.2024772 48.7273971, 9.2024616 48.7273997, 9.2024822 48.7274524, 9.2026412 48.7274237))",yahoo,,residential,,,,,,,,,"[7505213347, 1561104985, 1561104988, 7505213361, 7505213348, 7505213347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143484292,Stuttgart,DE,20,70376,Erwin-Hageloh-Straße,,,"POLYGON ((9.2016432 48.8176174, 9.201515 48.8175937, 9.201465 48.81771, 9.2015992 48.8177333, 9.2016432 48.8176174))",,,residential,,,,,,,,,"[1570027209, 1570027200, 1570027253, 1570027262, 1570027209]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143484302,Stuttgart,DE,22,70376,Erwin-Hageloh-Straße,,,"POLYGON ((9.2018014 48.8176372, 9.2016958 48.8176199, 9.2016558 48.8177263, 9.2017614 48.8177436, 9.2018014 48.8176372))",,,residential,,,,,,,,,"[1570027219, 1570027216, 1570027260, 1570027274, 1570027219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143484314,Stuttgart,DE,18A,70376,Erwin-Hageloh-Straße,,,"POLYGON ((9.201515 48.8175937, 9.2014421 48.817581, 9.2013944 48.8176976, 9.201465 48.81771, 9.201515 48.8175937))",,,residential,,,,,,,,,"[1570027200, 1570027197, 1570027240, 1570027253, 1570027200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143484401,Stuttgart,DE,22A,70376,Erwin-Hageloh-Straße,,,"POLYGON ((9.2018014 48.8176372, 9.2017614 48.8177436, 9.2017556 48.8177589, 9.2019482 48.8177904, 9.2019941 48.8176686, 9.2018014 48.8176372))",,,residential,,,,,,,,,"[1570027219, 1570027274, 1570027281, 1570027286, 1570027238, 1570027219]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143484418,Stuttgart,DE,5,70376,Daiberweg,,,"POLYGON ((9.2020024 48.8181269, 9.2020489 48.8180161, 9.2021345 48.8180305, 9.2021801 48.8180311, 9.2022437 48.8181156, 9.2022333 48.8181195, 9.2021288 48.8181581, 9.2020898 48.8181725, 9.2020746 48.8181531, 9.2020451 48.8181381, 9.2020024 48.8181269))",,,residential,,,,,,,,,"[1570027442, 1570027386, 1570027395, 1570027397, 1570027441, 7357786963, 7357786960, 1570027469, 1570027466, 1570027456, 1570027442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143783920,Stuttgart,DE,45,70376,Mahlestraße,,,"POLYGON ((9.1973721 48.8150871, 9.1975185 48.8150688, 9.1974916 48.8149754, 9.1973453 48.8149936, 9.1973721 48.8150871))",,,residential,,,,,,,,,"[1573458590, 1573458587, 1573458571, 1573458575, 1573458590]",1,1,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144147277,Stuttgart,DE,28,70376,Brückenstraße,,,"POLYGON ((9.2108707 48.8080291, 9.2108921 48.8079977, 9.2108612 48.8079886, 9.2108803 48.8079605, 9.2107848 48.8079324, 9.2107623 48.8079656, 9.2107444 48.8079919, 9.2108707 48.8080291))",,,residential,,,,,,,,,"[7550889206, 1577268431, 1577268430, 1577268427, 1577268424, 3843706721, 7550889207, 7550889206]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144147278,Stuttgart,DE,47a,70376,Hallstraße,,,"POLYGON ((9.2111703 48.809103, 9.2111858 48.8090926, 9.2111454 48.8090664, 9.2111131 48.809088, 9.2110754 48.8090636, 9.2111 48.8090471, 9.2111864 48.8089893, 9.2113033 48.8090652, 9.2112799 48.8090808, 9.2112043 48.8091314, 9.2111703 48.809103))",,,residential,,,,,,,,,"[1577269021, 1577269019, 1577268989, 1577269015, 1577268987, 1577268955, 1577268913, 1577268979, 1577268995, 1577269050, 1577269021]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144318555,Stuttgart,,14,70376,Krefelder Straße,,,"POLYGON ((9.2139265 48.810119, 9.213968 48.8100908, 9.2140359 48.8100448, 9.2140557 48.8100575, 9.2140898 48.8100343, 9.2140801 48.8100281, 9.21407 48.8100217, 9.2140962 48.8100038, 9.213984 48.8099321, 9.2139422 48.8099605, 9.2139398 48.8099589, 9.2138955 48.809989, 9.2138979 48.8099905, 9.2138558 48.8100191, 9.213848 48.8100244, 9.2138386 48.8100221, 9.2138286 48.8100227, 9.21382 48.8100263, 9.2138147 48.810032, 9.2138139 48.8100386, 9.2138178 48.8100449, 9.2138049 48.8100536, 9.2139073 48.8101191, 9.2139265 48.810119))",,,residential,E-Villa,,,Elektro Technologie Zentrum,,,,,"[1578639223, 8104343203, 8104343204, 8104343205, 8104343206, 8104343190, 8104343207, 1578639214, 1578639206, 8104343201, 8104343199, 8104343198, 8104343200, 8116690199, 8104343197, 8104343196, 8104343195, 8104343194, 8104343193, 8104343192, 8104343191, 1578639216, 8116690200, 1578639223]",2,2,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144487514,Stuttgart,DE,12,70439,Heutingsheimer Straße,,,"POLYGON ((9.1608088 48.8433149, 9.1609402 48.8433122, 9.1609349 48.8432018, 9.1608035 48.8432045, 9.1608088 48.8433149))",,,residential,,,,,,,,,"[1580462639, 7331013596, 7331013595, 1580462542, 1580462639]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144487594,Stuttgart,DE,16A,70439,Frobeniusstraße,,,"POLYGON ((9.1545732 48.8454305, 9.1546943 48.845435, 9.154701 48.8453565, 9.1545799 48.845352, 9.1545732 48.8454305))",,,residential,,,,,,,,,"[1580464085, 7331013598, 7331013597, 1580464040, 1580464085]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144940405,Stuttgart,DE,1,70439,Schliemannweg,,,"POLYGON ((9.1563885 48.8438099, 9.1564005 48.8437233, 9.156505 48.8437296, 9.156493 48.8438162, 9.1563885 48.8438099))",,,residential,,,,,,,,,"[3022931534, 3022931533, 1584148696, 1584148718, 3022931534]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144940414,Stuttgart,DE,74,70439,Korntaler Straße,,,"POLYGON ((9.1547957 48.8438869, 9.1548023 48.8438301, 9.154777 48.8438288, 9.1547834 48.8437737, 9.154528 48.8437608, 9.1545194 48.843835, 9.1545561 48.8438368, 9.1545517 48.8438746, 9.1547957 48.8438869))",,,residential,,,,,,,,,"[1584148751, 1600739077, 1600739076, 1584148713, 1584148697, 1584148744, 1600739078, 1600739080, 1584148751]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144940427,Stuttgart,DE,23,70439,Marco-Polo-Weg,,,"POLYGON ((9.1550818 48.8433549, 9.1550932 48.8432259, 9.1549378 48.8432199, 9.1549264 48.843349, 9.1550818 48.8433549))",,,residential,,,,,,,,,"[1580462671, 1584148617, 1584148616, 1580462667, 1580462671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145071107,Stuttgart,DE,15,70439,Im Grasgarten,,,"POLYGON ((9.1606201 48.8425493, 9.1606171 48.84261, 9.1607134 48.842612, 9.1607165 48.8425514, 9.1606201 48.8425493))",,,residential,,,,,,,,,"[1585231999, 1585232011, 1585232013, 1585232001, 1585231999]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076314,Stuttgart,DE,5,70439,Sieben Morgen,,,"POLYGON ((9.1587155 48.8506695, 9.1587232 48.850681, 9.1587669 48.8506698, 9.1589016 48.8508747, 9.1587687 48.8509164, 9.1587526 48.8508865, 9.1587214 48.8508953, 9.1586706 48.8508178, 9.1586973 48.850809, 9.1586313 48.8507168, 9.1585421 48.8507444, 9.1585287 48.8507254, 9.1587155 48.8506695))",,,residential,,,,,,,,,"[1585259462, 1585259468, 1585259464, 1585259502, 1585259511, 1585259506, 1585259508, 1585259491, 1585259488, 1585259471, 1585259474, 1585259473, 1585259462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076322,Stuttgart,DE,3A,70439,Beihinger Weg,,,"POLYGON ((9.157106 48.8517223, 9.1571776 48.8517284, 9.1571972 48.8516289, 9.1571256 48.8516228, 9.157106 48.8517223))",,,residential,,,,,,,,,"[1585259689, 3713150929, 3713165133, 1585259668, 1585259689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076324,Stuttgart,DE,10,70439,Walter-Sigel-Straße,,,"POLYGON ((9.1636491 48.8500505, 9.1634661 48.850134, 9.1635829 48.8502449, 9.1637659 48.8501614, 9.1636491 48.8500505))",,,residential,,,,,,,,,"[1585259340, 3713076527, 3713076629, 1585259365, 1585259340]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076326,Stuttgart,DE,12,70439,Sieben Morgen,,,"POLYGON ((9.1584807 48.8516936, 9.1584965 48.8517158, 9.1585757 48.8516913, 9.1585599 48.8516691, 9.1586183 48.851651, 9.1585572 48.8515654, 9.1583785 48.8516206, 9.1584396 48.8517063, 9.1584807 48.8516936))",,,residential,,,,,,,,,"[3713150332, 3713165328, 3713150331, 3713165135, 1585259676, 1585259656, 1585259667, 1585259686, 3713150332]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076329,Stuttgart,DE,48,70439,Ehniweg,,,"POLYGON ((9.1631501 48.8510342, 9.1632513 48.8509882, 9.1631579 48.8508992, 9.1630567 48.8509452, 9.1631501 48.8510342))",,,residential,,,,,,,,,"[1585259542, 1585259528, 1585259507, 1585259514, 1585259542]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076332,Stuttgart,DE,77,70439,Sieben Morgen,,,"POLYGON ((9.1582899 48.853067, 9.1583558 48.8530418, 9.1582835 48.85296, 9.1582176 48.8529852, 9.1582899 48.853067))",,,residential,,,,,,,,,"[1585260055, 3713152125, 3713150438, 1585260051, 1585260055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076335,Stuttgart,DE,10,70439,Sieben Morgen,,,"POLYGON ((9.1585572 48.8515654, 9.1586183 48.851651, 9.1586772 48.8516328, 9.1586941 48.8516564, 9.1587667 48.8516339, 9.1587499 48.8516103, 9.1588117 48.8515912, 9.1587505 48.8515056, 9.1585572 48.8515654))",,,residential,,,,,,,,,"[1585259656, 1585259676, 3713165134, 3713150928, 3713150830, 3713165229, 1585259663, 1585259642, 1585259656]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076341,Stuttgart,DE,1C,70439,Beihinger Weg,,,"POLYGON ((9.1569215 48.8515273, 9.1569072 48.8515858, 9.157027 48.8515985, 9.1570413 48.8515399, 9.1569215 48.8515273))",,,residential,,,,,,,,,"[1585259649, 3713151933, 3713164926, 1585259652, 1585259649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076347,Stuttgart,DE,22D,70439,Geisinger Weg,Stammheim,,"POLYGON ((9.1572314 48.8513861, 9.1572147 48.8514698, 9.1573156 48.8514785, 9.1573324 48.8513948, 9.1572314 48.8513861))",,,residential,,,,,,,,,"[1585259615, 1585259634, 1585259636, 1585259618, 1585259615]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076349,Stuttgart,DE,39,70439,Ehniweg,,,"POLYGON ((9.1623535 48.8509117, 9.1622852 48.8509404, 9.162367 48.8510249, 9.1624353 48.8509962, 9.1624016 48.8509614, 9.1623619 48.8509204, 9.1623535 48.8509117))",,,residential,,,,,,,,,"[1585259509, 3713077142, 3713077235, 1585259532, 3713073747, 3713077140, 1585259509]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076357,Stuttgart,DE,16,70439,Sieben Morgen,,,"POLYGON ((9.1585604 48.8519498, 9.1585819 48.8519798, 9.1586728 48.8519516, 9.1586887 48.8519739, 9.1587645 48.8519504, 9.1587486 48.8519281, 9.1588394 48.8519, 9.158818 48.8518701, 9.1588301 48.8518663, 9.1588044 48.8518305, 9.1587923 48.8518343, 9.1587694 48.8518023, 9.1585119 48.8518821, 9.1585359 48.8519156, 9.1585206 48.8519203, 9.1585451 48.8519546, 9.1585604 48.8519498))",,,residential,,,,,,,,,"[3713151628, 1585259772, 3713151629, 3713165526, 3713165033, 3713164929, 1585259746, 3713165031, 3713165234, 3713165030, 3713165629, 1585259714, 1585259738, 3713165032, 3713150932, 3713165630, 3713151628]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076358,Stuttgart,DE,80,70439,Kornwestheimer Straße,,,"POLYGON ((9.1641327 48.8495796, 9.1641659 48.8495995, 9.1642217 48.849633, 9.1643047 48.8495731, 9.1642156 48.8495197, 9.1641327 48.8495796))",,,residential,,,,,,,,,"[1585259162, 3713118627, 1585259184, 1585259158, 1585259126, 1585259162]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076363,Stuttgart,DE,24D,70439,Geisinger Weg,Stammheim,,"POLYGON ((9.1575028 48.8514146, 9.1574861 48.8514982, 9.157587 48.851507, 9.1576037 48.8514233, 9.1575028 48.8514146))",,,residential,,,,,,,,,"[1585259626, 1585259644, 1585259647, 1585259629, 1585259626]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076367,Stuttgart,DE,9,70439,Beihinger Weg,,,"POLYGON ((9.1583815 48.851962, 9.1583482 48.8519143, 9.1582089 48.8519566, 9.1582978 48.8520836, 9.1584371 48.8520413, 9.1584065 48.8519977, 9.158431 48.8519903, 9.158406 48.8519546, 9.1583815 48.851962))",,,residential,,,,,,,,,"[3713165330, 1585259747, 1585259757, 3713165235, 3713165138, 3713151630, 3713165137, 3713165136, 3713165330]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076368,Stuttgart,DE,65,70439,Sieben Morgen,,,"POLYGON ((9.1589401 48.8529511, 9.1588935 48.8529907, 9.159009 48.8530496, 9.1590556 48.8530099, 9.1589401 48.8529511))",,,residential,,,,,,,,,"[1585260049, 3713116727, 3713116930, 1585260053, 1585260049]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076372,Stuttgart,DE,24C,70439,Geisinger Weg,Stammheim,,"POLYGON ((9.1573866 48.8514896, 9.1574861 48.8514982, 9.1575028 48.8514146, 9.1574033 48.851406, 9.1573866 48.8514896))",,,residential,,,,,,,,,"[1585259641, 1585259644, 1585259626, 1585259623, 1585259641]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076380,Stuttgart,DE,22,70439,Sippelweg,,,"POLYGON ((9.1623945 48.8502681, 9.1624755 48.8503496, 9.1627208 48.8502441, 9.1626398 48.8501626, 9.1623945 48.8502681))",,,residential,,,,,,,,,"[1585259385, 1585259395, 1585259382, 1585259366, 1585259385]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076386,Stuttgart,DE,18A,70439,Geisinger Weg,,,"POLYGON ((9.1569082 48.8514698, 9.157042 48.8514816, 9.1570533 48.8514258, 9.1569195 48.851414, 9.1569082 48.8514698))",,,residential,,,,,,,,,"[1585259633, 1585259639, 1585259630, 1585259625, 1585259633]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076387,Stuttgart,DE,46,70439,Ehniweg,,,"POLYGON ((9.1629571 48.8509905, 9.1630505 48.8510794, 9.1631501 48.8510342, 9.1630567 48.8509452, 9.1629571 48.8509905))",,,residential,,,,,,,,,"[1585259529, 1585259545, 1585259542, 1585259514, 1585259529]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076388,Stuttgart,DE,19,70439,Sieben Morgen,,,"POLYGON ((9.1595727 48.8517768, 9.1596034 48.8518232, 9.1597413 48.8517836, 9.1597106 48.8517373, 9.1596795 48.8517451, 9.1595939 48.8517697, 9.1595727 48.8517768))",,,residential,,,,,,,,,"[1585259709, 3713151025, 3713150426, 1585259695, 3713150525, 3713150227, 1585259709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076396,Stuttgart,DE,31,70439,Sieben Morgen,,,"POLYGON ((9.1598117 48.8521201, 9.1598407 48.852165, 9.1599723 48.8521282, 9.1599433 48.8520834, 9.1599218 48.8520889, 9.1598333 48.8521152, 9.1598117 48.8521201))",,,residential,,,,,,,,,"[1585259860, 3713151427, 3713151725, 1585259835, 3713151526, 3713151426, 1585259860]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076400,Stuttgart,DE,24B,70439,Geisinger Weg,,,"POLYGON ((9.1575425 48.851243, 9.1575258 48.8513267, 9.1576267 48.8513354, 9.1576435 48.8512518, 9.1575425 48.851243))",,,residential,,,,,,,,,"[1585259588, 1585259604, 1585259605, 1585259589, 1585259588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076406,Stuttgart,DE,20B,70439,Geisinger Weg,,,"POLYGON ((9.1569506 48.8512908, 9.1570833 48.851304, 9.1570989 48.851236, 9.1569662 48.8512228, 9.1569506 48.8512908))",,,residential,,,,,,,,,"[1585259594, 1585259599, 1585259586, 1585259581, 1585259594]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145076410,Stuttgart,DE,49,70439,Ehniweg,,,"POLYGON ((9.1628471 48.8506981, 9.1628718 48.8507228, 9.1629154 48.850767, 9.1629368 48.8507889, 9.1631687 48.8506899, 9.163079 48.850599, 9.1628471 48.8506981))",,,residential,,,,,,,,,"[1585259466, 3713073743, 3713077137, 1585259483, 1585259465, 1585259442, 1585259466]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
