element_type,osmid,geometry,barrier,description,level,name,amenity,access,source,leisure,url,nodes,start_date,operator,website,surface,natural,wikidata,historic,loc_name,old_name,landuse,wikipedia,opening_hours,place,architect:wikidata,alt_name,reg_name,name:-2021-10-13,area,fireplace,tourism,private,bbq,dog,model_sport:aircraft,source:name,height,note,fixme,name:etymology:wikidata,name:wikipedia,lit,club,leaf_type,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,community_centre:for,email,fax,phone,fence,ways,drones,slackline,type,name:1937-1945
way,125357520,"POLYGON ((9.1694264 48.7629798, 9.1694367 48.7630168, 9.1694436 48.7630783, 9.1694393 48.7631523, 9.1694281 48.7632474, 9.1693875 48.7633505, 9.1693117 48.7634945, 9.1695532 48.7635158, 9.1695482 48.7635395, 9.1699589 48.763569, 9.1699841 48.7636535, 9.1702182 48.7636108, 9.1701383 48.7635274, 9.1702499 48.7634807, 9.1703511 48.7634282, 9.17015 48.7632618, 9.1702587 48.7631871, 9.1702875 48.7630382, 9.1698274 48.7629842, 9.1697248 48.7629833, 9.1694874 48.7629589, 9.1694264 48.7629798))",,,,,,,,park,,"[1392615798, 1392615801, 1392615803, 1392615804, 1392615807, 1392615810, 1392615813, 1392615814, 1392615824, 1392615826, 760778545, 1392615828, 1392615815, 1392615812, 1392615811, 1392615809, 1392615806, 1392615802, 1392615800, 1392615799, 1392615797, 1392615798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648820,"POLYGON ((9.218703 48.7505707, 9.2187495 48.7505268, 9.2188052 48.7505125, 9.218986 48.7504933, 9.2190315 48.7506746, 9.2192174 48.7506523, 9.2192527 48.7507871, 9.2194446 48.7507698, 9.2196026 48.75088, 9.2199823 48.7506426, 9.2201089 48.7506656, 9.2200825 48.7507779, 9.220307 48.7508167, 9.2202792 48.7508994, 9.2204913 48.7510648, 9.2203055 48.7512873, 9.2196196 48.7510291, 9.2189724 48.7514119, 9.2188037 48.7512189, 9.2189817 48.750779, 9.2189545 48.7507072, 9.2189107 48.750669, 9.2188527 48.7506322, 9.2187739 48.750591, 9.218703 48.7505707))",,,,,,,,park,,"[1499193665, 1499193653, 1499193652, 1499193651, 1499193685, 1499193675, 1499193704, 1499193701, 1499193706, 1499193671, 1499193678, 1499193702, 1499193705, 1499193713, 1499193717, 1499193739, 1499193714, 1499193745, 1499193735, 1499193703, 1499193686, 1499193681, 1499193669, 1499193666, 1499193665]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648821,"POLYGON ((9.2158889 48.7480046, 9.2160729 48.7479148, 9.2163268 48.7481979, 9.2158889 48.7480046))",,,,,,,,park,,"[1499193612, 1499193609, 1499193614, 1499193612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648824,"POLYGON ((9.2110658 48.7497735, 9.21114 48.7492208, 9.2110271 48.7492142, 9.2109529 48.7497669, 9.2110658 48.7497735))",,,,,,,,park,,"[1499193631, 1499193624, 1499193622, 1499193630, 1499193631]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648825,"POLYGON ((9.2109735 48.7498329, 9.2109326 48.7501247, 9.2110235 48.7501304, 9.2110644 48.7498386, 9.2109735 48.7498329))",,,,,,,,park,,"[1499193634, 1499193646, 1499193649, 1499193643, 1499193634]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648826,"POLYGON ((9.214644 48.7505465, 9.2147211 48.7507485, 9.215186 48.7506714, 9.2152018 48.7505943, 9.214644 48.7505465))",,,,,,,,park,,"[1499193661, 1499193700, 1499193682, 1499193668, 1499193661]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648827,"POLYGON ((9.216869 48.7484414, 9.2166781 48.7485214, 9.2164817 48.748241, 9.2166268 48.7482036, 9.216869 48.7484414))",,,,,,,,park,,"[897993748, 1499193618, 1499193615, 897993810, 897993748]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136648828,"POLYGON ((9.2207163 48.7513666, 9.2208236 48.7512323, 9.2208652 48.7511991, 9.2209178 48.7511876, 9.2209659 48.7511861, 9.2210229 48.7512049, 9.2212002 48.7513449, 9.2207163 48.7513666))",,,,,,,,park,,"[1499193742, 1499193736, 1499193729, 1499193727, 1499193726, 1499193731, 1499193741, 1499193742]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,143953327,"POLYGON ((9.2119108 48.8232948, 9.2119825 48.8232795, 9.2120147 48.823268, 9.2120347 48.8232407, 9.2120839 48.8230775, 9.2122231 48.822989, 9.2122546 48.8227234, 9.2122779 48.8224916, 9.2117035 48.8224927, 9.2116405 48.8225308, 9.2116137 48.8226747, 9.2115636 48.8227653, 9.2114836 48.8228495, 9.2113745 48.8229205, 9.211273 48.8229608, 9.2107274 48.8231086, 9.210408 48.8231992, 9.2102051 48.8232774, 9.2100647 48.8233466, 9.209954 48.8234326, 9.2098609 48.8235329, 9.209804 48.8236487, 9.2097804 48.8237678, 9.2097791 48.823854, 9.2098429 48.8240234, 9.2100631 48.8239411, 9.2102169 48.8238742, 9.2102994 48.8238583, 9.2105506 48.8237859, 9.2108964 48.8236984, 9.2111711 48.8236053, 9.2112942 48.8235514, 9.2114729 48.8234517, 9.2116499 48.8233654, 9.2117733 48.8233245, 9.2119108 48.8232948))",,,,Grünanlage Lechweg,,,,park,,"[8968019957, 8968019944, 8968019956, 1575305259, 1575305214, 1575305181, 1575305139, 1575305097, 1575305096, 8968019955, 8968019954, 1575305145, 8968019953, 1575305177, 8968019952, 1575305224, 8968019951, 1575305270, 8968019950, 1575305314, 8968019949, 1575305337, 8968019948, 1575305340, 1575305347, 1575305375, 3714460938, 8971500538, 3714460933, 8968019960, 8968019946, 8968019959, 8968019947, 8968019958, 8968019945, 8968019957]",,,,,,,,,,,,,,,,,,,,,,no,leashed,no,signpost,,,,,,,,,,,,,,,,,,,,,,,
way,144318571,"POLYGON ((9.2142181 48.811078, 9.2146025 48.8112957, 9.2146155 48.811339, 9.2147559 48.8112873, 9.2150326 48.8110185, 9.2153616 48.8107468, 9.215571 48.8107033, 9.2156788 48.8106951, 9.2160847 48.8104353, 9.2159894 48.810366, 9.2161019 48.8102794, 9.2159344 48.8101209, 9.2157226 48.8099451, 9.2151687 48.8102579, 9.2144875 48.8097624, 9.214434 48.8097873, 9.2142916 48.8096832, 9.2141513 48.809777, 9.2149394 48.8103386, 9.2142583 48.8107898, 9.2140333 48.8109603, 9.2142181 48.811078))",,,,,,,,park,,"[1395875340, 4147204790, 1367779675, 4147204789, 4147199979, 4147199951, 4147199950, 4147199949, 4147199919, 4149520613, 1578639247, 2316675049, 283778498, 4147199915, 4147199897, 4147199900, 4147199894, 4147199899, 4147199918, 283778499, 1395875299, 1395875340]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145198017,"POLYGON ((9.2308444 48.8089253, 9.2309146 48.80894, 9.2305836 48.8096574, 9.2305159 48.809818, 9.2304834 48.8098951, 9.2304443 48.8098932, 9.2304308 48.8099297, 9.2303771 48.8099197, 9.2303272 48.80991, 9.2302517 48.809855, 9.2301393 48.8098615, 9.2300673 48.8096498, 9.2300161 48.8096383, 9.2298706 48.8094625, 9.2297301 48.8092844, 9.2295843 48.8091028, 9.2295165 48.8089532, 9.2295246 48.8088807, 9.2295773 48.8088311, 9.2296686 48.8087986, 9.2298039 48.8087929, 9.2302749 48.8088305, 9.2306404 48.8088816, 9.2308444 48.8089253))",,,,,,,,park,,"[4605344287, 4605344288, 1586336696, 3677271215, 4364564285, 4364564284, 4364564590, 2196986691, 4364564288, 1586336698, 4364564282, 4364564269, 1586336694, 4364564263, 4364564258, 4364564251, 1586336681, 4364564246, 1586336678, 4364564243, 4364564242, 1586336677, 1586336680, 4605344287]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145319301,"POLYGON ((9.2537846 48.754707, 9.2540714 48.7546212, 9.2540194 48.7549381, 9.2544288 48.75493, 9.2544574 48.7551883, 9.2536395 48.7552002, 9.2536154 48.7556682, 9.253043 48.755637, 9.2529802 48.7556336, 9.2528151 48.7556234, 9.2527177 48.7556045, 9.252629 48.7555845, 9.2525199 48.7555166, 9.2524385 48.7554515, 9.2523441 48.7553535, 9.2522911 48.755276, 9.2522637 48.7552358, 9.2522159 48.7551744, 9.2525182 48.7550349, 9.2526099 48.7550216, 9.2528438 48.7548964, 9.2529714 48.7548689, 9.253093 48.7548427, 9.2531917 48.7548127, 9.2532645 48.7547811, 9.2534378 48.7547555, 9.2535432 48.7547529, 9.2535907 48.7547307, 9.2537846 48.754707))",,,,,,,,park,,"[1587444306, 1587444303, 1579324941, 1579324940, 411798646, 256415296, 1587444297, 6736589516, 301981249, 301981312, 1022485232, 254875641, 773116333, 301981248, 773116019, 4336764878, 254875802, 1587434351, 670635926, 1587430850, 1587430851, 7335085699, 1587430854, 1587432256, 1587430857, 1587430849, 1587430856, 1587430845, 1587444306]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148025956,"POLYGON ((9.2033724 48.828887, 9.2036439 48.8298792, 9.2037555 48.8298681, 9.2037992 48.8299779, 9.2038334 48.8304052, 9.2038006 48.8308128, 9.2037307 48.8311563, 9.2035748 48.8316687, 9.2034314 48.831924, 9.2029003 48.8327715, 9.2027248 48.8328994, 9.2022819 48.8327539, 9.2021854 48.8326763, 9.2019236 48.8325962, 9.2018137 48.8327361, 9.2000166 48.8320641, 9.1997575 48.8323057, 9.1994885 48.8321959, 9.1997459 48.831953, 9.1997796 48.8319189, 9.2000204 48.8315261, 9.2006182 48.8309469, 9.200536 48.8307444, 9.2008202 48.8306763, 9.2007075 48.8304259, 9.2011608 48.8303192, 9.2010598 48.830078, 9.2012994 48.8300238, 9.2011866 48.8297533, 9.2001038 48.8300068, 9.1996059 48.8300872, 9.1993264 48.8300888, 9.1987251 48.8300192, 9.1983148 48.8298629, 9.1980681 48.8293757, 9.1977192 48.828895, 9.1969581 48.8282636, 9.1961499 48.8277347, 9.1954115 48.8273629, 9.1952314 48.8276156, 9.1952864 48.827646, 9.1952723 48.8276622, 9.1952603 48.827676, 9.1951966 48.8276544, 9.1951516 48.8276725, 9.1950448 48.8278237, 9.1948184 48.827737, 9.1948229 48.8272039, 9.1936547 48.8271102, 9.1921838 48.8276343, 9.1923005 48.8274568, 9.1929769 48.8271464, 9.1935987 48.8268458, 9.1940927 48.8265848, 9.1945111 48.8263164, 9.1950414 48.8259453, 9.1953695 48.8257337, 9.1955214 48.8258561, 9.1957951 48.8260766, 9.1961543 48.8264036, 9.1962064 48.8264887, 9.1964799 48.8267514, 9.1965191 48.8268505, 9.1965706 48.8269927, 9.19672 48.8271133, 9.196741 48.8271037, 9.1967921 48.8271526, 9.1969051 48.827197, 9.1970714 48.8273558, 9.1971602 48.8274322, 9.1971927 48.8274456, 9.1972365 48.8274589, 9.1972843 48.8274682, 9.1975625 48.8275035, 9.1975943 48.8275056, 9.197623 48.8275059, 9.1976538 48.8275042, 9.1976827 48.8275006, 9.1977081 48.8274955, 9.1977837 48.827461, 9.1978771 48.8275459, 9.1983893 48.8273113, 9.1984719 48.8273796, 9.1985711 48.8273424, 9.198782 48.8275403, 9.1993971 48.8272559, 9.1994255 48.8272417, 9.1991389 48.8269308, 9.1991294 48.8269221, 9.1985213 48.8263613, 9.19871 48.8262807, 9.198774 48.8262632, 9.1988767 48.8262549, 9.1991308 48.8262619, 9.1993178 48.826228, 9.199401 48.8262064, 9.1995389 48.8264837, 9.1998164 48.8272565, 9.1999253 48.8275342, 9.2000293 48.8275998, 9.2000639 48.8276266, 9.200062 48.8276588, 9.1999971 48.8276892, 9.198938 48.8279793, 9.1989552 48.8283671, 9.1989587 48.8285095, 9.1994692 48.8288485, 9.1998958 48.8288878, 9.2002221 48.8289254, 9.2008841 48.8289453, 9.2010917 48.8288342, 9.2016369 48.828501, 9.2022941 48.8287317, 9.202826 48.8288486, 9.2033724 48.828887))",,,,Tapachtal,,,,park,,"[1611375465, 1611375538, 2214145059, 2214145061, 2214145063, 2214145069, 1611375467, 2214145076, 1611375517, 1611375576, 269871074, 245979653, 2939312458, 2939312456, 2939312459, 1611375532, 1611375472, 1611375529, 1611375499, 1596836167, 1596836165, 1596836160, 1596836139, 1596836124, 1596836102, 1596836097, 1596836074, 1596836066, 1596836044, 1596836063, 1596836076, 1596836077, 1596836065, 1596836052, 1596836005, 1596835902, 1596835734, 1596835650, 1596835348, 5603614830, 5603614829, 1596835624, 5603614826, 5603614827, 5603614828, 1596835665, 1596835657, 1596835279, 1596835273, 245975309, 1611375587, 1611375497, 1611375584, 1611375471, 1611375598, 1611375518, 1611375540, 4343624509, 1611375560, 4343624536, 4343624543, 1611375490, 4343624547, 1611375510, 4343624558, 4343624557, 4343624561, 4343624563, 4343624573, 1611375579, 4343624576, 4343624577, 4343624580, 4343624583, 4343624585, 1611375581, 4343624584, 4343624582, 4343624581, 4343624578, 1611375565, 1611375511, 4343624574, 4343624571, 245975152, 1611375559, 4343624565, 4343624551, 4343624550, 1611375543, 1611375485, 4343624526, 4343624524, 4343624525, 4343624523, 1611375595, 4343624542, 1611375561, 4343624586, 4343624588, 4343624589, 4343624590, 1384839378, 1384839415, 1384839464, 1384839483, 1384839531, 1384839533, 1384839535, 1384839537, 1384839529, 1384839491, 1611375495, 1611375508, 1611375465]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148025957,"POLYGON ((9.1993331 48.8322806, 9.1996952 48.8324289, 9.1993579 48.8328266, 9.1989764 48.8326831, 9.1993331 48.8322806))",,,,,,,,park,,"[1611375488, 1611375509, 1611375549, 1611375492, 1611375488]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
