element_type,osmid,access,amenity,fee,name,parking,geometry,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,noexit,wheelchair,layer,maxheight,opening_hours,operator,barrier,bicycle,motor_vehicle,maxstay,lit,park_ride,ref,smoothness,surface,capacity:disabled,toilets:wheelchair,wheelchair:description,capacity,capacity:parent,capacity:women,public,note:de,covered,fixme,capacity:charging,website,description,motorcar,motorcycle,addr:city,addr:housenumber,addr:postcode,addr:street,capacity:disabled:conditional,maxweight,access:conditional,disabled,parking:condition,parking:condition:disabled:permit,supervised,addr:country,source,note,parking:orientation,operator:type,level,trailer,hgv,check_date:opening_hours,access:carsharing,contact:website,description:de,email,phone,maxspeed,name:en,wikidata,highway,charge,image,vehicle,height,nodes,building,caravan,building:levels,payment:american_express,payment:girocard,payment:maestro,payment:mastercard,payment:visa,roof:shape,area,roof:colour,access:note,member_of,fee:conditional,name:etymology:wikidata,name:etymology:wikipedia,brand,building:colour,payment:cards,payment:cash,payment:coins,roof:levels,not:operator:wikidata,parking:condition:both,parking:condition:both:residents,parking:condition:area,check_date:fee,contact:phone,loc_name,payment:credit_cards,payment:debit_cards,building:material,start_date,orientation,parking:disabled,parking_space,location,razed:leisure,razed:sport,taxi,capacity:bus,tourist_bus,capacity:hgv,fee:description,maxlength,surveillance,service,operator:wikidata,operator:wikipedia,railway,note:access,indoor,room,construction,ways,type
way,1122840821,,parking,,,surface,"POLYGON ((8.6429591 50.1390977, 8.6429522 50.1390504, 8.6434956 50.1390161, 8.6435014 50.1390626, 8.6429591 50.1390977))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10269182522, 10269182523, 10269182524, 10269182525, 10269182522]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1122840829,,parking,,,surface,"POLYGON ((8.6422141 50.1391562, 8.6421938 50.1391148, 8.6418768 50.1391651, 8.6418953 50.1392113, 8.6422141 50.1391562))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10269182556, 10269182557, 10269182558, 10269182559, 10269182556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1125505994,,parking,,,surface,"POLYGON ((8.6375794 50.1627181, 8.6377565 50.1629071, 8.6374422 50.1630355, 8.6376316 50.1632368, 8.6383947 50.1629476, 8.6380323 50.162559, 8.6379374 50.1625491, 8.6375794 50.1627181))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10292265644, 10292265643, 10292265642, 10292265641, 10292265640, 10292265639, 10292265638, 10292265644]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126470801,yes,parking,,,surface,"POLYGON ((8.6791341 50.1391175, 8.679228 50.1391141, 8.6793205 50.1390625, 8.6793219 50.1390161, 8.6792535 50.1389903, 8.679181 50.1389886, 8.6791167 50.139035, 8.6791341 50.1391175))",,,,,,,,,,,,,,,,,,asphalt,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10300442393, 10300442394, 10300442395, 10300442396, 10300442397, 10300442398, 10300442399, 10300442393]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551272,,parking,,,,"POLYGON ((8.6819983 50.1290402, 8.6819173 50.1290195, 8.6824604 50.1287659, 8.6830049 50.128526, 8.6831065 50.1285613, 8.6829082 50.1286407, 8.6826406 50.1287582, 8.6825762 50.1287865, 8.6822263 50.1289401, 8.6821563 50.1289708, 8.6820873 50.1290012, 8.6819983 50.1290402))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193369, 10301193370, 10301193371, 10301193372, 10301193373, 329378261, 10301193425, 10301193422, 10301193421, 10301193418, 10301193417, 10301193369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551273,,parking,,,,"POLYGON ((8.6819253 50.1289989, 8.6819521 50.1289894, 8.681983 50.1288949, 8.6819106 50.1288622, 8.6818824 50.1289611, 8.6819253 50.1289989))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193374, 10301193375, 10301193376, 10301193377, 10301193378, 10301193374]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551274,,parking,,,,"POLYGON ((8.6819022 50.128815, 8.6819857 50.1288308, 8.681987 50.1288226, 8.6823357 50.1279835, 8.6822793 50.1279719, 8.6819022 50.128815))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193379, 10301193380, 10301193340, 10301193343, 10301193381, 10301193379]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551279,,parking,,,,"POLYGON ((8.6815574 50.1293272, 8.6815681 50.1292352, 8.6818527 50.1291042, 8.6818904 50.1291399, 8.6818908 50.1291727, 8.6818194 50.1292052, 8.6815574 50.1293272))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193409, 10301193410, 29835708, 10301193411, 10301193412, 10301193391, 10301193409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551280,,parking,,,,"POLYGON ((8.681986 50.1291293, 8.681923 50.1290733, 8.6819983 50.1290402, 8.6820615 50.1290949, 8.681986 50.1291293))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193413, 10301193414, 10301193369, 10301193415, 10301193413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551281,,parking,,,,"POLYGON ((8.6821458 50.1290565, 8.6820873 50.1290012, 8.6821563 50.1289708, 8.68221 50.1290273, 8.6821458 50.1290565))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193416, 10301193417, 10301193418, 10301193419, 10301193416]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551282,,parking,,,,"POLYGON ((8.6822795 50.1289956, 8.6822263 50.1289401, 8.6825762 50.1287865, 8.6826333 50.1288339, 8.6825838 50.128857, 8.6822795 50.1289956))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193420, 10301193421, 10301193422, 10301193423, 10301193357, 10301193420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1126551283,,parking,,,,"POLYGON ((8.6826863 50.1288091, 8.6826406 50.1287582, 8.6831065 50.1285613, 8.6831216 50.1286025, 8.682915 50.1287023, 8.6826863 50.1288091))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10301193424, 10301193425, 10301193373, 10301193359, 10301193358, 10301193424]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127205693,,parking,,,surface,"POLYGON ((8.7014346 50.150133, 8.7015231 50.1498838, 8.7014525 50.1498732, 8.701428 50.1498695, 8.7013678 50.1498625, 8.7013005 50.1498546, 8.7012213 50.1500849, 8.7012915 50.1500951, 8.7013464 50.150103, 8.7013397 50.1501221, 8.7013743 50.1501261, 8.7014346 50.150133))",,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10306080975, 10306080976, 10306504029, 10306080977, 10306504033, 10306080978, 10306080979, 10306504032, 10306080980, 10306080981, 10306504030, 10306080975]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127205694,,parking,,,surface,"POLYGON ((8.7014815 50.1501425, 8.7015647 50.1498907, 8.7016372 50.1498999, 8.7016872 50.1499062, 8.7017196 50.1499108, 8.70179 50.1499208, 8.7017055 50.1501752, 8.7016371 50.150165, 8.7016043 50.1501601, 8.7015556 50.1501531, 8.7014815 50.1501425))",,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10306080982, 10306080983, 10306504026, 10306080987, 10306504021, 10306080984, 10306080985, 10306504022, 10306080986, 10306504025, 10306080982]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127205695,,parking,,,surface,"POLYGON ((8.7017497 50.1501803, 8.7018356 50.1499277, 8.7019034 50.1499368, 8.7019471 50.1499426, 8.701981 50.1499474, 8.7020609 50.1499586, 8.7019764 50.1502173, 8.7018991 50.1502039, 8.7018675 50.1501985, 8.7018247 50.1501919, 8.7017497 50.1501803))",,,,,,,,,,,,,,,,,,,3,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10306080988, 10306080989, 10306504018, 10306080990, 10306504014, 10306080991, 10306080992, 10306081007, 10306080993, 10306504017, 10306080988]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127205704,,parking,,,surface,"POLYGON ((8.7014067 50.1498282, 8.7014359 50.1497517, 8.7019831 50.1498265, 8.7019522 50.1499037, 8.7017 50.1498688, 8.7014374 50.149832, 8.7014067 50.1498282))",,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10306504041, 10306504042, 10306504043, 10306504044, 5419888693, 5419888682, 10306504041]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127326191,,parking,,,surface,"POLYGON ((8.7027527 50.1526022, 8.7026843 50.1525936, 8.7026326 50.152588, 8.7026666 50.1524779, 8.7027808 50.1525137, 8.7027527 50.1526022))",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10307291840, 10307291841, 10307291851, 10307291852, 10307291839, 10307291840]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127503861,yes,parking,no,,surface,"POLYGON ((8.6843165 50.1321656, 8.6843225 50.1319868, 8.6842358 50.1319873, 8.6842469 50.1321652, 8.6842927 50.1321662, 8.6843165 50.1321656))",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10308757444, 10308757445, 10308757446, 10308757447, 5269730551, 10308757444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1127503862,yes,parking,no,,surface,"POLYGON ((8.6843648 50.1325275, 8.6842502 50.1324716, 8.6842515 50.1322915, 8.6843628 50.1323483, 8.6843648 50.1325275))",,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10308757448, 10308757449, 10308757450, 10308757451, 10308757448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644398,,parking,,,surface,"POLYGON ((8.6144968 50.1136191, 8.6146873 50.113497, 8.6154061 50.1134522, 8.6152505 50.1135692, 8.6153927 50.113564, 8.6155482 50.1134471, 8.6164387 50.113392, 8.6163127 50.113509, 8.6164977 50.1134987, 8.6167365 50.1133112, 8.6178818 50.1132544, 8.6182809 50.1132603, 8.6183114 50.1132821, 8.6182406 50.113321, 8.6181619 50.1133563, 8.6180695 50.1134181, 8.6179829 50.1134976, 8.6177182 50.1136948, 8.6177677 50.1137297, 8.6179864 50.113884, 8.6180439 50.1139037, 8.6179977 50.1139243, 8.617922 50.1139579, 8.6163019 50.1140474, 8.6159345 50.1138651, 8.6147838 50.1139339, 8.6149447 50.1140164, 8.6145478 50.1140646, 8.6144083 50.1139872, 8.614433 50.1139228, 8.6144485 50.1138823, 8.6146524 50.1136707, 8.6145236 50.113681, 8.6145084 50.1136513, 8.6144968 50.1136191))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537076797, 10537076798, 10537076799, 10537076800, 10537076801, 10537076802, 10537076803, 10537076804, 10537076805, 10537076806, 10537076807, 10537076808, 10537128309, 3375692533, 3375692534, 3375692536, 3375692538, 3375692541, 3375692542, 3375692544, 3375692547, 10537128707, 10537128310, 3785203580, 3785203576, 3785203578, 3785203579, 10537128311, 10537128312, 10537128425, 10537128313, 10537128314, 10537128315, 10537128316, 10537076797]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644431,,parking,,,,"POLYGON ((8.6137243 50.1139872, 8.6137002 50.1140233, 8.6139745 50.1140927, 8.614113 50.1141277, 8.6142295 50.1138988, 8.6142876 50.1137963, 8.6140784 50.1137533, 8.6140328 50.1137481, 8.6140258 50.1137799, 8.6139979 50.1138031, 8.6138209 50.1139545, 8.613778 50.1139665, 8.6137485 50.1139631, 8.6137243 50.1139872))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128459, 10537128460, 10537128715, 10537128463, 10537128461, 10537128412, 10537128413, 10537128414, 10537128462, 10537128415, 10537128416, 10537128417, 10537128418, 10537128459]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644432,,parking,,,,"POLYGON ((8.6135983 50.1140044, 8.6136442 50.1139677, 8.6137217 50.1139046, 8.613837 50.1137756, 8.6139108 50.1137242, 8.6139577 50.1136724, 8.6139952 50.1136346, 8.614073 50.1136242, 8.6141213 50.1135382, 8.6141428 50.113497, 8.6140529 50.1134821, 8.6138997 50.1134496, 8.6139443 50.1133422, 8.6131128 50.1131908, 8.6130109 50.1132166, 8.6128446 50.1132183, 8.6126944 50.1131839, 8.6126607 50.1132099, 8.6125415 50.1133181, 8.6126059 50.1134402, 8.6124798 50.1133903, 8.6124092 50.1134446, 8.6123296 50.1135314, 8.6123966 50.1135967, 8.6123913 50.113681, 8.6123635 50.1137094, 8.6123323 50.1137412, 8.6122196 50.1137859, 8.6121257 50.1137945, 8.6120614 50.1137842, 8.6120269 50.1138156, 8.6119855 50.1138056, 8.6119326 50.1137928, 8.611904 50.113819, 8.6117422 50.1139665, 8.6127158 50.1142245, 8.6134534 50.11397, 8.6135983 50.1140044))",,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128464, 10537128465, 10537128421, 10537128422, 10537128466, 10537128407, 10537128408, 10537128409, 10537128410, 10537128440, 10537128501, 10537128467, 10537128468, 10537128469, 10537128470, 10537128471, 10537128472, 10537128473, 10537128474, 10537128475, 10537128476, 10537128477, 10537128478, 10537128479, 10537128480, 10537128502, 10537128481, 10537128482, 10537128483, 10537128484, 10537128485, 10537128494, 10537128456, 10537128716, 10537128486, 10537128487, 10537128488, 10537128464]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644440,,parking,,,,"POLYGON ((8.6110017 50.1130462, 8.6116927 50.1132414, 8.6115244 50.1132919, 8.6116748 50.1134388, 8.6119254 50.1135697, 8.6120292 50.113611, 8.6122682 50.1133904, 8.6123228 50.113324, 8.6122583 50.1132345, 8.6121223 50.1131977, 8.6121867 50.1130967, 8.6124409 50.1131771, 8.6124711 50.1131524, 8.6125197 50.1131036, 8.6124803 50.1130187, 8.6112989 50.1126766, 8.6112245 50.1127866, 8.611069 50.1129844, 8.6110017 50.1130462))",,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128557, 10537128558, 10537128559, 10537128560, 10537128561, 10537128562, 10537128563, 10537128564, 10537128565, 10537128566, 10537128567, 10537128568, 10537128569, 10537128570, 10537128571, 10537128572, 10537128444, 10537128434, 10537128557]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644441,,parking,,,,"POLYGON ((8.6091651 50.1130416, 8.6096878 50.1130347, 8.6103609 50.1130439, 8.6106008 50.1129406, 8.6106652 50.1129268, 8.6106938 50.1129567, 8.6106652 50.1130187, 8.6107726 50.1130347, 8.6107941 50.1129911, 8.6108335 50.1129682, 8.6108764 50.1129636, 8.6108976 50.1129295, 8.6109265 50.1128924, 8.6109158 50.1128465, 8.6108728 50.112812, 8.6109839 50.112711, 8.6110125 50.1126559, 8.6110232 50.1126169, 8.6108478 50.1125848, 8.6108012 50.1126008, 8.6099098 50.1125664, 8.6093155 50.1125595, 8.609309 50.1125855, 8.6093048 50.1126536, 8.6094229 50.1126559, 8.609738 50.1128373, 8.6095948 50.1128465, 8.6093191 50.1126858, 8.6093253 50.1127728, 8.6093334 50.1128851, 8.6092296 50.1129406, 8.6091651 50.1130416))",,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128573, 10537128574, 10537128575, 10537128576, 10537128577, 10537128578, 10537128579, 10537128580, 10537128581, 10537128582, 10537128583, 10537128584, 10537128585, 10537128586, 10537128587, 10537128588, 10537128589, 10537128590, 10537128591, 10537128592, 10537128593, 10537128594, 10537128595, 10537128596, 10537128597, 10537128598, 10537128599, 10537128600, 10537128607, 10537128437, 10537128601, 10537128573]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644442,,parking,,,,"POLYGON ((8.6080016 50.113122, 8.6085708 50.1130807, 8.6087069 50.1129796, 8.6087715 50.1130124, 8.608832 50.1130394, 8.6088829 50.1130593, 8.609004 50.1129544, 8.609183 50.1129383, 8.6092296 50.1129406, 8.6093334 50.1128851, 8.6093253 50.1127728, 8.6091909 50.1127835, 8.6091043 50.1127799, 8.609115 50.1125779, 8.6089682 50.1125182, 8.6086102 50.112548, 8.6084342 50.1125585, 8.6084062 50.1125848, 8.6085386 50.1126559, 8.6084276 50.1126628, 8.6083225 50.1126087, 8.6082665 50.1125802, 8.6080231 50.1127661, 8.6079193 50.1129131, 8.6079049 50.1129819, 8.6079372 50.1130141, 8.6079909 50.1130301, 8.608084 50.1130324, 8.6080016 50.113122))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128602, 10537128603, 10537128604, 10537128530, 10537128506, 10537128526, 10537128605, 10537128606, 10537128601, 10537128437, 10537128607, 7631338553, 10537128608, 10537128609, 10537128610, 10537128611, 10537128612, 10537128613, 10537128614, 10537128615, 10537128616, 10537128617, 10537128618, 10537128619, 10537128620, 10537128621, 10537128622, 10537128623, 10537128602]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644454,,parking,,,,"POLYGON ((8.6129432 50.1146825, 8.6131279 50.1145205, 8.6132991 50.1143794, 8.6137717 50.1143741, 8.6137799 50.1144961, 8.6137717 50.1145361, 8.6136495 50.1146616, 8.6129432 50.1146825))",,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128649, 10537128645, 10537128650, 10537128651, 10537128644, 10537128652, 10537128653, 10537128649]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644458,,parking,,,,"POLYGON ((8.6104765 50.1150152, 8.6106097 50.1149124, 8.6106341 50.1148845, 8.6106803 50.114841, 8.6108161 50.1147417, 8.6109384 50.114773, 8.6110796 50.11478, 8.6111421 50.1147661, 8.6111611 50.114733, 8.6111475 50.1147208, 8.6110253 50.1146859, 8.6111095 50.1146076, 8.611229 50.1144874, 8.6117642 50.1144386, 8.612897 50.1144281, 8.6130709 50.1144229, 8.6130178 50.1144922, 8.6126199 50.1149072, 8.6119897 50.1149769, 8.6119679 50.1148811, 8.6118403 50.1148863, 8.6118511 50.1149786, 8.6104765 50.1150152))",,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128671, 10537128672, 10537128656, 10537128673, 10537128674, 10537128675, 10537128676, 10537128677, 10537128678, 10537128679, 10537128680, 10537128665, 10537128681, 10537128682, 10537128647, 10537128683, 10537128684, 10537128685, 10537128686, 10537128687, 10537128688, 10537128689, 10537128671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130644460,,parking,,,,"POLYGON ((8.6142125 50.114572, 8.61436 50.1144619, 8.6144636 50.1143645, 8.6144998 50.1143358, 8.6146193 50.1143898, 8.6147225 50.1143881, 8.6148529 50.1142766, 8.6160265 50.1142278, 8.6160129 50.1142592, 8.616061 50.1143053, 8.6160782 50.1143342, 8.6159425 50.1143896, 8.6155938 50.1144137, 8.6156824 50.1145049, 8.6147543 50.1145548, 8.6145585 50.1144498, 8.6144003 50.1145616, 8.6142125 50.114572))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537128372, 10537128373, 10537128697, 10537128698, 10537128699, 10537128700, 10537128701, 10537128702, 10537128703, 10537128704, 10537128705, 10537128366, 10537128367, 10537128368, 10537128369, 10537128370, 10537128371, 10537128372]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1130661459,,parking,,,,"POLYGON ((8.7347486 50.1327916, 8.7347511 50.1326564, 8.7350267 50.1326573, 8.73531 50.1325926, 8.7353824 50.1327286, 8.7350642 50.1327957, 8.7347486 50.1327916))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10537181757, 10537181758, 10537181759, 10537181760, 10537181761, 10537181762, 10537181757]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047052,,parking,,,,"POLYGON ((8.6432899 50.1189376, 8.6432718 50.1189204, 8.6432777 50.1188944, 8.6433757 50.1188283, 8.6433985 50.1187979, 8.6434074 50.1187833, 8.643451 50.1187617, 8.6434821 50.1187605, 8.6434734 50.118785, 8.6434287 50.118844, 8.6433259 50.1189164, 8.6432899 50.1189376))",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10541975692, 10541975693, 10541975694, 10541975695, 10541975696, 10541975697, 10541975698, 10541975699, 2516558269, 10541975691, 10541975690, 10541975692]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047053,,parking,,,,"POLYGON ((8.6430059 50.118993, 8.6429876 50.1190309, 8.6425213 50.1189515, 8.6425356 50.1189155, 8.6430059 50.118993))",,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10541975700, 10541975701, 10541975702, 10541975703, 10541975700]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047054,,parking,,,,"POLYGON ((8.6424712 50.1189053, 8.6424559 50.1189407, 8.6419223 50.1188499, 8.6419342 50.1188207, 8.6424712 50.1189053))",,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10541975704, 10541975705, 10541975706, 10541975707, 10541975704]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047056,,parking,,,,"POLYGON ((8.6413579 50.1187566, 8.6413709 50.1187265, 8.6416652 50.1187768, 8.641652 50.1188074, 8.6413579 50.1187566))",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10541991913, 10541991914, 10541991915, 10541991916, 10541991913]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047058,,parking,,,,"POLYGON ((8.6411985 50.1187312, 8.6412071 50.1187007, 8.641253 50.1187063, 8.6412848 50.1187118, 8.6412758 50.118742, 8.6411985 50.1187312))",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10541991920, 10541991921, 18883395, 10541991922, 10541991923, 10541991920]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047059,,parking,,,,"POLYGON ((8.6409905 50.1187371, 8.6410253 50.118761, 8.6404233 50.1191178, 8.6403866 50.1190935, 8.6405486 50.1190026, 8.6409905 50.1187371))",,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1876970872, 10541991924, 10541991925, 10541991926, 616469784, 1876970872]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1131047062,private,parking,,,,"POLYGON ((8.6410237 50.1190715, 8.6409175 50.1189974, 8.6411601 50.1188546, 8.6412437 50.1188054, 8.6412668 50.118829, 8.6412961 50.1188553, 8.6412659 50.1189363, 8.6410237 50.1190715))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2723871010, 2723871001, 619213887, 2723870994, 10541991919, 10541991933, 10541991932, 2723871010]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
