element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,operator,postal_code,ref,website,description,heritage,historic,start_date,building,nodes,building:levels,roof:levels,source,height,roof:shape,end,unimainz:buildingId,name,building:colour,roof:material,source:height,note:3D,roof:colour,image,wikidata,wikipedia,building:material,source:housenumber,source:address,source:position,note,roof:height,construction,roof:direction,roof:orientation,fixme,social_facility,social_facility:for,source_date,source:geometry,phone,survey:date,tourism,building:flats,description:de,nohousenumber,building:architecture,heritage:operator,name:signed,noaddress,ways,type
way,168357658,"POLYGON ((8.2383188 49.9861437, 8.238478 49.9861839, 8.2385133 49.986126, 8.2383707 49.98609, 8.2383541 49.9860859, 8.2383188 49.9861437))",Mainz,DE,15,55128,Wilhelm-Schrohe-Straße,,,,,,,,,,,residential,"[1796383250, 1796383254, 1796383248, 2556179533, 1796383231, 1796383250]",2,2,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357663,"POLYGON ((8.2431566 49.9864492, 8.2432776 49.9864785, 8.2433271 49.9863939, 8.2432061 49.9863646, 8.2431566 49.9864492))",Mainz,DE,98,55128,Draiser Straße,,,,,,,,,,,residential,"[1796383307, 1796383315, 1796383291, 1796383287, 1796383307]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357664,"POLYGON ((8.237639 49.9855834, 8.2378331 49.9856303, 8.2378819 49.9855468, 8.2376878 49.9854999, 8.237639 49.9855834))",Mainz,DE,36,55128,Anzengasse,,,,,,,,,,,residential,"[1796383167, 1796383172, 1796383163, 1796383157, 1796383167]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357665,"POLYGON ((8.2386514 49.9858444, 8.238758 49.9858701, 8.238767 49.9858547, 8.2388251 49.9857552, 8.2387185 49.9857295, 8.2386514 49.9858444))",Mainz,DE,6,55128,Wilhelm-Schrohe-Straße,,,,,,,,,,,residential,"[1796383209, 1796383211, 1796383210, 1796383194, 1796383192, 1796383209]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357666,"POLYGON ((8.2391129 49.9852632, 8.2389685 49.9852283, 8.238921 49.9853097, 8.2390647 49.9853443, 8.2390694 49.9853362, 8.2391129 49.9852632))",Mainz,DE,56,55128,Draiser Straße,,,,,,,,,,,residential,"[1796383113, 1796383111, 1796383120, 1796383125, 1796383123, 1796383113]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357667,"POLYGON ((8.2400983 49.9856117, 8.2402431 49.9856466, 8.2402445 49.9856444, 8.240293 49.9855617, 8.240148 49.9855267, 8.2400983 49.9856117))",Mainz,DE,70,55128,Draiser Straße,,,,,,,,,,,residential,"[1796383170, 1796383175, 1796383174, 1796383166, 1796383161, 1796383170]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357668,"POLYGON ((8.2430424 49.9867564, 8.2429611 49.9867365, 8.2429295 49.9867897, 8.2429007 49.9868382, 8.242982 49.9868582, 8.2430424 49.9867564))",Mainz,DE,13,55128,Albert-Schweitzer-Straße,,,,,,,,,,,residential,"[4508374859, 1796383357, 1796383369, 1796383376, 4508374858, 4508374859]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357669,"POLYGON ((8.2368765 49.9847323, 8.2368268 49.9848173, 8.2368156 49.9848365, 8.2369505 49.984869, 8.2370114 49.9847649, 8.2368765 49.9847323))",Mainz,DE,32,55128,Draiser Straße,,,,,,,,,,,residential,"[1796383038, 1796383050, 1796383055, 1796383058, 1796383041, 1796383038]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357671,"POLYGON ((8.2398232 49.9861101, 8.2399397 49.9861382, 8.2399992 49.9860363, 8.2400035 49.986029, 8.239887 49.9860009, 8.2398232 49.9861101))",Mainz,DE,26,55128,Wilhelm-Schrohe-Straße,,,,,,,,,,,residential,"[1796383247, 1796383251, 1796383228, 1796383226, 1796383224, 1796383247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357672,"POLYGON ((8.2427963 49.9866975, 8.2428765 49.9867172, 8.2429098 49.986661, 8.2429404 49.9866094, 8.2428603 49.9865897, 8.2427963 49.9866975))",Mainz,DE,9,55128,Albert-Schweitzer-Straße,,,,,,,,,,,residential,"[1796383352, 1796383354, 1796383350, 1796383345, 1796383340, 1796383352]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357674,"POLYGON ((8.2408391 49.985701, 8.2407186 49.9856721, 8.2406575 49.985778, 8.2407381 49.9857973, 8.2407539 49.9857698, 8.2407939 49.9857794, 8.2408391 49.985701))",Mainz,DE,78,55128,Draiser Straße,,,,,,,,,,,residential,"[1796383183, 1796383180, 1796383198, 1796383202, 1796383195, 1796383199, 1796383183]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357677,"POLYGON ((8.2428457 49.9867692, 8.2429295 49.9867897, 8.2429611 49.9867365, 8.2429936 49.9866815, 8.2429098 49.986661, 8.2428765 49.9867172, 8.2428457 49.9867692))",Mainz,DE,11,55128,Albert-Schweitzer-Straße,,,,,,,,,,,residential,"[1796383361, 1796383369, 1796383357, 1796383351, 1796383350, 1796383354, 1796383361]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357679,"POLYGON ((8.2427486 49.986546, 8.2427328 49.9865732, 8.2428152 49.9865931, 8.2428567 49.9865216, 8.242812 49.9865108, 8.2427864 49.9865551, 8.2427486 49.986546))",,,7,,Albert-Schweitzer-Straße,,,,,,,,,,,residential,"[1796383335, 1796383339, 1796383342, 1796383327, 1796383325, 1796383336, 1796383335]",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357680,"POLYGON ((8.2426727 49.9865277, 8.2427486 49.986546, 8.2427864 49.9865551, 8.242812 49.9865108, 8.2428615 49.9864265, 8.242748 49.986399, 8.2426727 49.9865277))",Mainz,DE,7,55128,Albert-Schweitzer-Straße,,,,,,,,,,,residential,"[1796383331, 1796383335, 1796383336, 1796383325, 1796383301, 1796383292, 1796383331]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168357681,"POLYGON ((8.2378202 49.9853482, 8.2377712 49.9854337, 8.2379351 49.9854726, 8.2379841 49.9853871, 8.2379646 49.9853824, 8.2378202 49.9853482))",Mainz,DE,34a,55128,Anzengasse,,,,,,,,,,,residential,"[4442016469, 1796383144, 1796383152, 1796383132, 1796383131, 4442016469]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,168520419,"POLYGON ((8.2823275 49.969453, 8.2823237 49.9694998, 8.2825505 49.9695075, 8.2825565 49.969434, 8.2823297 49.9694263, 8.2823275 49.969453))",Mainz,DE,10,55129,Riedstraße,,,,,,,,,,,residential,"[878412471, 878412303, 878412363, 878412346, 878412396, 878412471]",2,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168520420,"POLYGON ((8.2822533 49.9698197, 8.2824907 49.9698273, 8.2824998 49.9697091, 8.2822624 49.9697016, 8.2822533 49.9698197))",Mainz,DE,14,55129,Riedstraße,,,,,,,,,,,residential,"[1797725737, 878412358, 878412405, 1797725736, 1797725737]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168520421,"POLYGON ((8.2822345 49.9701594, 8.2822328 49.9701903, 8.2823365 49.9701927, 8.2823391 49.970147, 8.2824834 49.9701503, 8.2824914 49.9700086, 8.2823753 49.9700059, 8.2823712 49.9700803, 8.2822391 49.9700773, 8.2822345 49.9701594))",Mainz,DE,18,55129,Riedstraße,,,,,,,,,,,residential,"[878412398, 878412473, 878412428, 878412341, 878412482, 878412394, 878412329, 878412467, 1797725738, 878412398]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168520422,"POLYGON ((8.2821711 49.9705169, 8.282296 49.9705206, 8.2822992 49.9704755, 8.2824456 49.9704798, 8.2824523 49.9703859, 8.2822256 49.9703791, 8.2822221 49.9704282, 8.2821775 49.9704269, 8.2821711 49.9705169))",Mainz,DE,22,55129,Riedstraße,,,,,,,,,,,residential,"[1797725740, 878412332, 878412384, 878412368, 878412414, 878412257, 878412310, 1797725739, 1797725740]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168520423,"POLYGON ((8.2824007 49.9688912, 8.282405 49.9688584, 8.2826275 49.9688707, 8.2826177 49.9689444, 8.2824024 49.9689325, 8.2823669 49.9689306, 8.2823724 49.9688897, 8.2824007 49.9688912))",Mainz,DE,2,55129,Riedstraße,,,,,,,,,,,residential,"[878412407, 878412319, 878412458, 878412375, 878412298, 1797725735, 1797725734, 878412407]",2,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,168520424,"POLYGON ((8.2823727 49.9691627, 8.2823809 49.9691081, 8.2825931 49.9691213, 8.2825815 49.9691988, 8.2823693 49.9691856, 8.2823727 49.9691627))",Mainz,DE,6,55129,Riedstraße,,,,,,,,,,,residential,"[878412316, 878412293, 878412355, 878412424, 878412476, 878412316]",2,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490052,"POLYGON ((8.2429223 50.0031493, 8.2430547 50.0031687, 8.2430891 50.0030717, 8.2429567 50.0030523, 8.2429223 50.0031493))",Mainz,DE,119,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825120990, 1825120977, 1825120980, 1825120993, 1825120990]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490053,"POLYGON ((8.2443199 50.0033316, 8.2444305 50.0033488, 8.2444617 50.0032662, 8.2443511 50.003249, 8.2443199 50.0033316))",Mainz,DE,131,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825120989, 1825120985, 1825120991, 1825121003, 1825120989]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490058,"POLYGON ((8.244054 50.0032934, 8.2442237 50.00332, 8.2442611 50.0032214, 8.2440915 50.0031948, 8.244054 50.0032934))",Mainz,DE,129,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825120996, 1825120988, 1825121009, 1825121005, 1825120996]",2,2,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490061,"POLYGON ((8.2436334 50.0034273, 8.2437707 50.003447, 8.2438067 50.003344, 8.2436694 50.0033242, 8.2436334 50.0034273))",Mainz,DE,125,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825121015, 1825120992, 1825121011, 1825120994, 1825121015]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490062,"POLYGON ((8.243186 50.0032021, 8.2433182 50.0032242, 8.2433635 50.0031124, 8.2432312 50.0030903, 8.243186 50.0032021))",Mainz,DE,121,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825120986, 1825121000, 1825121016, 1825120995, 1825120986]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171490066,"POLYGON ((8.2434361 50.0032192, 8.2436068 50.0032473, 8.2436436 50.003155, 8.243473 50.0031269, 8.2434361 50.0032192))",Mainz,DE,123,55122,Am Fort Gonsenheim,,,,,,,,,,,residential,"[1825120975, 1825121006, 1825121010, 1825121014, 1825120975]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171507604,"POLYGON ((8.2413028 50.0037971, 8.2413988 50.0038006, 8.2414014 50.0037713, 8.2414215 50.0037721, 8.2414244 50.0037404, 8.2414652 50.0037419, 8.2414699 50.0036892, 8.241474 50.0036425, 8.2415273 50.0036444, 8.241531 50.0036027, 8.2413207 50.003595, 8.2413028 50.0037971))",Mainz,,2a,55122,Kerschensteinerstraße,,,,,,,,,,,residential,"[1825260101, 2060698603, 2060698597, 2060698599, 2060698582, 1825260089, 2109690936, 2060698567, 1825260118, 1825260054, 1825260059, 1825260101]",3,,,9.5,flat,,,,#FFFFFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171817660,"POLYGON ((8.1933613 49.9559152, 8.1934683 49.955933, 8.1934319 49.9560235, 8.1933249 49.9560057, 8.1933408 49.9559661, 8.1933613 49.9559152))",Mainz,DE,84,55127,Hermann-Hesse-Straße,,,,,,,,,,,residential,"[1827924005, 4246704629, 4246704640, 1827924007, 1827923999, 1827924005]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,174859149,"POLYGON ((8.2501379 49.9911615, 8.2499704 49.9911469, 8.2499913 49.9910477, 8.2500077 49.9910491, 8.2501589 49.9910623, 8.2501379 49.9911615))",Mainz,DE,13,55131,Kirsteinstraße,,,,,,,,,,,residential,"[1855095374, 1855095372, 1855095369, 5739849616, 1855095371, 1855095374]",3,1,local_knowledge,,half-hipped,,,,white,roof_tiles,,,firebrick,,,,plaster,,,,,,,,,,,,,,,,,,,,,,,,,
way,176132550,"POLYGON ((8.2934911 49.9710032, 8.2936372 49.9709677, 8.2935829 49.9708754, 8.2934368 49.9709109, 8.2934911 49.9710032))",Mainz,DE,26a,55130,Catharina-Lothary-Straße,,,,,,,,,,,residential,"[1866928695, 1866928694, 1866928692, 1866928693, 1866928695]",2,,,,pyramidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,176132559,"POLYGON ((8.2858791 49.9711793, 8.2860738 49.9711876, 8.2860847 49.9710806, 8.2858901 49.9710724, 8.2858791 49.9711793))",Mainz,DE,8,55130,Jakob-Laubach-Straße,,,,,,,,,,,residential,"[1866928698, 1866928699, 1866928697, 1866928696, 1866928698]",2,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601596,"POLYGON ((8.2825631 49.9629599, 8.2825905 49.9628702, 8.2823988 49.962846, 8.2823714 49.9629357, 8.2825631 49.9629599))",Mainz,DE,11,55129,Klauerstraße,,,,,,,,,,,residential,"[1900058603, 1900058582, 1900058581, 1900058592, 1900058603]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601597,"POLYGON ((8.2828185 49.9630115, 8.2828459 49.9629218, 8.2826542 49.9628976, 8.2826268 49.9629873, 8.2828185 49.9630115))",Mainz,DE,13,55129,Klauerstraße,,,,,,,,,,,residential,"[1900058611, 1900058589, 1900058585, 1900058606, 1900058611]",2,1,,,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601598,"POLYGON ((8.2830967 49.9630456, 8.283132 49.962957, 8.2829655 49.9629295, 8.2829302 49.9630181, 8.2830967 49.9630456))",Mainz,DE,15,55129,Klauerstraße,,,,,,,,,,,residential,"[1900058621, 1900058601, 1900058590, 1900058613, 1900058621]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601599,"POLYGON ((8.2838591 49.9631746, 8.2838957 49.9630527, 8.2838205 49.9630434, 8.2838137 49.963066, 8.2836868 49.9630502, 8.2836569 49.9631494, 8.2838591 49.9631746))",Mainz,DE,15,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900058660, 1900058623, 1900058617, 1900058624, 1900058619, 1900058654, 1900058660]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601600,"POLYGON ((8.2833923 49.9630988, 8.2834259 49.9629866, 8.2832732 49.9629677, 8.2832396 49.9630799, 8.2833923 49.9630988))",Mainz,DE,17,55129,Klauerstraße,,,,,,,,,,,residential,"[1900058631, 1900058608, 1900058604, 1900058628, 1900058631]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601601,"POLYGON ((8.2841356 49.9632198, 8.2841692 49.9631076, 8.2840165 49.9630887, 8.2839829 49.9632008, 8.2841356 49.9632198))",Mainz,DE,17,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900058665, 1900058629, 1900058626, 1900058663, 1900058665]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601602,"POLYGON ((8.2836264 49.9631348, 8.28366 49.9630227, 8.2835073 49.9630037, 8.2834737 49.9631159, 8.2836264 49.9631348))",Mainz,DE,19,55129,Klauerstraße,,,,,,,,,,,residential,"[1900058652, 1900058615, 1900058609, 1900058635, 1900058652]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601603,"POLYGON ((8.2844279 49.963258, 8.284467 49.963143, 8.2842615 49.9631141, 8.2842224 49.9632291, 8.2844279 49.963258))",Mainz,DE,19,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900058668, 1900058650, 1900058633, 1900058666, 1900058668]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601604,"POLYGON ((8.2846908 49.9632955, 8.2847278 49.9631835, 8.2845488 49.963159, 8.2845118 49.963271, 8.2846908 49.9632955))",Mainz,DE,21,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900058671, 1900058661, 1900058657, 1900058670, 1900058671]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601605,"POLYGON ((8.2843234 49.9629079, 8.2843405 49.9628233, 8.2841708 49.9628091, 8.2841538 49.9628937, 8.2843234 49.9629079))",Mainz,DE,5,55129,Wingertsweg,,,,,,,,,,,residential,"[1900058587, 1900058579, 1900058577, 1900058584, 1900058587]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179601606,"POLYGON ((8.2841968 49.9627236, 8.2842199 49.9626414, 8.2840375 49.9626202, 8.2840144 49.9627024, 8.2841968 49.9627236))",Mainz,DE,7,55129,Wingertsweg,,,,,,,,,,,residential,"[1900058576, 1900058574, 1900058573, 1900058575, 1900058576]",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604331,"POLYGON ((8.2838402 49.9627112, 8.2838622 49.9626047, 8.2837617 49.9625961, 8.2837575 49.9626163, 8.2836859 49.9626102, 8.283668 49.9626964, 8.2838402 49.9627112))",Mainz,DE,1,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069141, 1900069111, 1900069094, 1900069123, 1900069118, 1900069139, 1900069141]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604334,"POLYGON ((8.2823882 49.9626092, 8.2823934 49.962589, 8.2824547 49.9625956, 8.2824727 49.9625263, 8.2823451 49.9625126, 8.2823218 49.962602, 8.2823882 49.9626092))",Mainz,DE,11,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069126, 1900069096, 1900069114, 1900069078, 1900069070, 1900069121, 1900069126]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604336,"POLYGON ((8.2819691 49.9625864, 8.2819694 49.9625786, 8.2820311 49.9625795, 8.2820321 49.9625491, 8.2820557 49.9625495, 8.2820577 49.9624911, 8.2819666 49.9624898, 8.2819662 49.9625014, 8.281913 49.9625006, 8.2819156 49.9624205, 8.2817474 49.9624182, 8.281744 49.962521, 8.2818504 49.9625224, 8.2818483 49.9625848, 8.2819691 49.9625864))",Mainz,DE,13,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069092, 1900069089, 1900069090, 1900069082, 1900069083, 1900069051, 1900069050, 1900069055, 1900069054, 1900069047, 1900069046, 1900069074, 1900069076, 1900069091, 1900069092]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604338,"POLYGON ((8.2818115 49.9623553, 8.2818616 49.9622157, 8.281716 49.9621941, 8.281666 49.9623337, 8.2818115 49.9623553))",Mainz,DE,15,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069043, 1900069039, 1900069038, 1900069042, 1900069043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604340,"POLYGON ((8.2822056 49.962391, 8.2822231 49.9622792, 8.28207 49.9622693, 8.2820525 49.9623811, 8.2822056 49.962391))",Mainz,DE,17,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069045, 1900069041, 1900069040, 1900069044, 1900069045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604343,"POLYGON ((8.2835784 49.9626947, 8.2836012 49.9625792, 8.28347 49.9625684, 8.2834576 49.9626312, 8.2834146 49.9626277, 8.2834042 49.9626805, 8.2835784 49.9626947))",Mainz,DE,3,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069137, 1900069087, 1900069084, 1900069129, 1900069127, 1900069136, 1900069137]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604346,"POLYGON ((8.2833257 49.9626589, 8.2833472 49.9625701, 8.283165 49.9625519, 8.2831383 49.9626623, 8.2832012 49.9626686, 8.2832064 49.962647, 8.2833257 49.9626589))",Mainz,DE,5,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069133, 1900069086, 1900069080, 1900069134, 1900069135, 1900069131, 1900069133]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604350,"POLYGON ((8.2830718 49.9626174, 8.2830911 49.962528, 8.2829131 49.9625121, 8.2828937 49.9626015, 8.2830718 49.9626174))",Mainz,DE,7,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069125, 1900069072, 1900069057, 1900069109, 1900069125]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179604352,"POLYGON ((8.2828053 49.9624985, 8.2828113 49.9624727, 8.2826764 49.9624598, 8.2826521 49.9625648, 8.2828181 49.9625807, 8.2828364 49.9625014, 8.2828053 49.9624985))",Mainz,DE,9,55129,Am Muckenberg,,,,,,,,,,,residential,"[1900069052, 1900069049, 1900069048, 1900069085, 1900069088, 1900069053, 1900069052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606485,"POLYGON ((8.2822667 49.9633044, 8.2823774 49.963287, 8.2823519 49.9632199, 8.2822413 49.9632372, 8.2822667 49.9633044))",Mainz,DE,12,55129,Michelsgasse,,,,,,,,,,,residential,"[1900085389, 1900085387, 1900085384, 1900085385, 1900085389]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606486,"POLYGON ((8.2822523 49.9631373, 8.2823752 49.9631551, 8.282404 49.9630731, 8.2822811 49.9630552, 8.2822523 49.9631373))",Mainz,DE,22,55129,Klauerstraße,,,,,,,,,,,residential,"[1900085377, 1900085378, 1900085366, 1900085365, 1900085377]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606488,"POLYGON ((8.2826108 49.9631847, 8.2826976 49.9631975, 8.282704 49.9631795, 8.2827576 49.9631874, 8.2827803 49.9631233, 8.2826399 49.9631027, 8.2826108 49.9631847))",Mainz,DE,24,55129,Klauerstraße,,,,,,,,,,,residential,"[1900085381, 1900085383, 1900085380, 1900085382, 1900085371, 1900085369, 1900085381]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606489,"POLYGON ((8.2818417 49.9637044, 8.281731 49.963742, 8.2816868 49.9636881, 8.2817445 49.9636685, 8.2817193 49.9636378, 8.2817723 49.9636198, 8.2818417 49.9637044))",Mainz,DE,1,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085431, 1900085432, 1900085430, 1900085429, 1900085428, 1900085426, 1900085431]",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606490,"POLYGON ((8.2826617 49.9633134, 8.2827382 49.9633995, 8.282635 49.9634375, 8.282579 49.9633745, 8.2826129 49.9633621, 8.2825923 49.9633389, 8.2826617 49.9633134))",Mainz,DE,11,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085391, 1900085399, 1900085404, 1900085397, 1900085394, 1900085392, 1900085391]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606491,"POLYGON ((8.2826891 49.9633414, 8.2827822 49.9633075, 8.2828328 49.963365, 8.2827382 49.9633995, 8.2826891 49.9633414))",Mainz,DE,13,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085393, 1900085390, 1900085395, 1900085399, 1900085393]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606492,"POLYGON ((8.282014 49.9636603, 8.2821578 49.9636119, 8.2821035 49.9635451, 8.2820383 49.9635671, 8.2820574 49.9635905, 8.2819787 49.963617, 8.282014 49.9636603))",Mainz,DE,3,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085427, 1900085424, 1900085416, 1900085419, 1900085423, 1900085425, 1900085427]",1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606494,"POLYGON ((8.2822597 49.9635747, 8.2821578 49.9636119, 8.2821035 49.9635451, 8.2822037 49.9635107, 8.2822597 49.9635747))",Mainz,DE,5,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085421, 1900085424, 1900085416, 1900085412, 1900085421]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606495,"POLYGON ((8.282448 49.9635078, 8.2823379 49.9635454, 8.2822916 49.9634893, 8.2823482 49.9634699, 8.2823144 49.9634289, 8.2823678 49.9634106, 8.282448 49.9635078))",Mainz,DE,7,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085414, 1900085418, 1900085408, 1900085406, 1900085402, 1900085401, 1900085414]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179606496,"POLYGON ((8.2826064 49.9634491, 8.2824843 49.9634944, 8.2824328 49.9634369, 8.2825218 49.9634038, 8.2825015 49.9633812, 8.2825345 49.963369, 8.2826064 49.9634491))",Mainz,DE,9,55129,Zur Laubenheimer Höhe,,,,,,,,,,,residential,"[1900085405, 1900085410, 1900085403, 1900085400, 1900085398, 1900085396, 1900085405]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,179618676,"POLYGON ((8.2817041 49.9631049, 8.281794 49.9631101, 8.2818148 49.9630149, 8.281716 49.9630106, 8.2817041 49.9631049))",Mainz,DE,10,55129,Klauerstraße,,,,,,,,,,,residential,"[1900285690, 1900285698, 1900285630, 1900285627, 1900285690]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
