u,v,key,osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,name,service,junction,access,width,tunnel,area
263892889,263892893,1,56063340,False,,,living_street,,True,86.26400000000001,,"LINESTRING (7.7235558 49.4018469, 7.7234776 49.401784, 7.7233759 49.4012057, 7.7233468 49.4010945)",Schlehweg,,,,,,
263892889,861220510,0,72555228,False,,,residential,,False,73.85900000000001,,"LINESTRING (7.7235558 49.4018469, 7.7236592 49.4017782, 7.7238349 49.4017119, 7.724212 49.4015757, 7.7243224 49.4015797, 7.724408 49.4016416)",Schlehweg,,,,,,
263892889,263892887,0,125604908,False,,,residential,30,False,61.96000000000001,,"LINESTRING (7.7235558 49.4018469, 7.7235364 49.4019197, 7.7236136 49.4023128, 7.7236771 49.4023894)",Schlehweg,,,,,,
263892893,260371717,0,56063340,False,,,living_street,,True,21.715,,"LINESTRING (7.7233468 49.4010945, 7.7232872 49.4009031)",Schlehweg,,,,,,
263892893,263892889,0,24329365,False,,,living_street,,False,179.908,,"LINESTRING (7.7233468 49.4010945, 7.7227388 49.4011615, 7.7226955 49.4012062, 7.722812 49.401865, 7.722876 49.4018943, 7.7234239 49.4018301, 7.7235558 49.4018469)",Heinrich-Schmitt-Straße,,,,,,
263892893,263892889,1,56063340,False,,,living_street,,False,86.264,,"LINESTRING (7.7233468 49.4010945, 7.7233759 49.4012057, 7.7234776 49.401784, 7.7235558 49.4018469)",Schlehweg,,,,,,
263892895,2229315830,0,24329366,False,,,residential,,False,36.909,,"LINESTRING (7.7268581 49.4052235, 7.7267705 49.4048965)",Franz-Becht-Straße,,,,,,
263892895,259259285,0,100131047,False,,,residential,30,True,8.281,,"LINESTRING (7.7268581 49.4052235, 7.7267466 49.4052403)",Dansenberger Straße,,,,,,
263892895,265641572,0,100131047,False,,,residential,30,False,103.174,,"LINESTRING (7.7268581 49.4052235, 7.7270529 49.4051751, 7.7275342 49.4050109, 7.7276769 49.4049249, 7.7277046 49.4049078, 7.7279952 49.4046917)",Dansenberger Straße,,,,,,
263892917,263892921,0,24329370,False,,,residential,30,False,109.315,,"LINESTRING (7.7289131 49.405382, 7.7288171 49.4053694, 7.7285134 49.4055069, 7.7283696 49.405572, 7.7283273 49.405602, 7.7282612 49.4056488, 7.7282133 49.4056937, 7.7281412 49.4057905, 7.728105 49.4059323, 7.7280798 49.4060858)",Hautzenbergstraße,,,,,,
263892921,263892917,0,24329370,False,,,residential,30,True,109.315,,"LINESTRING (7.7280798 49.4060858, 7.728105 49.4059323, 7.7281412 49.4057905, 7.7282133 49.4056937, 7.7282612 49.4056488, 7.7283273 49.405602, 7.7283696 49.405572, 7.7285134 49.4055069, 7.7288171 49.4053694, 7.7289131 49.405382)",Hautzenbergstraße,,,,,,
263892921,259259284,0,100131025,False,,,residential,30,False,50.672,,"LINESTRING (7.7280798 49.4060858, 7.7278306 49.406006, 7.7276034 49.4059648, 7.7274279 49.4059233)",Eckstraße,,,,,,
263892921,259259291,0,100131025,False,,,residential,30,True,85.028,,"LINESTRING (7.7280798 49.4060858, 7.728239 49.4061513, 7.7284215 49.4062374, 7.728555 49.4062868, 7.7286788 49.4063066, 7.7288208 49.4063141, 7.7291569 49.4063366)",Eckstraße,,,,,,
263892923,263892924,0,24329372,False,,,residential,30,False,111.711,,"LINESTRING (7.7293343 49.407444, 7.7296755 49.4064642)",Am Herrenzaun,,,,,,
263892923,258777634,0,23875562,False,,,residential,30,False,106.884,,"LINESTRING (7.7293343 49.407444, 7.7291403 49.4073897, 7.7289267 49.4073457, 7.7286338 49.4073314, 7.728401 49.4073513, 7.7281599 49.4074004, 7.7279196 49.4074665)",Auf der Rott,,,,,,
263892923,258777631,0,23875562,False,,,residential,30,True,212.949,,"LINESTRING (7.7293343 49.407444, 7.7306975 49.4078345, 7.7308468 49.4078689, 7.7310663 49.4078954, 7.7321312 49.4079765)",Auf der Rott,,,,,,
263892924,263892923,0,24329372,False,,,residential,30,True,111.711,,"LINESTRING (7.7296755 49.4064642, 7.7293343 49.407444)",Am Herrenzaun,,,,,,
263892924,2261328284,0,100131025,False,,,residential,30,True,76.334,,"LINESTRING (7.7296755 49.4064642, 7.7306447 49.4067354)",Eckstraße,,,,,,
263892924,259259291,0,100131025,False,,,residential,30,False,40.256,,"LINESTRING (7.7296755 49.4064642, 7.7293019 49.406358, 7.7291569 49.4063366)",Eckstraße,,,,,,
263892988,2275174706,0,24329378,False,,,residential,30,True,47.771,,"LINESTRING (7.7321722 49.4014502, 7.7316002 49.4016647)",Stelzenberger Weg,,,,,,
263892988,263345472,0,24304541,False,,,residential,30,True,172.556,,"LINESTRING (7.7321722 49.4014502, 7.7324395 49.4027665, 7.7325317 49.4029824)",Rambachstraße,,,,,,
263892988,263892994,0,24329378,False,,,residential,30,False,54.223,,"LINESTRING (7.7321722 49.4014502, 7.7322125 49.4013576, 7.7322542 49.4013134, 7.7323709 49.4012783, 7.7327639 49.401286)",Stelzenberger Weg,,,,,,
263892990,2275174886,0,100131198,False,,,residential,30,False,3.179,,"LINESTRING (7.7306186 49.4019844, 7.7306025 49.4019578)",Brunnenstraße,,,,,,
263892990,2275174722,0,24329378,False,,,residential,30,False,74.71700000000001,,"LINESTRING (7.7306186 49.4019844, 7.7315087 49.401699, 7.7315436 49.4016859)",Stelzenberger Weg,,,,,,
263892990,263345475,0,100131198,False,,,residential,30,True,118.744,,"LINESTRING (7.7306186 49.4019844, 7.7306482 49.4020783, 7.7306641 49.4022014, 7.7306673 49.4030499)",Brunnenstraße,,,,,,
263892990,2275174904,0,218248903,False,,,service,,False,43.726,,"LINESTRING (7.7306186 49.4019844, 7.7301526 49.4019424, 7.7300885 49.4019484, 7.7300421 49.4019817)",,driveway,,,,,
263892994,263892988,0,24329378,False,,,residential,30,True,54.223000000000006,,"LINESTRING (7.7327639 49.401286, 7.7323709 49.4012783, 7.7322542 49.4013134, 7.7322125 49.4013576, 7.7321722 49.4014502)",Stelzenberger Weg,,,,,,
264521188,918799691,0,24379238,False,,,residential,,False,168.362,,"LINESTRING (7.8133525 49.4547581, 7.8133554 49.4546085, 7.8132911 49.4544146, 7.8132058 49.4543095, 7.8130545 49.4541888, 7.8129034 49.4541057, 7.8126623 49.4540217, 7.8118128 49.4538282)",Mailänder Straße,,,,,,
264521188,1132763539,0,78236939,False,,,residential,50,True,241.55,,"LINESTRING (7.8133525 49.4547581, 7.8132572 49.4547813, 7.8131273 49.4547998, 7.8129954 49.4547986, 7.8128779 49.4547932, 7.8112723 49.4546296, 7.8107376 49.4545707, 7.8104336 49.4545522, 7.8101824 49.4545747, 7.8100587 49.4546025)",Europaallee,,,,,,
264521188,8622741010,0,427855259,False,,,residential,50,True,179.932,,"LINESTRING (7.8133525 49.4547581, 7.8135235 49.4546992, 7.8136719 49.4546136, 7.8137777 49.454522, 7.8139014 49.4543532, 7.8140713 49.4540598, 7.8142241 49.4537995, 7.8143719 49.453602, 7.8145393 49.4534482, 7.814612 49.4534085)",Europaallee,,,,,,
264521204,260571397,0,24379239,False,,,residential,50,False,126.836,,"LINESTRING (7.8064711 49.4549306, 7.8063639 49.4549966, 7.8056215 49.4554897, 7.8053362 49.4556864, 7.8052465 49.4557474)",Luxemburger Straße,,,,,,
264521204,264521206,0,24379239,False,,,residential,50,True,22.931,,"LINESTRING (7.8064711 49.4549306, 7.8066052 49.4548522, 7.8067286 49.4548137)",Luxemburger Straße,,,,,,
264521206,264521204,0,24379239,False,,,residential,50,False,22.931,,"LINESTRING (7.8067286 49.4548137, 7.8066052 49.4548522, 7.8064711 49.4549306)",Luxemburger Straße,,,,,,
264521206,264521215,0,24379239,False,,,residential,50,True,158.17399999999998,,"LINESTRING (7.8067286 49.4548137, 7.8068272 49.4547999, 7.8068662 49.4547989, 7.8070856 49.4548022, 7.8073766 49.4548141, 7.8076765 49.4548422, 7.8079231 49.4548793, 7.808237 49.4549409, 7.8085992 49.4550278, 7.8087232 49.4550709, 7.8088272 49.4551179)",Luxemburger Straße,,,,,,
264521206,279917082,0,25676703,False,,,residential,50,False,109.97300000000001,,"LINESTRING (7.8067286 49.4548137, 7.8066397 49.4547543, 7.8057405 49.4542471, 7.8056838 49.4541201)",Luxemburger Straße,,,,,,
264521215,1132763138,0,78236939,False,,,residential,50,False,15.478,,"LINESTRING (7.8088272 49.4551179, 7.8090073 49.4550426)",Europaallee,,,,,,
264521215,264521206,0,24379239,False,,,residential,50,False,158.17399999999998,,"LINESTRING (7.8088272 49.4551179, 7.8087232 49.4550709, 7.8085992 49.4550278, 7.808237 49.4549409, 7.8079231 49.4548793, 7.8076765 49.4548422, 7.8073766 49.4548141, 7.8070856 49.4548022, 7.8068662 49.4547989, 7.8068272 49.4547999, 7.8067286 49.4548137)",Luxemburger Straße,,,,,,
264521215,867802242,0,633817527,False,2,,residential,50,True,110.63300000000001,,"LINESTRING (7.8088272 49.4551179, 7.8086173 49.4552098, 7.8084828 49.4552685, 7.8079387 49.4555092, 7.8075559 49.4556719)",Europaallee,,,,,,
264521249,1290176266,0,170161042,True,,,tertiary_link,50,False,9.369,,"LINESTRING (7.7609928 49.4474569, 7.7609744 49.4473735)",Mühlstraße,,,,,,
264521249,262285980,0,113799113,True,2,L 395,secondary,50,False,198.103,,"LINESTRING (7.7609928 49.4474569, 7.7606891 49.4475075, 7.7597652 49.4476842, 7.7594768 49.4477386, 7.7591411 49.4477753, 7.7587118 49.4477971, 7.7583197 49.4478073)",Lauterstraße,,,,,,
264521257,2090001643,0,170161037,False,,,residential,50,True,7.962,,"LINESTRING (7.7608806 49.4467357, 7.7609906 49.4467322)",Burgstraße,,,,,,
264521257,797135398,0,"[228032409, 29504162, 842088925, 98997834]",False,,,"['living_street', 'service']",,"[False, True]",339.44499999999994,,"LINESTRING (7.7608806 49.4467357, 7.7606696 49.4467473, 7.76019 49.4467734, 7.7600002 49.4467802, 7.7599312 49.4467827, 7.7599096 49.4467838, 7.7586305 49.4468487, 7.7575855 49.4469173, 7.7573079 49.4469447, 7.7572436 49.446951, 7.7571658 49.4469587, 7.7568612 49.4469889, 7.7565495 49.4470424, 7.7563675 49.4470708, 7.756231 49.4471045)",Schoenstraße,driveway,,,,,
264521257,2090001634,0,32932428,True,,,residential,30,False,36.855999999999995,,"LINESTRING (7.7608806 49.4467357, 7.7608593 49.4466205, 7.7608598 49.4465623, 7.7608907 49.4465048, 7.7610193 49.446457)",Mühlstraße,,,,,,
264521263,2090001634,0,198929935,False,,,residential,30,True,24.687,,"LINESTRING (7.7613136 49.4463444, 7.7610193 49.446457)",Mühlstraße,,,,,,
264521263,281199890,0,25781211,False,,,residential,30,False,69.861,,"LINESTRING (7.7613136 49.4463444, 7.7613502 49.4462899, 7.7613353 49.4462354, 7.7612671 49.4461868, 7.7611875 49.4461603, 7.7611084 49.4461573, 7.7610341 49.446174, 7.7609513 49.4462033, 7.760887 49.4462175, 7.7607934 49.4462147, 7.760687 49.4461668, 7.7606486 49.4461403)",Kennelstraße,,,,,,
264521263,281199935,0,98997851,False,,,living_street,,False,112.554,,"LINESTRING (7.7613136 49.4463444, 7.7613426 49.4463333, 7.7626558 49.4458315)",Mühlstraße,,,,,,
264521277,281181625,0,23264078,False,2,,secondary,50,True,75.503,,"LINESTRING (7.7611506 49.4439673, 7.7616764 49.4440192, 7.7621828 49.4440705)",Pariser Straße,,,,,,
264521277,264521293,0,65136031,False,,,residential,30,True,71.241,,"LINESTRING (7.7611506 49.4439673, 7.7610833 49.4442045, 7.7609968 49.4446)",Kennelstraße,,,,,,
264521277,281181622,0,98997880,False,2,,secondary,50,False,96.693,,"LINESTRING (7.7611506 49.4439673, 7.7599589 49.4438371, 7.7598314 49.4438243)",Pariser Straße,,,,,,
264521277,281181614,0,390700635,True,,,living_street,,False,54.945,,"LINESTRING (7.7611506 49.4439673, 7.7611953 49.4438182, 7.7613007 49.4434829)",Kindergartenstraße,,,,,,
264521293,281199993,0,25781189,False,,,residential,30,True,122.695,,"LINESTRING (7.7609968 49.4446, 7.7593229 49.4444182)",Spitalstraße,,,,,,
264521293,281199915,0,65136031,False,,,residential,30,True,37.909,,"LINESTRING (7.7609968 49.4446, 7.7609249 49.4449377)",Kennelstraße,,,,,,
264521293,281181626,0,25781190,False,,,living_street,,False,73.69999999999999,,"LINESTRING (7.7609968 49.4446, 7.7614078 49.4446437, 7.7616267 49.4446678, 7.7620023 49.4447091)",Spitalstraße,,,,,,
264521293,264521277,0,65136031,False,,,residential,30,False,71.241,,"LINESTRING (7.7609968 49.4446, 7.7610833 49.4442045, 7.7611506 49.4439673)",Kennelstraße,,,,,,
264521297,281170476,0,25777955,False,,,residential,30,False,10.284,,"LINESTRING (7.7508419 49.4428207, 7.7508646 49.4427294)",Goethestraße,,,,,,
264521297,281199857,0,25211337,False,2,,residential,50,True,43.116,,"LINESTRING (7.7508419 49.4428207, 7.7508166 49.4429177, 7.7508035 49.4429633, 7.7507423 49.443203)",Kottenschanze,,,,,,
264521297,8033010,0,67197246,True,2,,secondary,50,False,108.25800000000001,,"LINESTRING (7.7508419 49.4428207, 7.7506341 49.4427973, 7.750285 49.4427579, 7.7493676 49.4426506)",Pariser Straße,,,,,,
264521310,811433077,0,78222617,False,,,residential,,False,21.073,,"LINESTRING (7.7521821 49.4416176, 7.7523109 49.4417876)",Bännjerstraße,,,,,,
264521310,281170630,0,25777955,False,,,residential,30,True,78.405,,"LINESTRING (7.7521821 49.4416176, 7.751924 49.4417307, 7.7517447 49.4418061, 7.7515742 49.4418818, 7.7512877 49.4420161)",Goethestraße,,,,,,
264521310,3451328525,0,25777968,False,,,residential,,True,106.31,,"LINESTRING (7.7521821 49.4416176, 7.7515358 49.440886, 7.7514338 49.4407953)",Bännjerstraße,,,,,,
264521310,811433089,0,185783017,False,2,,residential,30,False,23.856,,"LINESTRING (7.7521821 49.4416176, 7.7523217 49.4415879, 7.7525014 49.4415652)",Goethestraße,,,,,,
264521314,386204546,0,185783017,False,2,,residential,30,False,13.879,,"LINESTRING (7.7533888 49.4415478, 7.7535807 49.4415447)",Goethestraße,,,,,,
264521314,281170563,0,25777960,False,,,living_street,,False,207.01399999999998,,"LINESTRING (7.7533888 49.4415478, 7.7532609 49.4414126, 7.7531763 49.4413449, 7.7530782 49.4412664, 7.7523801 49.4405574, 7.7521266 49.440315, 7.7518965 49.440147, 7.7517325 49.440035)",Möllendorfstraße,,,,5,,
264521314,811433089,0,185783017,False,2,,residential,30,True,64.233,,"LINESTRING (7.7533888 49.4415478, 7.7533007 49.4415476, 7.7529801 49.4415469, 7.752732 49.4415522, 7.7525014 49.4415652)",Goethestraße,,,,,,
264521328,8292746350,0,24379243,False,,,residential,,False,39.853,,"LINESTRING (7.7545792 49.4396794, 7.7546207 49.43963, 7.7547025 49.4395727, 7.7549263 49.4394025)",Pfaffstraße,,,,,,
264521328,281170535,0,24379243,False,,,residential,,True,229.104,,"LINESTRING (7.7545792 49.4396794, 7.7544578 49.4396746, 7.7523811 49.4388959, 7.7522786 49.4388797, 7.7521998 49.4388959, 7.7518779 49.4390609, 7.7518373 49.4390817)",Pfaffstraße,,,,,,
264521328,281170548,0,67197248,False,,,residential,30,True,107.146,,"LINESTRING (7.7545792 49.4396794, 7.7545864 49.439754, 7.7547374 49.4401581, 7.754831 49.4405057, 7.7548257 49.4405676, 7.7547849 49.4406193)",Goethestraße,,,,,,
264521342,3629966711,0,24379243,False,,,residential,,True,54.411,,"LINESTRING (7.7585727 49.4370904, 7.7585354 49.4371209, 7.7582207 49.4373781, 7.7580888 49.4374644)",Pfaffstraße,,,,,,
264521342,797095752,0,162551439,False,,,tertiary,50,False,75.624,,"LINESTRING (7.7585727 49.4370904, 7.7593313 49.4373948, 7.7593649 49.4374082, 7.7594628 49.4374475)",Pirmasenser Straße,,,,,,
264521342,1157476060,0,162551439,False,,,tertiary,50,True,55.326,,"LINESTRING (7.7585727 49.4370904, 7.758428 49.4370249, 7.7582225 49.4369137, 7.7580988 49.436842, 7.7579829 49.4367743)",Pirmasenser Straße,,,,,,
264993801,417980883,0,24409694,False,2,,unclassified,,False,56.593,,"LINESTRING (7.6558665 49.4379951, 7.6566372 49.4380838)",Von-Miller-Straße,,,,,,
264993801,385945523,0,33740454,False,,,residential,,True,71.343,,"LINESTRING (7.6558665 49.4379951, 7.6548912 49.437898)",Von-Miller-Straße,,,,,,
264993801,1854101332,0,277765991,False,2,K 5,secondary,,True,313.15500000000003,,"LINESTRING (7.6558665 49.4379951, 7.6553632 49.4384216, 7.6548828 49.4387581, 7.6546346 49.4389295, 7.6542676 49.4391891, 7.6538356 49.4395339, 7.6531038 49.4401604)",Jacob-Pfeiffer-Straße,,,,,,
264993801,9550689860,0,1036338857,False,2,K 5,secondary,,False,336.837,,"LINESTRING (7.6558665 49.4379951, 7.6562229 49.4377261, 7.6565699 49.4374745, 7.657213 49.4371053, 7.6581675 49.4365889, 7.6593255 49.435976)",Jacob-Pfeiffer-Straße,,,,,,
265641520,259173052,0,100130988,False,,,residential,30,False,72.188,,"LINESTRING (7.7330724 49.4057821, 7.7340268 49.4059713)",Dansenberger Straße,,,,,,
265641520,259259283,0,100130988,False,,,residential,30,True,20.045,,"LINESTRING (7.7330724 49.4057821, 7.7328069 49.4057306)",Dansenberger Straße,,,,,,
265641520,265641524,0,24441801,False,,,residential,30,False,107.136,,"LINESTRING (7.7330724 49.4057821, 7.7332214 49.4054748, 7.7333166 49.4052213, 7.7333547 49.4048418)",Zur Weide,,,,,,
265641524,263345467,0,100131166,False,,,living_street,,True,28.977,,"LINESTRING (7.7333547 49.4048418, 7.7329574 49.404809)",Fahrlücke,,,,,,
265641524,265641520,0,24441801,False,,,residential,30,True,107.136,,"LINESTRING (7.7333547 49.4048418, 7.7333166 49.4052213, 7.7332214 49.4054748, 7.7330724 49.4057821)",Zur Weide,,,,,,
265641524,263345455,0,100131166,False,,,living_street,,False,55.513000000000005,,"LINESTRING (7.7333547 49.4048418, 7.733757 49.4048661, 7.7341192 49.4048487)",Fahrlücke,,,,,,
265641556,2275175558,0,"[218248906, 24441806]",False,,,"['residential', 'service']",30,False,200.91500000000002,,"LINESTRING (7.7291657 49.4015585, 7.7291242 49.4018993, 7.7291657 49.4020651, 7.72925 49.4021908, 7.7295255 49.4025601, 7.7294704 49.4026406, 7.7294364 49.4026808, 7.7293005 49.4028297, 7.7295111 49.4030804, 7.7294944 49.403184, 7.7294327 49.4032175)",Im Brüchel,driveway,,,,,
265641556,259260376,0,100131198,False,,,residential,30,False,106.19800000000001,,"LINESTRING (7.7291657 49.4015585, 7.7290074 49.4015731, 7.728667 49.4016114, 7.7280849 49.4016887, 7.7277204 49.4017226)",Brunnenstraße,,,,,,
265641556,2275174886,0,100131198,False,,,residential,30,True,127.621,,"LINESTRING (7.7291657 49.4015585, 7.7292921 49.4015487, 7.7295859 49.4015477, 7.7302398 49.4016092, 7.7303511 49.4016372, 7.7304404 49.401691, 7.7306025 49.4019578)",Brunnenstraße,,,,,,
265641571,259260400,0,24441809,False,,,residential,,True,97.793,,"LINESTRING (7.7277881 49.404082, 7.7280047 49.4040908, 7.7286777 49.4038533, 7.7287493 49.4037799, 7.7287981 49.4036301)",Alte Schmiede,,,,,,
265641572,2265745274,0,100131047,False,,,residential,30,False,48.10499999999999,,"LINESTRING (7.7279952 49.4046917, 7.728184 49.4045991, 7.7283768 49.404556, 7.7285459 49.4045418, 7.7285999 49.4045432)",Dansenberger Straße,,,,,,
265641572,263892895,0,100131047,False,,,residential,30,True,103.17399999999999,,"LINESTRING (7.7279952 49.4046917, 7.7277046 49.4049078, 7.7276769 49.4049249, 7.7275342 49.4050109, 7.7270529 49.4051751, 7.7268581 49.4052235)",Dansenberger Straße,,,,,,
265641572,265641575,0,217297129,False,,,service,,False,52.322,,"LINESTRING (7.7279952 49.4046917, 7.7278069 49.404427, 7.7277383 49.4042538)",Dansenberger Straße,alley,,,,,
265641575,265641572,0,217297129,False,,,service,,True,52.322,,"LINESTRING (7.7277383 49.4042538, 7.7278069 49.404427, 7.7279952 49.4046917)",Dansenberger Straße,alley,,,,,
266137781,639066265,0,25366592,False,,,residential,30,True,63.221,,"LINESTRING (7.7909234 49.4435854, 7.7900496 49.4436073)",Im Reiserfeld,,,,,,
266137781,276493335,0,306552816,False,,,residential,30,False,67.486,,"LINESTRING (7.7909234 49.4435854, 7.7909293 49.4436273, 7.7910083 49.4441898)",Daniel-Häberle-Straße,,,,,,
266137781,276493083,0,306552816,False,,,residential,30,True,89.73700000000001,,"LINESTRING (7.7909234 49.4435854, 7.7911689 49.4431791, 7.7912121 49.4431066, 7.7912594 49.4430273, 7.7912961 49.4429591, 7.7913355 49.4428986, 7.7913808 49.4428354)",Daniel-Häberle-Straße,,,,,,
266137783,276493195,0,306552817,False,,,residential,50,False,12.72,,"LINESTRING (7.7911265 49.4449416, 7.7911411 49.4450556)",Daniel-Häberle-Straße,,,,,,
266137783,1700093943,0,306552816,False,,,residential,30,True,77.28399999999999,,"LINESTRING (7.7911265 49.4449416, 7.7911145 49.4448485, 7.7910177 49.4442502)",Daniel-Häberle-Straße,,,,,,
266137783,1215824091,0,"[517504078, 517504079]",True,"['3', '2']",,secondary,50,False,169.311,,"LINESTRING (7.7911265 49.4449416, 7.7924863 49.4448336, 7.7934511 49.4447569)",Mannheimer Straße,,,,,,
266140269,266141580,0,24915538,False,,,residential,30,False,67.375,,"LINESTRING (7.7690275 49.4447109, 7.768953 49.4448157, 7.7687543 49.4451879, 7.7687068 49.4452793)",Schneiderstraße,,,,,,
266140269,266140271,0,"[32999068, 26789734]",True,,,residential,30,False,174.068,,"LINESTRING (7.7690275 49.4447109, 7.7690984 49.4446203, 7.7693651 49.444233, 7.7695443 49.4439985, 7.7697929 49.4437915, 7.7698715 49.4437261, 7.7701881 49.4435301, 7.7702907 49.4434618, 7.7703389 49.44342)","['Schneiderstraße', 'Eisenbahnstraße']",,,,,,
