element_type,osmid,amenity,parking,geometry,access,fee,layer,name,wheelchair,toilets:wheelchair,surface,created_by,capacity,capacity:disabled,alt_name,lit,maxheight,operator,level,description,source,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,note,park_ride,nodes,designation,type,building,building:levels,roof:levels,roof:shape,brand,brand:wikidata,brand:wikipedia,building:parts,opening_hours,operator:wikidata,operator:wikipedia,capacity:parent,capacity:women,parking:condition,parking:condition:customers,fixme,hgv,supervised,cables,ref,parking:condition:private,charge,name:etymology:wikidata,parking:lane:right,capacity:long,building:part,area,building:levels:underground,operator:type,orientation,ways
way,329730508,parking,surface,"POLYGON ((7.6987229 49.4266253, 7.6988959 49.4268874, 7.6996153 49.4266866, 7.6994424 49.4264245, 7.6987229 49.4266253))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366588549, 3366588564, 3366588553, 3366588538, 3366588549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329730509,parking,surface,"POLYGON ((7.7003822 49.4300241, 7.7003381 49.4299632, 7.7007051 49.4297773, 7.700788 49.4299093, 7.7003822 49.4300241))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366589399, 3366589397, 3366589393, 3366589396, 3366589399]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329730511,parking,,"POLYGON ((7.7008607 49.4283464, 7.7012847 49.428228, 7.7012473 49.428173, 7.7008463 49.4282868, 7.7008607 49.4283464))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366589089, 3366589076, 3366589070, 3366589082, 3366589089]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329730513,parking,surface,"POLYGON ((7.7005287 49.4294996, 7.7003374 49.4295494, 7.700096 49.4296156, 7.7002567 49.4298702, 7.7002852 49.4298818, 7.7006628 49.4296913, 7.7005287 49.4294996))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366589265, 3366589268, 3366589272, 3366589394, 3366589395, 3366589282, 3366589265]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329730514,parking,surface,"POLYGON ((7.7037246 49.4293792, 7.7037983 49.4294895, 7.7041138 49.4293493, 7.704068 49.4293123, 7.7039317 49.4292372, 7.7038803 49.429263, 7.7037372 49.4293585, 7.7037246 49.4293792))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366589255, 3366589262, 3366589251, 3366589250, 3366589244, 3366589247, 3366589252, 3366589255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329730515,parking,surface,"POLYGON ((7.7029474 49.4278066, 7.7030457 49.4276954, 7.7030968 49.4276251, 7.7032536 49.427583, 7.7033838 49.4277971, 7.7028992 49.4279307, 7.7029012 49.4278847, 7.7029474 49.4278066))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366589041, 3366589034, 3366589028, 3366589025, 3366589040, 3366589051, 3366589047, 3366589041]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329732191,parking,surface,"POLYGON ((7.7014018 49.4255977, 7.7015143 49.4257691, 7.701683 49.4260262, 7.7017072 49.426063, 7.7018783 49.4263236, 7.7018877 49.426338, 7.7018064 49.4263605, 7.7013205 49.4256203, 7.7014018 49.4255977))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366608501, 3366608504, 3366608506, 3366588525, 3366588533, 3366608507, 3366608508, 3366608502, 3366608501]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329739129,parking,surface,"POLYGON ((7.6983018 49.4334146, 7.6983517 49.4334273, 7.699051 49.4336052, 7.699106 49.4336191, 7.6992107 49.433445, 7.6985178 49.4332688, 7.6984065 49.4332405, 7.6983018 49.4334146))",,,,,,,,,,,,,,,,,,,,,,,,,"[3366669537, 3366669538, 3366669554, 3366669557, 3366669541, 3366669529, 3366669525, 3366669537]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329912568,parking,surface,"POLYGON ((7.7091712 49.4322997, 7.7091828 49.4323669, 7.7094734 49.432432, 7.7094907 49.4323789, 7.7091712 49.4322997))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[3368570599, 3368570606, 3368570610, 3368570608, 3368570599]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329912569,parking,surface,"POLYGON ((7.7092768 49.432206, 7.709513 49.4322663, 7.7095241 49.4322156, 7.709346 49.4321674, 7.7092768 49.432206))",,,,,,,,,,,,,,,,,,,,,,,,,"[3368570589, 3368570597, 3368570592, 3368570582, 3368570589]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,329912570,parking,surface,"POLYGON ((7.7059677 49.4322117, 7.7066849 49.4323858, 7.7068651 49.4320786, 7.7061654 49.431908, 7.705987 49.4319637, 7.7059883 49.4320253, 7.7059897 49.4320864, 7.7059905 49.4321207, 7.7059677 49.4322117))",,,,,,,,,,,,,,,,,,,,,,,,,"[3368570591, 3368570609, 3368570554, 3368570510, 3368570520, 3368570535, 3368570559, 3368570570, 3368570591]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,332353851,parking,surface,"POLYGON ((7.7573907 49.4287236, 7.757711 49.4285477, 7.7577697 49.4285897, 7.7574391 49.4287582, 7.7573907 49.4287236))",,,,,,,,,,,,,,,,,,,,,,,,,"[3394683045, 582975293, 3394683042, 3394683048, 3394683045]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,332353852,parking,surface,"POLYGON ((7.7572822 49.4288414, 7.7567703 49.4290862, 7.7567203 49.4290489, 7.7568734 49.4289729, 7.7572304 49.4288117, 7.7572822 49.4288414))",yes,no,,,,,,,,,,,,,,,,,,,,,,,"[3394683052, 3394683059, 3394683056, 582975291, 3394683051, 3394683052]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,337529339,parking,surface,"POLYGON ((7.7727308 49.4428529, 7.7728095 49.4428474, 7.7729068 49.4428345, 7.772918 49.4429573, 7.7731262 49.4429226, 7.773223 49.4429268, 7.7733888 49.442922, 7.7733584 49.4428029, 7.7732645 49.4428131, 7.7732506 49.4427588, 7.7730301 49.4427826, 7.7730284 49.4427759, 7.7727676 49.4427917, 7.7727656 49.4427783, 7.7727201 49.4427812, 7.7727308 49.4428529))",private,,,,,,,,,,,,,,,,,,,,,,,,"[1125022043, 1125022200, 1125021854, 1125022827, 1125021800, 674250607, 1125022826, 1125023012, 1125022466, 1125021965, 1125022844, 1125022190, 1125022821, 1125021946, 1125022092, 1125022043]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,337542694,parking,surface,"POLYGON ((7.7618057 49.4411651, 7.7616751 49.4412564, 7.7617907 49.4413229, 7.7619171 49.4412307, 7.7618057 49.4411651))",customers,no,,,,,,,,,,,,Asia Bistro,,,,,,,,,,no,"[1190960084, 3446159038, 1190959757, 1190959620, 1190960084]",,,,,,,,,,,"Mo-Fr 11:00-15:00, 17:00-21:30;Sa-Su 12:00-21:30",,,,,,,,,no,,,,,,,,,,,,,
way,338069391,parking,,"POLYGON ((7.7496656 49.4402563, 7.7497541 49.4400771, 7.7496371 49.4400483, 7.7495014 49.4400222, 7.7494198 49.4402056, 7.7496656 49.4402563))",private,,,,,,,,,,,,,,,,,,,,,,,,"[3451311284, 3451311285, 3451322095, 3451311286, 3451311287, 3451311284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338069530,parking,,"POLYGON ((7.7502953 49.4404896, 7.7505147 49.440574, 7.7506495 49.4404465, 7.7505289 49.4403848, 7.7504475 49.4403438, 7.7502953 49.4404896))",private,,,,,,,,,,,,,,,,,,,,,,,,"[3451313340, 3451313341, 3451313342, 3451322094, 3451313343, 3451313340]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338071527,parking,,"POLYGON ((7.751124 49.4410024, 7.7512602 49.4409462, 7.7512092 49.4408834, 7.7511607 49.4408238, 7.7510094 49.4408787, 7.751124 49.4410024))",,,,Privater Parkplatz,,,,,,,,,,Privat,,,,,,,,,,,"[3451328521, 3451328522, 3451328526, 3451328523, 3451328524, 3451328521]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338140579,parking,,"POLYGON ((7.7489885 49.4334111, 7.7491709 49.4331636, 7.7493208 49.4332094, 7.749369 49.4332399, 7.7494003 49.4333077, 7.7494029 49.4333636, 7.7493521 49.433428, 7.7492452 49.4333924, 7.7492126 49.4334314, 7.7491527 49.4334128, 7.7491214 49.4334492, 7.7489885 49.4334111))",private,,,,,,,,,,,,,,,,,,,,,,,,"[3452066391, 3452066373, 3452066376, 3452066379, 3452066382, 3452066386, 3452067293, 3452066389, 3452067294, 3452066392, 3452067296, 3452066391]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338140581,parking,,"POLYGON ((7.7502936 49.433282, 7.7505669 49.4333305, 7.7506002 49.4333364, 7.7505018 49.4335709, 7.7504936 49.4335902, 7.750187 49.4335357, 7.7502461 49.4333949, 7.7502098 49.4333885, 7.7502109 49.4332679, 7.7502936 49.433282))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[1577905741, 1577905743, 3452066384, 3452067304, 3452067305, 3452067301, 3452066390, 3452066388, 3452066381, 1577905741]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338304449,parking,surface,"POLYGON ((7.6943121 49.3897383, 7.6942011 49.3897372, 7.694265 49.3909197, 7.6943698 49.390919, 7.6943121 49.3897383))",,,,,,,,,,,,,,,,,,,,,,,,,"[3453813912, 3453813911, 3453813930, 3453813929, 3453813912]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,344070899,parking,surface,"POLYGON ((7.7740703 49.447662, 7.7742623 49.4477929, 7.7743365 49.4477477, 7.7743836 49.4477347, 7.7744649 49.4477294, 7.7745132 49.4477301, 7.774696 49.4475699, 7.7747536 49.4475959, 7.7747769 49.4475741, 7.77492 49.4476386, 7.774816 49.4477361, 7.7747025 49.4478493, 7.7746089 49.4479177, 7.7745628 49.4479099, 7.7745034 49.4479136, 7.7744517 49.4479311, 7.7744167 49.4479566, 7.7743968 49.4479882, 7.7738497 49.4478876, 7.7739007 49.4477968, 7.7739678 49.4477113, 7.7740024 49.4477115, 7.7740703 49.447662))",customers,no,,,,,,,,,,,,,,,,,,,,,,,"[3508282069, 3508282074, 3508282073, 3508282072, 3508282070, 3508282071, 1111539129, 1111539334, 1111538971, 1111539175, 1111539522, 1111539525, 1111539296, 339327820, 1111538889, 339327821, 1111538967, 339327822, 3508282075, 1829577802, 1829577797, 1111539468, 3508282069]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,351693317,parking,surface,"POLYGON ((7.6691442 49.4346155, 7.6693513 49.4340832, 7.6694577 49.4340609, 7.6706857 49.4342762, 7.6707479 49.434341, 7.6708013 49.434385, 7.6707711 49.4344567, 7.6708707 49.4344776, 7.6708262 49.4345817, 7.6708832 49.4346234, 7.6707604 49.4349324, 7.6706643 49.4348942, 7.669189 49.4346454, 7.6691442 49.4346155))",private,,,,,,,,,6,,,,,,,,,,,,,,,"[2733882734, 2733882698, 3575131593, 3575131597, 3575131600, 3575131602, 3575131607, 3575131608, 3575131617, 3575131621, 2733882652, 2733882778, 3575131625, 2733882734]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,352035764,parking,surface,"POLYGON ((7.6654285 49.4344177, 7.6657482 49.4344403, 7.6657756 49.4342769, 7.6654559 49.4342543, 7.6654285 49.4344177))",private,no,,,,,,,,,,,,,,,,,,,,,,,"[3578136121, 3578136122, 3578136115, 3578136114, 3578136121]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,353959166,parking,,"POLYGON ((7.6591589 49.4382332, 7.6611786 49.4384153, 7.6611912 49.4383573, 7.6591709 49.4381775, 7.6591589 49.4382332))",,,,,,,,,,,,,,,,,,,,,,,,,"[3597487942, 3597487952, 3597487949, 3597487940, 3597487942]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,353959169,parking,surface,"POLYGON ((7.6646898 49.4390611, 7.6656086 49.4391575, 7.6654731 49.4390279, 7.6652482 49.4390038, 7.665284 49.4390354, 7.6651754 49.4390212, 7.6651511 49.4389731, 7.6647153 49.438924, 7.6646898 49.4390611))",,no,,,,,paving_stones,,,,,,,,,,,,,,,,,,"[3597487983, 3597487989, 3597487977, 3597487974, 3597487978, 3597487976, 3597487971, 3597487969, 3597487983]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365761992,parking,surface,"POLYGON ((7.7322432 49.4445761, 7.7322504 49.4445705, 7.7322804 49.4445325, 7.7322885 49.4445023, 7.7322892 49.4444773, 7.7322815 49.4444504, 7.7322605 49.4444223, 7.7322356 49.4444012, 7.7324733 49.4442739, 7.7324328 49.4442422, 7.7328363 49.4440235, 7.7329295 49.4439668, 7.7333008 49.4441817, 7.7328692 49.444349, 7.7328848 49.4443693, 7.7322807 49.4445993, 7.7322432 49.4445761))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[1184182380, 1184182507, 1184182590, 1184182717, 1184182578, 1184182304, 1184182423, 1184182546, 1184182552, 1184182651, 1184182793, 3697651540, 3697651542, 3697651545, 3697651546, 3697651548, 1184182380]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365761993,parking,surface,"POLYGON ((7.7249185 49.4427009, 7.7250403 49.4427152, 7.7250598 49.4423217, 7.7250753 49.4422964, 7.7251064 49.4422829, 7.7251401 49.4422846, 7.7251362 49.4423225, 7.7253449 49.4423284, 7.7253423 49.4422922, 7.7253812 49.4422922, 7.7254097 49.4423217, 7.7254019 49.4424422, 7.7253851 49.4425214, 7.725411 49.4425998, 7.7255199 49.4426116, 7.7255614 49.4424692, 7.7255886 49.4422003, 7.72496 49.4421818, 7.7249185 49.4427009))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[3697651485, 3697651486, 3697651439, 3697651436, 3697651431, 3697651432, 3697651441, 3697651442, 3697651433, 3697651434, 3697651440, 3697651453, 3697651464, 3697651471, 3697651475, 3697651458, 3697651427, 3697651425, 3697651485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365761994,parking,surface,"POLYGON ((7.7287496 49.4430529, 7.7287783 49.4429608, 7.7288292 49.4429675, 7.7288854 49.4427872, 7.7288403 49.4427813, 7.7289934 49.4422901, 7.72921 49.4423169, 7.7291919 49.4423834, 7.7292282 49.4425208, 7.729236 49.4425655, 7.7292113 49.4427172, 7.7291582 49.4429169, 7.7291025 49.4429995, 7.7290986 49.4431097, 7.7290675 49.4432186, 7.7289832 49.4432313, 7.7283766 49.4431461, 7.7284139 49.4430087, 7.7287496 49.4430529))",customers,,,,yes,,,,,,,,,,,,,,,,,,,,"[1184182558, 1184182625, 1184182814, 1184182545, 1184182660, 1184182688, 3697651438, 3697651450, 3697651462, 3697651467, 3697651487, 3697651501, 3697651505, 3697651511, 3697651520, 3697651522, 3697651515, 1184182856, 1184182558]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365761999,parking,surface,"POLYGON ((7.7278227 49.4430151, 7.7274148 49.4429618, 7.7274327 49.4429036, 7.7272457 49.4428791, 7.7268955 49.4428352, 7.7268497 49.4429928, 7.7277856 49.4431113, 7.7278227 49.4430151))",customers,,,,,,,,,,,,,,,,,,,,,,,,"[1184182592, 1184182756, 1184182779, 1184182842, 3697651494, 1184182653, 3697651513, 1184182592]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367647171,parking,surface,"POLYGON ((7.7018829 49.4413133, 7.7023029 49.4413743, 7.7024936 49.4413224, 7.7025231 49.4412544, 7.7027471 49.4412823, 7.7028731 49.4412431, 7.7030501 49.4412521, 7.7031122 49.4411074, 7.7031508 49.4410696, 7.7037077 49.4394629, 7.7027636 49.4393219, 7.7026555 49.4393238, 7.7025848 49.4393808, 7.7025489 49.4395586, 7.702567 49.4397156, 7.7021492 49.4409178, 7.7018881 49.4412091, 7.7018829 49.4413133))",customers,no,,,,,asphalt,,,10,,,,,,,,,,,,,,,"[3715528534, 3715528549, 4592493902, 3715528322, 4592493903, 4592493901, 3715528532, 3715528290, 3715528300, 3715527783, 3715527775, 4769520449, 4769520450, 3715527792, 4592493904, 3715527812, 4769520451, 3715528534]",,,,,,,,,,,,,,28,no,,,,,,,A,,,,,16,,,,,,
way,367647172,parking,surface,"POLYGON ((7.7038181 49.4395439, 7.7043446 49.4396257, 7.7037625 49.4411198, 7.7036215 49.441162, 7.7033439 49.4411201, 7.7032922 49.441052, 7.7038181 49.4395439))",customers,no,,,,,asphalt,,,no,,,,,,,,,,,,,,,"[3715527799, 3715527807, 3715528302, 4592493899, 4592493900, 3715528283, 3715527799]",,,,,,,,,,,,,,no,no,,,,,,,B,,,,,,,,,,,
way,367647173,parking,surface,"POLYGON ((7.699712 49.4414846, 7.7014942 49.4414461, 7.7015695 49.4411722, 7.7001987 49.4409663, 7.6997872 49.4409118, 7.6996421 49.4413744, 7.699712 49.4414846))",customers,no,,,,,asphalt,,,no,,,,,,,,,,,,,,,"[3715528572, 3715528565, 3690058013, 3690058012, 3715528273, 3715528548, 3715528572]",,,,,,,,,,,,,,no,no,,,,,,,C,,,,,,,,,,,
way,369246462,parking,surface,"POLYGON ((7.6666407 49.4392576, 7.6675118 49.4393406, 7.667555 49.4391487, 7.6666839 49.4390657, 7.6666407 49.4392576))",permissive,,,,,,,,,,,,,,,,,,,,,,,,"[3730536685, 3730536687, 3730536684, 3730536681, 3730536685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370015539,parking,,"POLYGON ((7.7520879 49.4258041, 7.7521608 49.425935, 7.7522511 49.4259137, 7.7522758 49.4259579, 7.7523916 49.4259306, 7.752294 49.4257555, 7.7520879 49.4258041))",,,,,,,,,,,,,,,,,,,,,,,,,"[3737443442, 3737443450, 3737443446, 3737443458, 3737443449, 3737443440, 3737443442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370051342,parking,surface,"POLYGON ((7.7725103 49.4260358, 7.7731667 49.4259103, 7.7732821 49.4261655, 7.7728533 49.4262475, 7.7729372 49.4264332, 7.7726139 49.426495, 7.7725103 49.4262658, 7.772606 49.4262475, 7.7725103 49.4260358))",permissive,,,,,,,,,,,,,,,,,,,,,,,,"[3737746809, 3737746806, 3737746812, 3737746817, 3737746824, 3737747625, 3737746819, 3737746816, 3737746809]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370960643,parking,,"POLYGON ((7.7302546 49.4442568, 7.7308316 49.4446198, 7.730959 49.4445342, 7.730382 49.4441712, 7.7302546 49.4442568))",customers,,,,yes,,,,,,,,,,,,,,,,,,,,"[3746187889, 3746187906, 3746187904, 3746187888, 3746187889]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370960645,parking,,"POLYGON ((7.7305792 49.444004, 7.7307069 49.443918, 7.7307361 49.4438983, 7.7305151 49.4437597, 7.7304733 49.4437878, 7.730458 49.4438931, 7.7305792 49.444004))",customers,,,,yes,,,,,,,,,,,,,,,,,,,,"[1182569704, 1182569505, 3746187883, 3746187880, 3746187881, 3746187882, 1182569704]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,377295276,parking,surface,"POLYGON ((7.7557231 49.4352721, 7.7555406 49.4351751, 7.7558837 49.4349021, 7.7560187 49.4349738, 7.7559583 49.4350219, 7.7560058 49.4350471, 7.7557231 49.4352721))",customers,no,,,,,,,,,,,,,,,,,,,,,,,"[3806670476, 3806670470, 3806670466, 3806670467, 3806670468, 3806670469, 3806670476]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,377295277,parking,surface,"POLYGON ((7.7562938 49.4355496, 7.7561379 49.4354668, 7.7564787 49.4351958, 7.7565068 49.4352107, 7.756543 49.4351819, 7.756618 49.4352218, 7.756581 49.4352512, 7.7566337 49.4352792, 7.7562938 49.4355496))",customers,no,,,,,,,,,,,,,,,,,,,,,,,"[3806670479, 3806670478, 3806670472, 3806670473, 3806670471, 3806670474, 3806670475, 3806670477, 3806670479]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,377830682,parking,rooftop,"POLYGON ((7.7648376 49.4341512, 7.7646116 49.4345808, 7.7647863 49.4346454, 7.7652606 49.434751, 7.7652456 49.4347796, 7.7659491 49.4349362, 7.7661234 49.434605, 7.7656073 49.4344902, 7.7656442 49.43442, 7.7656862 49.4343402, 7.7655231 49.4343039, 7.7652605 49.4342454, 7.7649589 49.4341782, 7.7649509 49.4341764, 7.7648376 49.4341512))",customers,no,,,,,,,,,,,,,,,,,,,,,,,"[3812343060, 3812343064, 1152738922, 1152739256, 1152738425, 811432692, 3812343066, 3812343063, 3812343061, 811432694, 6873844341, 6873844348, 6873844344, 6873844349, 3812343060]",,,,1,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,
way,386067606,parking,,"POLYGON ((7.766626 49.4528581, 7.7666784 49.4528863, 7.7668826 49.4524347, 7.7668254 49.452407, 7.766626 49.4528581))",private,,,,,,,,,,,,,Bau AG,,,,,,,,,,,"[3894113878, 3894113879, 3894113880, 3894113881, 3894113878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,386067706,parking,,"POLYGON ((7.7669611 49.4526482, 7.7668936 49.4526367, 7.7667476 49.4529467, 7.7668089 49.4529667, 7.7669611 49.4526482))",private,,,,,,paved,,10-15,,,,,Bau AG,,,,,,,,,,,"[3894119689, 3894119690, 3894119691, 3900518207, 3894119689]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,386199717,parking,,"POLYGON ((7.7652755 49.4521791, 7.7651923 49.4521669, 7.7650663 49.4525122, 7.7651414 49.4525261, 7.7652755 49.4521791))",private,,,,,,paved,,10-15,,,,,Bau AG,,,,,,,,,,,"[3895257973, 3895257974, 3895257975, 3895257976, 3895257973]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,396252844,parking,lane,"POLYGON ((7.7544875 49.426384, 7.7551334 49.4262708, 7.7551165 49.4262299, 7.7544705 49.4263431, 7.7544875 49.426384))",yes,no,,,,,,,,,,,,,,,,,,,,,,,"[3990472100, 3990472098, 3990472097, 3990472099, 3990472100]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,405121696,parking,surface,"POLYGON ((7.763275 49.4366654, 7.7633428 49.436682, 7.7633949 49.436592, 7.7633272 49.4365754, 7.763275 49.4366654))",yes,yes,,,,,,,,,,,,,,,,,,,,,,,"[4073426664, 4073426665, 4073426663, 4073426662, 4073426664]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,405185086,parking,surface,"POLYGON ((7.780465 49.4399272, 7.7802828 49.4402673, 7.779899 49.4402077, 7.7799994 49.4399969, 7.7800262 49.4399455, 7.7800653 49.439897, 7.7801073 49.4398764, 7.7801509 49.4398687, 7.780207 49.4398674, 7.780465 49.4399272))",customers,,,,,,,,,,,,,mömax,,,,,,,,,,,"[1202918590, 1202918956, 4074051604, 10815104284, 10815104283, 10815104289, 4074051603, 10815104288, 10815104290, 1202918590]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,407449469,parking,surface,"POLYGON ((7.8368627 49.4421547, 7.8369441 49.4421511, 7.8369797 49.4423204, 7.8368997 49.4423261, 7.8368627 49.4421547))",,,,Ruheforst,,,,,,,,,,,,,,,,,,,,,"[4094970962, 4094970963, 4094970964, 4094970965, 4094970962]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,416478764,parking,,"POLYGON ((7.8276026 49.4417157, 7.8277681 49.441753, 7.8275964 49.4420748, 7.827431 49.4420375, 7.8276026 49.4417157))",,,,,,,,,,,,,,,,,,,,,,,,,"[4172212187, 4172212188, 4172213194, 4172213193, 4172212187]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,432926971,parking,,"POLYGON ((7.769925 49.479937, 7.7698579 49.4799352, 7.7698472 49.4797357, 7.7697922 49.4796006, 7.7698821 49.4795788, 7.7699277 49.4797191, 7.7699451 49.4798132, 7.7699397 49.479937, 7.769925 49.479937))",,,,,,,,,15,,,,,,,,,,,,,,,,"[4318550494, 4318550493, 4318550435, 4318550371, 4318550358, 4318550428, 4318550465, 4318550495, 4318550494]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,443153607,parking,surface,"POLYGON ((7.7129807 49.4261945, 7.7128813 49.4259022, 7.7136955 49.4258047, 7.7141612 49.4256628, 7.7143925 49.4259308, 7.713987 49.4260748, 7.7135327 49.4261511, 7.7129807 49.4261945))",,,,,,,,,,,,,,,,,,,,,,,,,"[4407833565, 4407833566, 4407833567, 4407833568, 4407833569, 4407833570, 4407833571, 4407833565]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466914463,parking,surface,"POLYGON ((7.7152894 49.4344802, 7.7157703 49.4343308, 7.7160716 49.4347411, 7.7155908 49.4348905, 7.7152894 49.4344802))",,,,,,,,,,,,,,,,,,,,,,,,,"[4616156787, 4616156786, 4616156785, 4616156784, 4616156787]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466941951,parking,surface,"POLYGON ((7.7124357 49.4313453, 7.7133222 49.4313216, 7.7133111 49.4311475, 7.7124247 49.4311713, 7.7124357 49.4313453))",,,,,,,,,,,,,,,,,,,,,,,,,"[4616399423, 4616399422, 4616399421, 4616399420, 4616399423]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,466941994,parking,surface,"POLYGON ((7.7137723 49.4353322, 7.7140298 49.4356819, 7.7143329 49.4356008, 7.7145377 49.4359189, 7.7150577 49.4357736, 7.7151435 49.4353479, 7.7151537 49.4351528, 7.714878 49.4350056, 7.7137723 49.4353322))",,,,,,,,,,,,,,,,,,,,,,,,,"[4616399604, 4616399603, 4616399602, 4616399601, 2210041761, 2210041760, 2692620188, 4616399600, 4616399604]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,467162309,parking,,"POLYGON ((7.711741 49.4234927, 7.7118725 49.4234255, 7.7120374 49.4233549, 7.7122869 49.4232956, 7.7124706 49.4232711, 7.7126973 49.4232711, 7.7129091 49.423293, 7.7130902 49.4233322, 7.7132873 49.4233941, 7.7135421 49.4235067, 7.7135891 49.4234578, 7.713345 49.4233497, 7.7131264 49.4232729, 7.7129132 49.4232336, 7.7127415 49.4232188, 7.712476 49.4232118, 7.7122466 49.4232424, 7.7120428 49.4232999, 7.7118363 49.4233767, 7.711682 49.4234596, 7.711741 49.4234927))",,,,,,,,,,,,,,,,,,,,,,,,,"[4618161323, 4618161322, 4618161321, 4618161320, 4618161319, 4618161318, 4618161317, 4618161316, 4618161315, 4618161314, 4618161313, 4618161312, 4618161311, 4618161310, 4618161309, 4618161308, 4618161307, 4618161306, 4618161305, 4618161304, 4618161323]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,467162310,parking,,"POLYGON ((7.7108847 49.4241858, 7.7109344 49.4240497, 7.7110148 49.4239407, 7.7111033 49.4238334, 7.7112401 49.4237357, 7.7116089 49.4234949, 7.7116773 49.4235376, 7.7112831 49.4237775, 7.7111664 49.4238683, 7.7110886 49.4239677, 7.7110068 49.4240785, 7.7109572 49.4241919, 7.7108847 49.4241858))",,,,,,,,,,,,,,,,,,,,,,,,,"[4618161335, 4618161334, 4618161333, 4618161332, 4618161331, 4618161330, 4618161329, 4618161328, 4618161327, 4618161326, 4618161325, 4618161324, 4618161335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
