element_type,osmid,foot,opening_hours,wheelchair,geometry,source,access,name,opening_hours:covid19,description,note,check_date:opening_hours,fee,old_name,start_date,nodes,leisure,layer,addr:city,addr:postcode,wikidata,alt_name,dog,heritage,name:de,name:en,name:fr,name:ru,official_name,operator,operator:type,toilets:wheelchair,tourism,website,wikipedia,old_name:1882-1916,wikimedia_commons,disused:amenity,disused:landuse,name:etymology:wikidata,planned:landuse,planned:name,landuse,amenity,natural,club,source:name,loc_name,area,fuel:charcoal,fuel:electric,fuel:gas,fuel:wood,place,name:sk,notes,addr:housenumber,addr:street,ways,type
way,160611129,,,,"POLYGON ((8.3996098 49.0082854, 8.3995701 49.0082303, 8.3999319 49.0081183, 8.4001219 49.0083824, 8.3997602 49.0084944, 8.3996098 49.0082854))",,,Kirchengarten St. Stephan,,,,,,,,"[1726625476, 1726625474, 1726625473, 1726625477, 1726625481, 1726625476]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160661602,,,,"POLYGON ((8.3649725 49.0143612, 8.3651199 49.0143501, 8.3651616 49.0143022, 8.3652556 49.0140781, 8.3652086 49.0140447, 8.3641158 49.0141226, 8.3640439 49.0141277, 8.3638065 49.0141337, 8.3630005 49.0140909, 8.3630005 49.0141311, 8.3623849 49.0141696, 8.3623783 49.0141243, 8.3622527 49.0141283, 8.3622579 49.0138042, 8.3613385 49.0137938, 8.3612565 49.0142806, 8.3611827 49.0143091, 8.3611487 49.014358, 8.3603419 49.0144117, 8.3602015 49.0144211, 8.3602468 49.0144675, 8.3603316 49.0145543, 8.3604516 49.0146772, 8.3605106 49.0147376, 8.3623314 49.0145711, 8.3631635 49.0145084, 8.3641464 49.0144233, 8.3649725 49.0143612))",,,,,,,,,,,"[1727003200, 1727003206, 1727003198, 1727003174, 1727003166, 1727003179, 1727003193, 1727003191, 1727003172, 1727003189, 1727003195, 1727003176, 2701064232, 2701064227, 2701064230, 2701064228, 2701064229, 1727003197, 3654979293, 1727003208, 1730491553, 10174120274, 1730491556, 1727003216, 1727003214, 1727003212, 1730493570, 1727003200]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,160662265,,,,"POLYGON ((8.3744619 49.0136081, 8.3747499 49.0135842, 8.3747471 49.0133092, 8.3674975 49.0138648, 8.3663878 49.0139548, 8.3653504 49.014039, 8.3653385 49.0140711, 8.3652563 49.014295, 8.3652637 49.0143379, 8.3664491 49.0142333, 8.3684285 49.0140812, 8.3692701 49.0140041, 8.370517 49.0139106, 8.3719149 49.0138043, 8.3744619 49.0136081))",,,Fanny-Hensel-Anlage,,,,,,,,"[1727007677, 1727007674, 1727007670, 1727007684, 1727007687, 1727007691, 1727007693, 1727007699, 1727007705, 1727007697, 1727007695, 1727007689, 1727007685, 1727007678, 1727007677]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,161366561,,,,"POLYGON ((8.3789368 49.047487, 8.3790442 49.0474096, 8.379732 49.0477999, 8.380146 49.0480374, 8.3802054 49.0480735, 8.3800707 49.0481798, 8.381828 49.0491741, 8.3816867 49.0492847, 8.3792405 49.0477163, 8.3789368 49.047487))",,,,,,,,,,,"[1733435235, 1733435231, 1733435275, 1733435301, 1733435307, 1733435311, 1733435384, 1733435388, 1733435262, 1733435235]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171451874,,,,"POLYGON ((8.3476268 49.0347435, 8.3476981 49.0346948, 8.3478098 49.0346185, 8.3478333 49.0346025, 8.3472667 49.0342433, 8.3470611 49.0343809, 8.3476268 49.0347435))",,,,,,,,,,,"[1824753458, 3140303319, 3140303322, 1824753462, 1824753466, 1824753464, 1824753458]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,171546012,,,,"POLYGON ((8.3451144 49.036729, 8.3448599 49.0365856, 8.3453773 49.036191, 8.3456318 49.0363344, 8.3451144 49.036729))",,,,,,,,,,,"[1825591009, 1825591015, 1825591025, 1825591022, 1825591009]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172180686,,,,"POLYGON ((8.3965318 48.9995356, 8.3966553 48.9997393, 8.3967403 48.9997174, 8.3967188 48.9996042, 8.3967 48.9995727, 8.3966725 48.9995541, 8.3966382 48.9995418, 8.3965936 48.9995356, 8.3965515 48.999535, 8.3965318 48.9995356))",,,,,,,,,,,"[1831128383, 1831128390, 1831128389, 1831128388, 1831128387, 1831128386, 1831128385, 1831128384, 1831128382, 1831128383]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172607056,,,,"POLYGON ((8.3963371 48.9982369, 8.3965037 48.99823, 8.3965473 48.9985616, 8.396578 48.9987955, 8.3966857 48.9994069, 8.3966841 48.9994178, 8.3966814 48.9994243, 8.3966793 48.9994282, 8.3966714 48.9994378, 8.3966609 48.9994462, 8.3966481 48.9994531, 8.3966335 48.9994582, 8.3966176 48.9994614, 8.3966147 48.9994617, 8.3966011 48.9994624, 8.3965846 48.9994614, 8.3965687 48.9994582, 8.3965541 48.9994531, 8.3965413 48.9994462, 8.3965324 48.9994394, 8.3965308 48.9994378, 8.396523 48.9994282, 8.3965181 48.9994178, 8.3964766 48.99929, 8.396536 48.9992849, 8.396474 48.9989742, 8.3964146 48.9989793, 8.3963872 48.9988088, 8.396362 48.9986502, 8.3964292 48.9986462, 8.3963982 48.998422, 8.396331 48.998426, 8.3963179 48.9983048, 8.3963435 48.9983037, 8.3963371 48.9982369))",,,Beiertheimer Wäldchen,,,,,,,,"[1834958436, 1834958435, 8082670272, 1834958456, 1834958513, 1834958515, 1834958516, 1834958518, 1834958520, 1834958523, 1834958525, 1834958527, 1834958529, 1834958530, 1834958531, 1834958528, 1834958526, 1834958524, 1834958522, 1834958521, 1834958519, 1834958517, 1834958514, 1834958512, 1834958511, 1834958493, 1834958496, 1834958458, 1834958449, 1834958448, 1834958439, 1834958440, 1834958438, 1834958437, 1834958436]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172628589,,,,"POLYGON ((8.4051912 48.9654204, 8.4051619 48.9652432, 8.4052281 48.9647409, 8.4053196 48.9640082, 8.4053963 48.9635086, 8.4054173 48.9634279, 8.4054341 48.9634182, 8.4054625 48.963413, 8.4054881 48.9634267, 8.4055018 48.9634293, 8.4055174 48.9634273, 8.405533 48.9634043, 8.4055423 48.9633902, 8.4056741 48.9634003, 8.4061604 48.963435, 8.4061023 48.9636698, 8.4060369 48.9640075, 8.405907 48.9640048, 8.4058794 48.9642173, 8.4060258 48.9642247, 8.4059626 48.96471, 8.4061235 48.9647165, 8.4059755 48.9654864, 8.4058095 48.9654711, 8.4051912 48.9654204))",,,,,,,,,,,"[9620516267, 1835169896, 1835169815, 1835169716, 1835169609, 1835169605, 1835169603, 1497603318, 1497603326, 1497603330, 1497603328, 1497603316, 1497603309, 1497603313, 9620516256, 9620516258, 9620516259, 9620516260, 9620516261, 9620516262, 9620516265, 9620593786, 9620795294, 9620516266, 9620516267]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,173135604,,,,"POLYGON ((8.4205137 49.0113897, 8.4205154 49.0114251, 8.4208752 49.0114204, 8.4208752 49.0113784, 8.4209176 49.0113769, 8.4209219 49.0114125, 8.4209252 49.0115257, 8.4208152 49.0115285, 8.420815 49.0115232, 8.4206499 49.0115262, 8.4206499 49.0115426, 8.4206097 49.0115429, 8.4205907 49.0115431, 8.4205848 49.0115021, 8.4204024 49.0115003, 8.4204048 49.0115461, 8.4201084 49.0115491, 8.4200732 49.0115505, 8.4200686 49.0114989, 8.4200718 49.0114595, 8.4200944 49.0114323, 8.420123 49.0114106, 8.4201659 49.011398, 8.4205137 49.0113897))",,,,,,,,,,,"[21498809, 21498808, 7849155786, 7849155785, 7849131484, 1081928844, 9456041062, 9456041063, 1049056743, 1049056538, 1839639954, 9456041059, 1839639956, 9456041060, 9456041061, 667388468, 667388466, 31261896, 1186036425, 1186036478, 1186036455, 1186036472, 1081928812, 21498809]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,182377023,,,,"POLYGON ((8.3992567 49.0104296, 8.399368 49.0103696, 8.3995185 49.0104897, 8.3994073 49.0105497, 8.3992567 49.0104296))",,,Gotthold-Mayer-Platz,,,,,,,,"[1927201463, 1927201459, 1927201465, 1927201467, 1927201463]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,188320581,,,,"POLYGON ((8.380135 49.0100224, 8.380128 49.0099675, 8.3801581 49.009966, 8.3801415 49.0098322, 8.3801191 49.009751, 8.380104 49.0096567, 8.3800747 49.0094564, 8.380559 49.0094291, 8.3806263 49.0097887, 8.380662 49.0099931, 8.380135 49.0100224))",,,,,,,,,,,"[1989487992, 3388031227, 3388031226, 3388031208, 3388031214, 3388031213, 1989487989, 3388031203, 3383334544, 1989487990, 1989487992]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,193671888,,,yes,"POLYGON ((8.3871414 49.0299179, 8.3879424 49.0298404, 8.3878233 49.0293115, 8.3875255 49.0293403, 8.3870223 49.029389, 8.3871414 49.0299179))",,,Thomas-Jefferson-Platz,,,,,,,,"[2041910131, 2041910128, 2041910130, 8372976624, 2041910129, 2041910131]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,
way,207682914,,,,"POLYGON ((8.4131628 49.0175076, 8.413081 49.0178772, 8.413056 49.0180964, 8.4131401 49.0182842, 8.413281 49.0184079, 8.4133764 49.0183259, 8.4134446 49.0180978, 8.4133537 49.0177878, 8.4132014 49.0174107, 8.4131628 49.0175076))",,,Biberburg,,,,,,,,"[2179351171, 2179351174, 2179351176, 2179351180, 2179351183, 2179351181, 2179351178, 2179351173, 2179351168, 2179351171]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,222385789,,,,"POLYGON ((8.4952609 49.0090628, 8.4954594 49.0093508, 8.4956765 49.0092791, 8.4956778 49.0092296, 8.4955503 49.0092138, 8.4954102 49.0091224, 8.4952609 49.0090628))",,,Laubplatz,,,,,,,,"[2313558298, 2313558330, 2313558325, 2313558314, 2313558309, 2313558303, 2313558298]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,229395479,,,,"POLYGON ((8.4335415 49.0182752, 8.4338535 49.0182804, 8.4346703 49.0191452, 8.4346831 49.0192979, 8.4346435 49.0194126, 8.4344826 49.0195199, 8.4343404 49.0195375, 8.4341875 49.0194724, 8.4341312 49.019395, 8.4339274 49.0190854, 8.433517 49.0186245, 8.4334231 49.0185067, 8.4335415 49.0182752))",,,Mein letzter Garten,,,,,,,,"[2380012135, 2380012141, 2380012131, 2379997623, 2379997597, 2379997615, 2379997629, 2379997622, 2379997600, 2380012137, 2380012132, 2380012121, 2380012135]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,233052983,,,,"POLYGON ((8.3290334 49.0432752, 8.3290442 49.0432844, 8.3290877 49.0433213, 8.3291327 49.0433653, 8.3294403 49.0431969, 8.329382 49.04315, 8.3293076 49.0430865, 8.3292107 49.0431316, 8.3291368 49.0431764, 8.3290334 49.0432752))",,,,,,,,,,,"[2413910983, 10300509666, 2413910984, 2413910985, 2413910986, 2413910987, 2413910988, 2413910989, 2413910990, 2413910983]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,239078043,,"Mo-Su,PH 09:00-22:00 open, 22:00-23:00 open ""allgemeine Nachtruhe""",,"POLYGON ((8.431303 49.0497213, 8.430793 49.0490503, 8.4301554 49.0492669, 8.4306659 49.0499292, 8.431303 49.0497213))",,,,,Es gilt die Grillplatzordnung für städtische Grillplätze,,,,,,"[2468916740, 2468916741, 2468916738, 2468916739, 2468916740]",park,,,,,,,,,,,,,Stadt Karlsruhe,public,,,https://ka.stadtwiki.net/Grillplatz_an_der_Friedrichstaler_Allee,,,,,,,,,,bbq,,,,,,yes,no,yes,yes,,,,,,,
way,241576139,,,,"POLYGON ((8.3786289 49.0052615, 8.3781152 49.0054071, 8.3779174 49.0054512, 8.3779554 49.0051029, 8.3779722 49.004817, 8.3782337 49.0047343, 8.3786289 49.0052615))",,,,,,,,,,,"[2491860721, 2491860722, 2491860723, 2491860724, 2491860725, 2491860726, 2491860721]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,241576140,,,,"POLYGON ((8.3777523 49.0054743, 8.3778057 49.0048759, 8.3760883 49.0053743, 8.3760688 49.0054728, 8.3762491 49.0054659, 8.3773253 49.0054892, 8.3777523 49.0054743))",,,,,,,,,,,"[2770774651, 2491860728, 2491860729, 4172133296, 2491860730, 2770774633, 2770774651]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,241935539,,,,"POLYGON ((8.3903381 48.9820626, 8.3904006 48.9818037, 8.3903781 48.9817987, 8.3903689 48.9818314, 8.3902149 48.9818236, 8.3902256 48.9818962, 8.3900535 48.9820798, 8.3902906 48.9820806, 8.3903381 48.9820626))",,,,,,,,,,,"[2495055067, 2495055068, 2495055069, 1576824120, 1576824304, 1697941724, 1697941729, 2495055074, 2495055067]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,243220311,,,,"POLYGON ((8.4772896 48.9647962, 8.4768879 48.965229, 8.476651 48.965349, 8.4764553 48.9654285, 8.4762725 48.9654319, 8.4762311 48.965409, 8.4762073 48.9653912, 8.4761908 48.9654007, 8.4761326 48.9653574, 8.4759275 48.9652493, 8.4753121 48.9650448, 8.4752554 48.9650295, 8.4752692 48.9649971, 8.475206 48.9649787, 8.4747173 48.9648233, 8.4749232 48.9645461, 8.4748733 48.9644737, 8.4747211 48.9643626, 8.4745962 48.9642502, 8.4754769 48.9636911, 8.4759025 48.963892, 8.4767824 48.9633525, 8.4773543 48.9629973, 8.4777125 48.9632078, 8.4783774 48.9635986, 8.4782475 48.9637295, 8.4778921 48.9641014, 8.4772896 48.9647962))",,,,,,,,,,,"[2506393783, 2506393803, 2506393808, 2506393813, 2506393816, 1143813284, 1143813357, 1143813272, 1143813323, 2506393805, 2506393797, 2506393794, 1181109504, 1181109587, 2506393784, 2506393771, 1181109432, 1181109606, 2506393754, 2506393742, 2506393745, 2506393735, 2506393734, 9213036106, 2506393740, 2506393741, 2506393752, 2506393783]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249089707,,,,"POLYGON ((8.3695112 48.9994898, 8.3695929 48.9995021, 8.3695487 48.9995427, 8.3695112 48.9994898))",,,,,,,,,,,"[2557716783, 2557716785, 2557716787, 2557716783]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,256682669,,,,"POLYGON ((8.5038265 49.0001084, 8.5038654 49.0001102, 8.5038908 49.0001277, 8.5038895 49.0001546, 8.5038694 49.0001739, 8.5038446 49.0001792, 8.5038137 49.0001766, 8.5037929 49.0001599, 8.5037883 49.0001423, 8.503797 49.000122, 8.5038265 49.0001084))",,,,,,,,,,,"[2623220270, 2623220271, 2623220273, 2623220274, 2623220276, 2623220277, 2623220278, 2623220280, 2623220281, 2623220283, 2623220270]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,260318329,yes,,,"POLYGON ((8.4149535 49.0125326, 8.4149071 49.0120378, 8.4149041 49.0120065, 8.4148661 49.0116041, 8.4150216 49.0115985, 8.415021 49.0115804, 8.4149954 49.01158, 8.4149762 49.011578, 8.4149586 49.0115734, 8.4149389 49.0115678, 8.4149181 49.0115584, 8.4149045 49.0115454, 8.4148933 49.0115289, 8.4148916 49.0115073, 8.4148938 49.0114849, 8.4148979 49.0114643, 8.4149027 49.0114446, 8.4149121 49.0114165, 8.4149294 49.0113845, 8.4149455 49.011369, 8.4149597 49.0113606, 8.4149798 49.0113539, 8.4149954 49.0113529, 8.4150134 49.0113534, 8.4150396 49.01136, 8.4150592 49.0113675, 8.4150759 49.0113768, 8.4150899 49.0113889, 8.4151069 49.0114096, 8.415117 49.011422, 8.4151262 49.0114373, 8.4151497 49.0114031, 8.4151829 49.011373, 8.4152099 49.0113543, 8.4152425 49.0113391, 8.4152695 49.0113263, 8.4152671 49.011307, 8.4152656 49.0112909, 8.4152799 49.0112906, 8.4152961 49.0112889, 8.4153287 49.0112833, 8.4153639 49.0112803, 8.415411 49.0112799, 8.4154565 49.0112847, 8.4154946 49.0112917, 8.415534 49.0113023, 8.4155809 49.0113178, 8.4156193 49.0113343, 8.4156488 49.0113523, 8.4156731 49.0113703, 8.4157053 49.0113961, 8.4157248 49.0114179, 8.4157468 49.0114427, 8.4157649 49.0114675, 8.4157802 49.0114963, 8.4157906 49.0115272, 8.4157979 49.0115482, 8.4158023 49.0115571, 8.4158076 49.0115631, 8.4158202 49.0116194, 8.4158213 49.011629, 8.4158212 49.0116532, 8.4158202 49.0116767, 8.4158192 49.0116982, 8.4158162 49.0117201, 8.4158108 49.0117461, 8.4158038 49.0117722, 8.4157963 49.0117947, 8.4157876 49.0118156, 8.415776 49.011839, 8.4157679 49.0118552, 8.4157584 49.0118707, 8.4157471 49.0118877, 8.4157345 49.0119009, 8.415715 49.0119172, 8.4157006 49.0119316, 8.4156941 49.0119511, 8.4157027 49.0119675, 8.4157218 49.0119851, 8.4157453 49.0119995, 8.4157681 49.0120073, 8.415796 49.0120093, 8.4158542 49.0120067, 8.4159187 49.0120038, 8.4159505 49.01199, 8.4159822 49.0119723, 8.4160034 49.0119433, 8.416015 49.0119077, 8.4160329 49.0119184, 8.4160417 49.0119983, 8.4160457 49.0120304, 8.4160533 49.012133, 8.4160296 49.012134, 8.4160316 49.0121704, 8.4160553 49.0121698, 8.4160559 49.0121822, 8.416056 49.0121954, 8.4160557 49.0122031, 8.4160539 49.0122107, 8.4160467 49.0122207, 8.4160375 49.0122295, 8.4160227 49.0122408, 8.4159953 49.0122591, 8.4159669 49.0122774, 8.4159471 49.0122876, 8.4159257 49.0122969, 8.4159026 49.0123055, 8.4158776 49.0123128, 8.4158064 49.0123291, 8.41572 49.0123497, 8.4156584 49.0123685, 8.4156192 49.0123829, 8.4155933 49.0123983, 8.4155554 49.0124248, 8.4155239 49.0124584, 8.4155081 49.0124836, 8.4155002 49.0125092, 8.415238 49.0125212, 8.4149535 49.0125326))",,,Forum,,,,,,,,"[2529492853, 2690914980, 2690914962, 2690914908, 545026423, 9570897566, 1511820610, 9570897567, 1511820608, 9570897568, 545026420, 9570897569, 545026418, 9570897570, 495978518, 9570897571, 545026415, 545026337, 495978519, 545026332, 9570897572, 545026329, 9570897573, 545026326, 9570897574, 545026323, 9570897576, 545026414, 9570897575, 10577800766, 545026320, 10577800765, 545026318, 545026360, 545026314, 545026311, 1823525115, 9570563700, 10577800787, 1795574458, 10577438582, 10577800778, 976731005, 1795574466, 10577800779, 1795574484, 10577800780, 976730996, 10577800781, 1795574544, 10577438580, 976730990, 10577800786, 1795574613, 10577800785, 10577800784, 10577800783, 10577800782, 976731002, 10577438587, 1482293589, 10577438589, 1482293748, 10577438597, 1482293625, 10577438596, 976730994, 1482293769, 1482293632, 1482293601, 10577438595, 10577438594, 976731006, 1482293609, 1482293666, 976730999, 1482293715, 1482293586, 7836109182, 976730993, 7836109184, 1487688265, 1487688251, 1487688249, 7836109183, 1487688245, 7836109180, 1487688244, 7836109181, 2690914969, 7836140285, 2690914985, 3240148894, 2690914992, 2690914993, 1487688292, 9571776096, 9571776097, 1487688300, 9571776098, 1487688310, 9571776099, 1487688317, 545026740, 9571776106, 545026730, 9571776105, 545026728, 976744298, 545026724, 545026756, 1482293615, 1482293668, 1482293642, 1482293612, 1482293582, 545026745, 1792156697, 2529492853]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,280957339,,,,"POLYGON ((8.4173397 49.0011093, 8.4173417 49.0010775, 8.4173439 49.0010413, 8.418382 49.0010691, 8.4183796 49.0011074, 8.4183778 49.0011371, 8.4173397 49.0011093))",,,,,,,,,,,"[2849816249, 8752257135, 2849816219, 2849816226, 8752257134, 2849816257, 2849816249]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,280957340,,,,"POLYGON ((8.4186847 49.0011493, 8.4209573 49.0012084, 8.4209559 49.0012311, 8.4210467 49.0012335, 8.4211075 49.0011878, 8.4211826 49.0011315, 8.4211353 49.0011254, 8.4209717 49.0011212, 8.4209509 49.0011391, 8.4186889 49.0010803, 8.4186867 49.0011164, 8.4186847 49.0011493))",,,,,,,,,,,"[2849816258, 4301480860, 2849816270, 4301480862, 8752257132, 2849816256, 4301480842, 4301480841, 4301480845, 2849816227, 8752257133, 2849816258]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,280957341,,,,"POLYGON ((8.4157561 49.0010657, 8.4157368 49.0010852, 8.4156862 49.0010851, 8.4156469 49.0010761, 8.4156186 49.0010557, 8.4156081 49.0010291, 8.4156183 49.0010036, 8.415648 49.0009851, 8.4156864 49.0009733, 8.4157369 49.0009749, 8.4157562 49.0009967, 8.4170475 49.0010298, 8.4170466 49.0010641, 8.4170456 49.0011002, 8.4157561 49.0010657))",,,,,,,,,,,"[2849816231, 2849816229, 2849816221, 4301480833, 4301480832, 2849816214, 2849816209, 4301480831, 4301480828, 4301480830, 2849816208, 2849816218, 8752257136, 2849816242, 2849816231]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,284686739,,,,"POLYGON ((8.3891824 49.0100309, 8.3890827 49.0100154, 8.3889675 49.010009, 8.388865 49.0100134, 8.3887638 49.0100289, 8.3886562 49.0100542, 8.3885711 49.0100813, 8.3884645 49.0101183, 8.3884149 49.0101429, 8.3883673 49.0101851, 8.3883483 49.0102214, 8.3883329 49.0102489, 8.3883277 49.0103061, 8.388337 49.0103526, 8.3883669 49.010406, 8.3884042 49.0104402, 8.3884574 49.010469, 8.388539 49.0104927, 8.3886222 49.0105103, 8.3887174 49.0105293, 8.388774 49.0105387, 8.3888333 49.0105485, 8.3889041 49.0105546, 8.3889846 49.0105517, 8.3890487 49.0105471, 8.3891225 49.0105355, 8.3891973 49.0105198, 8.3892873 49.0104926, 8.389355 49.0104609, 8.3894167 49.0104242, 8.3894736 49.010384, 8.3894998 49.0103404, 8.3895166 49.0102664, 8.3895048 49.010208, 8.389475 49.0101604, 8.389444 49.0101319, 8.3894087 49.0101067, 8.3893699 49.0100875, 8.3893212 49.010067, 8.3892509 49.010046, 8.3891824 49.0100309))",,,Kaiserplatz,,,,,,,,"[2884058009, 3139904091, 3139904088, 3139904089, 3139904090, 3139904092, 3139904093, 5167770455, 5167770456, 5167770457, 5180411385, 5167770458, 5167770459, 5167770460, 5167770461, 5167770462, 1738368717, 1738368718, 1738368720, 1738368721, 1738368723, 4358976173, 1738368725, 1738368724, 2884058001, 2884058008, 2884058014, 4358976170, 4358976166, 2884058015, 2884058016, 2884058017, 2884058018, 2884058023, 2884058019, 10763207871, 2884058020, 10763207869, 2884058021, 5180411392, 2884058009]",park,,,,Q18627964,,,,,,,,,,,,,,de:Kaiserplatz (Karlsruhe),,,,,,,,,,,,,,,,,,,square,,,,,,
way,313960766,,,,"POLYGON ((8.4841962 48.9458498, 8.484122 48.9457209, 8.4842309 48.9456944, 8.4843004 48.9456845, 8.4843571 48.9456808, 8.4844706 48.9457093, 8.4845041 48.9457513, 8.4841962 48.9458498))",,,Waldenserplatz,,,,,,,,"[3200040541, 3200040537, 3200040535, 3200040534, 3200040532, 3200040536, 3200040538, 3200040541]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331284170,,,,"POLYGON ((8.3831036 49.0075304, 8.383377 49.0074658, 8.3830783 49.0069194, 8.3831456 49.0069019, 8.3829952 49.0066352, 8.3829427 49.0066486, 8.3827931 49.006382, 8.3826734 49.0061808, 8.3826075 49.006127, 8.3825407 49.0060068, 8.382554 49.0060034, 8.3824472 49.005838, 8.382252 49.0058427, 8.3822502 49.0058147, 8.3821598 49.0058182, 8.3821619 49.0058401, 8.3820904 49.0058604, 8.3824937 49.0065199, 8.3826307 49.0067439, 8.3824816 49.0067848, 8.3828031 49.0073051, 8.3829505 49.0072684, 8.3831036 49.0075304))",,,,,,,,,,,"[3383430002, 3383430003, 3383430016, 3383430015, 3383430018, 3383430017, 3383430004, 3383430005, 3383430006, 3398458504, 3398458503, 3383430007, 3383437650, 3383437651, 3383430008, 3383430009, 3383430010, 3398458514, 3383430011, 3383430012, 3383430013, 3383430014, 3383430002]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331943274,,,,"POLYGON ((8.3839063 49.0069527, 8.3842228 49.0068811, 8.384263 49.0069575, 8.3845478 49.0069486, 8.3845116 49.0064921, 8.3842362 49.0065014, 8.3842242 49.0063496, 8.3845343 49.006339, 8.3845124 49.0060628, 8.3841633 49.0060747, 8.3841553 49.0059727, 8.3840903 49.0059749, 8.3840815 49.0058645, 8.3840058 49.0058671, 8.3840035 49.0058379, 8.3833648 49.0058631, 8.383564 49.0062416, 8.3836057 49.0062322, 8.3836098 49.0062401, 8.3838416 49.0061876, 8.3838825 49.0062654, 8.3838983 49.0062618, 8.3839401 49.0063413, 8.3838039 49.0063722, 8.3837855 49.0063373, 8.3836243 49.0063737, 8.383655 49.0064321, 8.3836617 49.0064306, 8.3837702 49.0066367, 8.38392 49.0066028, 8.3839065 49.006577, 8.3840406 49.0065467, 8.3841222 49.0067017, 8.3839883 49.006732, 8.3839746 49.0067061, 8.3838177 49.0067416, 8.3839086 49.0069142, 8.3838885 49.0069188, 8.3839063 49.0069527))",,private,,,,"Access is possible via Moningerstraße and Kriegstraße, but it's private property and not an official park. Sign says that passage is not permitted (though it's the only way to go to some house entrances)",,,,,"[3390424339, 3390424340, 3390424341, 3390424342, 3390424343, 3390424344, 3390424345, 3390424346, 3390424347, 3390424348, 3390424349, 3390424350, 3390424351, 3390424352, 3390424353, 3390424354, 3390424355, 3799537166, 3390424356, 3390424357, 3390424375, 3390424374, 3390424358, 3390424359, 3390424360, 3390424361, 3390424373, 3390424372, 3390424362, 3390424363, 3390424364, 3390424365, 3390424366, 3390424367, 3390424368, 3390424369, 3390424370, 3390424371, 3390424339]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
