element_type,osmid,amenity,capacity:disabled,description,parking_space,wheelchair,geometry,surface,traffic_sign,access,capacity:charging,access:disabled,capacity:short,maxlength,capacity:parent,capacity:women,layer,level,capacity,level:ref,ref,emergency,source,capacity:car_sharing,name,nodes,parking,parking:disabled,building,ref:permit,lit,fee,opening_hours,smoothness,supervised,capacity:disabled:conditional,parking:orientation,fire_service,maxstay:conditional,doctor,start_date,note,hgv,access:description,capacity:trailer,covered,customers,operator,fee:conditional,maxstay,capacity:private,access:conditional,capacity:taxi,taxi,vehicle,disabled,fixme,noref,tourist_bus,capacity:hgv,parking:fee,surface:colour,parking_space:conditional
way,1154082267,parking_space,,,,,"POLYGON ((8.4102317 49.0231924, 8.4099784 49.0232772, 8.40984 49.0233226, 8.4098662 49.0233341, 8.4099902 49.0232934, 8.4102435 49.0232086, 8.4107102 49.0230445, 8.4109235 49.0229644, 8.4109671 49.022947, 8.4109659 49.0229278, 8.4109096 49.022949, 8.410697 49.0230288, 8.4102317 49.0231924))",grass_paver,,,,,,,,,,,,,,,,,,"[10733301607, 10733301605, 10733301448, 10733301438, 10733301604, 10733301606, 10733301608, 10733301612, 10733301439, 10733301440, 10733301613, 10733301609, 10733301607]",,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,
way,1154082269,parking_space,,,,,"POLYGON ((8.409372 49.023487, 8.4095942 49.0234209, 8.4096465 49.0234046, 8.4096472 49.0233845, 8.4095829 49.0234046, 8.4093442 49.0234761, 8.409372 49.023487))",grass_paver,,,,,,,,,,,,,,,,,,"[10733301455, 10733301597, 10733301454, 10733301453, 10733301598, 10733301602, 10733301455]",,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,
way,1154082272,parking_space,,,,,"POLYGON ((8.4072944 49.0239777, 8.407315 49.023955, 8.4072878 49.0239603, 8.4070509 49.0240014, 8.4067926 49.0240422, 8.4065137 49.024085, 8.4061308 49.0241384, 8.4058816 49.0241702, 8.4056909 49.0241915, 8.4056328 49.0241971, 8.4056562 49.0242137, 8.4056948 49.0242093, 8.4058854 49.024188, 8.4061366 49.0241559, 8.4065195 49.0241025, 8.4067984 49.0240598, 8.4070575 49.0240188, 8.4072944 49.0239777))",grass_paver,,,,,,,,,,,,,,,,,,"[10733301583, 10733301473, 10733301584, 10733301581, 10733301578, 10733301574, 10733301571, 10733301569, 10733301564, 10733301472, 10733301437, 10733301563, 10733301568, 10733301570, 10733301573, 10733301577, 10733301580, 10733301583]",,,,,,,,,,,,,,,2022,,,,,,,,,,,,,,,,,,,,,,
way,1157420970,parking_space,,,,,"POLYGON ((8.392918 49.0535243, 8.392922 49.0534976, 8.3929921 49.0535021, 8.3929881 49.0535289, 8.392918 49.0535243))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731247, 10763731261, 10763731260, 10763731246, 10763731247]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420971,parking_space,,,,,"POLYGON ((8.392914 49.0535511, 8.392918 49.0535243, 8.3929881 49.0535289, 8.392984 49.0535556, 8.392914 49.0535511))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731249, 10763731247, 10763731246, 10763731248, 10763731249]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420972,parking_space,,,,,"POLYGON ((8.39291 49.0535779, 8.392914 49.0535511, 8.392984 49.0535556, 8.39298 49.0535824, 8.39291 49.0535779))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731251, 10763731249, 10763731248, 10763731250, 10763731251]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420973,parking_space,,,,,"POLYGON ((8.3929059 49.0536047, 8.39291 49.0535779, 8.39298 49.0535824, 8.392976 49.0536092, 8.3929059 49.0536047))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731253, 10763731251, 10763731250, 10763731252, 10763731253]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420974,parking_space,,,,,"POLYGON ((8.3929019 49.0536315, 8.3929059 49.0536047, 8.392976 49.0536092, 8.392972 49.053636, 8.3929019 49.0536315))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731255, 10763731253, 10763731252, 10763731254, 10763731255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420975,parking_space,,,,,"POLYGON ((8.3928979 49.0536583, 8.3929019 49.0536315, 8.392972 49.053636, 8.3929679 49.0536628, 8.3928979 49.0536583))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731257, 10763731255, 10763731254, 10763731256, 10763731257]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420976,parking_space,,,,,"POLYGON ((8.3928939 49.053685, 8.3928979 49.0536583, 8.3929679 49.0536628, 8.3929639 49.0536896, 8.3928939 49.053685))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731258, 10763731257, 10763731256, 10763731259, 10763731258]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420977,parking_space,,,charging,,"POLYGON ((8.3927605 49.0535019, 8.3927646 49.053475, 8.3928286 49.0534791, 8.3928245 49.053506, 8.3927605 49.0535019))",paving_stones,,yes,1,,,,,,,,1,,,,,,,"[10763731289, 10763731375, 10763731373, 10763731288, 10763731289]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420978,parking_space,,,charging,,"POLYGON ((8.3927565 49.0535288, 8.3927605 49.0535019, 8.3928245 49.053506, 8.3928205 49.0535329, 8.3927565 49.0535288))",paving_stones,,yes,1,,,,,,,,1,,,,,,,"[10763731291, 10763731289, 10763731288, 10763731290, 10763731291]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420979,parking_space,,,,,"POLYGON ((8.3927524 49.0535557, 8.3927565 49.0535288, 8.3928205 49.0535329, 8.3928164 49.0535598, 8.3927524 49.0535557))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731293, 10763731291, 10763731290, 10763731292, 10763731293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420980,parking_space,,,,,"POLYGON ((8.3927484 49.0535826, 8.3927524 49.0535557, 8.3928164 49.0535598, 8.3928124 49.0535867, 8.3927484 49.0535826))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731295, 10763731293, 10763731292, 10763731294, 10763731295]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420981,parking_space,,,,,"POLYGON ((8.3927444 49.0536095, 8.3927484 49.0535826, 8.3928124 49.0535867, 8.3928084 49.0536136, 8.3927444 49.0536095))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731297, 10763731295, 10763731294, 10763731296, 10763731297]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420982,parking_space,,,,,"POLYGON ((8.3927403 49.0536364, 8.3927444 49.0536095, 8.3928084 49.0536136, 8.3928043 49.0536405, 8.3927403 49.0536364))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731299, 10763731297, 10763731296, 10763731298, 10763731299]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420983,parking_space,,,,,"POLYGON ((8.3927363 49.0536633, 8.3927403 49.0536364, 8.3928043 49.0536405, 8.3928003 49.0536674, 8.3927363 49.0536633))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731301, 10763731299, 10763731298, 10763731300, 10763731301]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420984,parking_space,,,,,"POLYGON ((8.3927256 49.0534996, 8.3927296 49.0534727, 8.3926679 49.0534688, 8.3926639 49.0534957, 8.3927256 49.0534996))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731303, 10763731379, 10763731378, 10763731302, 10763731303]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420985,parking_space,,,,,"POLYGON ((8.3927216 49.0535265, 8.3927256 49.0534996, 8.3926639 49.0534957, 8.3926598 49.0535226, 8.3927216 49.0535265))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731305, 10763731303, 10763731302, 10763731304, 10763731305]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420986,parking_space,,,,,"POLYGON ((8.3927175 49.0535534, 8.3927216 49.0535265, 8.3926598 49.0535226, 8.3926558 49.0535495, 8.3927175 49.0535534))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731307, 10763731305, 10763731304, 10763731306, 10763731307]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420987,parking_space,,,,,"POLYGON ((8.3927135 49.0535803, 8.3927175 49.0535534, 8.3926558 49.0535495, 8.3926517 49.0535764, 8.3927135 49.0535803))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731309, 10763731307, 10763731306, 10763731308, 10763731309]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420988,parking_space,,,,,"POLYGON ((8.3927094 49.0536072, 8.3927135 49.0535803, 8.3926517 49.0535764, 8.3926477 49.0536033, 8.3927094 49.0536072))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731311, 10763731309, 10763731308, 10763731310, 10763731311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420989,parking_space,,,,,"POLYGON ((8.3927054 49.0536341, 8.3927094 49.0536072, 8.3926477 49.0536033, 8.3926437 49.0536302, 8.3927054 49.0536341))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731313, 10763731311, 10763731310, 10763731312, 10763731313]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420990,parking_space,,,,,"POLYGON ((8.3927013 49.053661, 8.3927054 49.0536341, 8.3926437 49.0536302, 8.3926396 49.0536571, 8.3927013 49.053661))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731315, 10763731313, 10763731312, 10763731314, 10763731315]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420991,parking_space,,,,,"POLYGON ((8.3925057 49.0534854, 8.3925098 49.0534585, 8.3925738 49.0534627, 8.3925698 49.0534896, 8.3925057 49.0534854))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731317, 10763731383, 10763731381, 10763731316, 10763731317]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420992,parking_space,,,,,"POLYGON ((8.3925017 49.0535123, 8.3925057 49.0534854, 8.3925698 49.0534896, 8.3925657 49.0535165, 8.3925017 49.0535123))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731319, 10763731317, 10763731316, 10763731318, 10763731319]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420993,parking_space,,,,,"POLYGON ((8.3924977 49.0535392, 8.3925017 49.0535123, 8.3925657 49.0535165, 8.3925617 49.0535434, 8.3924977 49.0535392))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731321, 10763731319, 10763731318, 10763731320, 10763731321]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420994,parking_space,,,,,"POLYGON ((8.3924936 49.0535661, 8.3924977 49.0535392, 8.3925617 49.0535434, 8.3925576 49.0535703, 8.3924936 49.0535661))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731323, 10763731321, 10763731320, 10763731322, 10763731323]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420995,parking_space,,,,,"POLYGON ((8.3924896 49.053593, 8.3924936 49.0535661, 8.3925576 49.0535703, 8.3925536 49.0535972, 8.3924896 49.053593))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731325, 10763731323, 10763731322, 10763731324, 10763731325]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420996,parking_space,,,,,"POLYGON ((8.3924855 49.0536199, 8.3924896 49.053593, 8.3925536 49.0535972, 8.3925495 49.0536241, 8.3924855 49.0536199))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731327, 10763731325, 10763731324, 10763731326, 10763731327]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420997,parking_space,,,,,"POLYGON ((8.3924815 49.0536468, 8.3924855 49.0536199, 8.3925495 49.0536241, 8.3925455 49.053651, 8.3924815 49.0536468))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731329, 10763731327, 10763731326, 10763731328, 10763731329]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420998,parking_space,,,,,"POLYGON ((8.3924708 49.0534832, 8.3924749 49.0534563, 8.3924131 49.0534523, 8.3924091 49.0534792, 8.3924708 49.0534832))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731331, 10763731387, 10763731386, 10763731330, 10763731331]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157420999,parking_space,,,,,"POLYGON ((8.3924668 49.0535101, 8.3924708 49.0534832, 8.3924091 49.0534792, 8.3924051 49.0535061, 8.3924668 49.0535101))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731333, 10763731331, 10763731330, 10763731332, 10763731333]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421000,parking_space,,,,,"POLYGON ((8.3924627 49.053537, 8.3924668 49.0535101, 8.3924051 49.0535061, 8.392401 49.053533, 8.3924627 49.053537))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731335, 10763731333, 10763731332, 10763731334, 10763731335]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421001,parking_space,,,,,"POLYGON ((8.3924587 49.0535639, 8.3924627 49.053537, 8.392401 49.053533, 8.392397 49.0535599, 8.3924587 49.0535639))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731337, 10763731335, 10763731334, 10763731336, 10763731337]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421002,parking_space,,,,,"POLYGON ((8.3924546 49.0535908, 8.3924587 49.0535639, 8.392397 49.0535599, 8.3923929 49.0535868, 8.3924546 49.0535908))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731339, 10763731337, 10763731336, 10763731338, 10763731339]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421003,parking_space,,,,,"POLYGON ((8.3924466 49.0536446, 8.3924506 49.0536177, 8.3923889 49.0536137, 8.3923848 49.0536406, 8.3924466 49.0536446))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731343, 10763731341, 10763731340, 10763731342, 10763731343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421004,parking_space,,,,,"POLYGON ((8.3922475 49.0534688, 8.3922516 49.0534419, 8.3923156 49.053446, 8.3923115 49.0534729, 8.3922475 49.0534688))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731345, 10763731395, 10763731394, 10763731344, 10763731345]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421005,parking_space,,,,,"POLYGON ((8.3922435 49.0534957, 8.3922475 49.0534688, 8.3923115 49.0534729, 8.3923075 49.0534998, 8.3922435 49.0534957))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731347, 10763731345, 10763731344, 10763731346, 10763731347]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421006,parking_space,,,,,"POLYGON ((8.3922394 49.0535226, 8.3922435 49.0534957, 8.3923075 49.0534998, 8.3923034 49.0535267, 8.3922394 49.0535226))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731349, 10763731347, 10763731346, 10763731348, 10763731349]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421007,parking_space,,,,,"POLYGON ((8.3922354 49.0535495, 8.3922394 49.0535226, 8.3923034 49.0535267, 8.3922994 49.0535536, 8.3922354 49.0535495))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731351, 10763731349, 10763731348, 10763731350, 10763731351]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421008,parking_space,,,,,"POLYGON ((8.3922313 49.0535764, 8.3922354 49.0535495, 8.3922994 49.0535536, 8.3922953 49.0535805, 8.3922313 49.0535764))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731353, 10763731351, 10763731350, 10763731352, 10763731353]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421009,parking_space,,,,,"POLYGON ((8.3922273 49.0536033, 8.3922313 49.0535764, 8.3922953 49.0535805, 8.3922913 49.0536074, 8.3922273 49.0536033))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731355, 10763731353, 10763731352, 10763731354, 10763731355]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421010,parking_space,,,,,"POLYGON ((8.3922233 49.0536302, 8.3922273 49.0536033, 8.3922913 49.0536074, 8.3922873 49.0536343, 8.3922233 49.0536302))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731357, 10763731355, 10763731354, 10763731356, 10763731357]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421011,parking_space,,,,,"POLYGON ((8.3922126 49.0534665, 8.3922166 49.0534396, 8.3921549 49.0534356, 8.3921509 49.0534625, 8.3922126 49.0534665))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731359, 10763731391, 10763731389, 10763731358, 10763731359]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421012,parking_space,,,,,"POLYGON ((8.3922085 49.0534934, 8.3922126 49.0534665, 8.3921509 49.0534625, 8.3921468 49.0534894, 8.3922085 49.0534934))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731361, 10763731359, 10763731358, 10763731360, 10763731361]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421013,parking_space,,,,,"POLYGON ((8.3922045 49.0535203, 8.3922085 49.0534934, 8.3921468 49.0534894, 8.3921428 49.0535163, 8.3922045 49.0535203))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731363, 10763731361, 10763731360, 10763731362, 10763731363]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421014,parking_space,,,,,"POLYGON ((8.3922005 49.0535472, 8.3922045 49.0535203, 8.3921428 49.0535163, 8.3921387 49.0535432, 8.3922005 49.0535472))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731365, 10763731363, 10763731362, 10763731364, 10763731365]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421015,parking_space,,,,,"POLYGON ((8.3921964 49.0535741, 8.3922005 49.0535472, 8.3921387 49.0535432, 8.3921347 49.0535701, 8.3921964 49.0535741))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731367, 10763731365, 10763731364, 10763731366, 10763731367]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421016,parking_space,,,,,"POLYGON ((8.3921924 49.053601, 8.3921964 49.0535741, 8.3921347 49.0535701, 8.3921306 49.053597, 8.3921924 49.053601))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731369, 10763731367, 10763731366, 10763731368, 10763731369]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421017,parking_space,,,,,"POLYGON ((8.3921883 49.0536279, 8.3921924 49.053601, 8.3921306 49.053597, 8.3921266 49.0536239, 8.3921883 49.0536279))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731371, 10763731369, 10763731368, 10763731370, 10763731371]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421018,parking_space,,,,,"POLYGON ((8.3927322 49.0536902, 8.3927363 49.0536633, 8.3928003 49.0536674, 8.3927962 49.0536943, 8.3927322 49.0536902))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731374, 10763731301, 10763731300, 10763731372, 10763731374]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421020,parking_space,,,,,"POLYGON ((8.3926973 49.0536879, 8.3927013 49.053661, 8.3926396 49.0536571, 8.3926356 49.053684, 8.3926973 49.0536879))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731376, 10763731315, 10763731314, 10763731377, 10763731376]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421021,parking_space,,,,,"POLYGON ((8.3924774 49.0536737, 8.3924815 49.0536468, 8.3925455 49.053651, 8.3925415 49.0536779, 8.3924774 49.0536737))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731382, 10763731329, 10763731328, 10763731380, 10763731382]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421023,parking_space,,,,,"POLYGON ((8.3924425 49.0536715, 8.3924466 49.0536446, 8.3923848 49.0536406, 8.3923808 49.0536675, 8.3924425 49.0536715))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731384, 10763731343, 10763731342, 10763731385, 10763731384]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421024,parking_space,1,,disabled,,"POLYGON ((8.3921843 49.0536548, 8.3921883 49.0536279, 8.3921266 49.0536239, 8.3921226 49.0536508, 8.3921843 49.0536548))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731390, 10763731371, 10763731370, 10763731388, 10763731390]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421026,parking_space,1,,disabled,,"POLYGON ((8.3922192 49.0536571, 8.3922233 49.0536302, 8.3922873 49.0536343, 8.3922832 49.0536612, 8.3922192 49.0536571))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731392, 10763731357, 10763731356, 10763731393, 10763731392]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421028,parking_space,,,,,"POLYGON ((8.3920319 49.0536537, 8.3920375 49.0536802, 8.3919715 49.0536861, 8.391966 49.0536596, 8.3920319 49.0536537))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731399, 10763731423, 10763731422, 10763731398, 10763731399]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421029,parking_space,,,,,"POLYGON ((8.3920264 49.0536272, 8.3920319 49.0536537, 8.391966 49.0536596, 8.3919604 49.0536332, 8.3920264 49.0536272))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731401, 10763731399, 10763731398, 10763731400, 10763731401]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421030,parking_space,,,,,"POLYGON ((8.3920153 49.0535743, 8.3920209 49.0536007, 8.3919549 49.0536067, 8.3919494 49.0535802, 8.3920153 49.0535743))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731405, 10763731403, 10763731402, 10763731404, 10763731405]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421031,parking_space,,,,,"POLYGON ((8.3920098 49.0535478, 8.3920153 49.0535743, 8.3919494 49.0535802, 8.3919438 49.0535537, 8.3920098 49.0535478))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731407, 10763731405, 10763731404, 10763731406, 10763731407]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421032,parking_space,,,,,"POLYGON ((8.3920043 49.0535213, 8.3920098 49.0535478, 8.3919438 49.0535537, 8.3919383 49.0535272, 8.3920043 49.0535213))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731409, 10763731407, 10763731406, 10763731408, 10763731409]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421033,parking_space,,,,,"POLYGON ((8.3919987 49.0534948, 8.3920043 49.0535213, 8.3919383 49.0535272, 8.3919327 49.0535007, 8.3919987 49.0534948))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731411, 10763731409, 10763731408, 10763731410, 10763731411]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421034,parking_space,,,,,"POLYGON ((8.3919932 49.0534683, 8.3919987 49.0534948, 8.3919327 49.0535007, 8.3919272 49.0534742, 8.3919932 49.0534683))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731413, 10763731411, 10763731410, 10763731412, 10763731413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421035,parking_space,,,,,"POLYGON ((8.3919876 49.0534418, 8.3919932 49.0534683, 8.3919272 49.0534742, 8.3919217 49.0534477, 8.3919876 49.0534418))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731415, 10763731413, 10763731412, 10763731414, 10763731415]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421036,parking_space,,,,,"POLYGON ((8.3919821 49.0534153, 8.3919876 49.0534418, 8.3919217 49.0534477, 8.3919161 49.0534212, 8.3919821 49.0534153))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731417, 10763731415, 10763731414, 10763731416, 10763731417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421037,parking_space,,,,,"POLYGON ((8.3919766 49.0533888, 8.3919821 49.0534153, 8.3919161 49.0534212, 8.3919106 49.0533947, 8.3919766 49.0533888))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731419, 10763731417, 10763731416, 10763731418, 10763731419]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421038,parking_space,,,,,"POLYGON ((8.391971 49.0533623, 8.3919766 49.0533888, 8.3919106 49.0533947, 8.3919051 49.0533683, 8.391971 49.0533623))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731474, 10763731419, 10763731418, 10763731421, 10763731474]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421041,parking_space,,,,,"POLYGON ((8.3929546 49.0534225, 8.3929956 49.053425, 8.3930024 49.0533773, 8.3929614 49.0533748, 8.3929546 49.0534225))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731425, 10763731472, 10763731475, 10763731424, 10763731425]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421042,parking_space,,,,,"POLYGON ((8.3929137 49.05342, 8.3929546 49.0534225, 8.3929614 49.0533748, 8.3929205 49.0533723, 8.3929137 49.05342))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731427, 10763731425, 10763731424, 10763731426, 10763731427]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421043,parking_space,,,,,"POLYGON ((8.3928727 49.0534175, 8.3929137 49.05342, 8.3929205 49.0533723, 8.3928795 49.0533698, 8.3928727 49.0534175))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731429, 10763731427, 10763731426, 10763731428, 10763731429]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421044,parking_space,,,,,"POLYGON ((8.3928318 49.053415, 8.3928727 49.0534175, 8.3928795 49.0533698, 8.3928386 49.0533673, 8.3928318 49.053415))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731431, 10763731429, 10763731428, 10763731430, 10763731431]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1157421045,parking_space,,,,,"POLYGON ((8.3927909 49.0534125, 8.3928318 49.053415, 8.3928386 49.0533673, 8.3927977 49.0533648, 8.3927909 49.0534125))",paving_stones,,,,,,,,,,,1,,,,,,,"[10763731433, 10763731431, 10763731430, 10763731432, 10763731433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
