osmid,y,x,ref,highway,street_count,geometry
15357788,49.0167571,8.3774638,,,3,POINT (8.3774638 49.0167571)
15357792,49.0196958,8.379917,,,4,POINT (8.379917 49.0196958)
15357804,49.0193941,8.3817017,,,3,POINT (8.3817017 49.0193941)
15357805,49.019413,8.3815251,,,3,POINT (8.3815251 49.019413)
15357808,49.019685,8.3816088,,,3,POINT (8.3816088 49.019685)
15357818,49.0180954,8.3811292,,,3,POINT (8.3811292 49.0180954)
15357821,49.0181225,8.3809594,,,3,POINT (8.3809594 49.0181225)
15357823,49.0178005,8.3827757,,,3,POINT (8.3827757 49.0178005)
15357824,49.0177445,8.3830973,,,3,POINT (8.3830973 49.0177445)
15357826,49.0177717,8.3829412,,,3,POINT (8.3829412 49.0177717)
15357829,49.0195333,8.3831612,,,3,POINT (8.3831612 49.0195333)
15357834,49.0192783,8.3829398,,,3,POINT (8.3829398 49.0192783)
15357835,49.0192583,8.3832998,,,3,POINT (8.3832998 49.0192583)
15357837,49.0192672,8.3831208,,,3,POINT (8.3831208 49.0192672)
15357853,49.0212867,8.3820867,,,4,POINT (8.3820867 49.0212867)
15357858,49.0208772,8.3833128,,,3,POINT (8.3833128 49.0208772)
15357859,49.0207076,8.3838342,,,3,POINT (8.3838342 49.0207076)
15357861,49.0222438,8.3840238,,,3,POINT (8.3840238 49.0222438)
15357866,49.0148148,8.3838683,,,4,POINT (8.3838683 49.0148148)
15357867,49.0164867,8.3840113,,,3,POINT (8.3840113 49.0164867)
15357868,49.0165794,8.3815872,,,3,POINT (8.3815872 49.0165794)
15357870,49.0170524,8.3817102,,,4,POINT (8.3817102 49.0170524)
15357871,49.0172708,8.3817545,,,3,POINT (8.3817545 49.0172708)
15357908,49.0180617,8.3813078,,,3,POINT (8.3813078 49.0180617)
15357911,49.017573,8.3840826,,,3,POINT (8.3840826 49.017573)
15357913,49.0168454,8.3752971,,,3,POINT (8.3752971 49.0168454)
15357914,49.0138252,8.3822964,,,3,POINT (8.3822964 49.0138252)
15357916,49.0149957,8.3793082,,,4,POINT (8.3793082 49.0149957)
15357919,49.0155742,8.3793592,,,3,POINT (8.3793592 49.0155742)
15357922,49.02242,8.3850321,,,3,POINT (8.3850321 49.02242)
15431049,49.0094398,8.363518,,,3,POINT (8.363518 49.0094398)
15431050,49.0099628,8.3614872,,,3,POINT (8.3614872 49.0099628)
15431052,49.0089523,8.3632033,,,3,POINT (8.3632033 49.0089523)
15431060,49.0095897,8.3612997,,,3,POINT (8.3612997 49.0095897)
15431062,49.0097383,8.3721243,,,4,POINT (8.3721243 49.0097383)
15431063,49.0088126,8.371642,,,4,POINT (8.371642 49.0088126)
15431073,49.0176689,8.367459,,,3,POINT (8.367459 49.0176689)
15431091,49.0200936,8.3720766,,,3,POINT (8.3720766 49.0200936)
15431095,49.0225613,8.3698138,,,3,POINT (8.3698138 49.0225613)
15431110,49.0193273,8.3879973,,,3,POINT (8.3879973 49.0193273)
15431115,49.019502,8.3874737,,,3,POINT (8.3874737 49.019502)
15431118,49.02044,8.384657,,,4,POINT (8.384657 49.02044)
15431121,49.019203,8.3846389,,,3,POINT (8.3846389 49.019203)
15431123,49.0174406,8.3848595,,,4,POINT (8.3848595 49.0174406)
15431126,49.0180279,8.3873304,,turning_circle,1,POINT (8.3873304 49.0180279)
15431131,49.0317912,8.3869986,,,4,POINT (8.3869986 49.0317912)
15431139,49.0142401,8.3776099,,,3,POINT (8.3776099 49.0142401)
15431141,49.0141812,8.3786772,,turning_circle,1,POINT (8.3786772 49.0141812)
15431144,49.0141969,8.3783924,,,3,POINT (8.3783924 49.0141969)
15431146,49.0150295,8.3784701,,,3,POINT (8.3784701 49.0150295)
15431183,49.0135087,8.3718105,,,3,POINT (8.3718105 49.0135087)
15431187,49.0151165,8.3761586,,,3,POINT (8.3761586 49.0151165)
15431203,49.015038,8.378134,,,3,POINT (8.378134 49.015038)
15431206,49.0154138,8.3781757,,,3,POINT (8.3781757 49.0154138)
15431214,49.0164073,8.3778968,,,3,POINT (8.3778968 49.0164073)
15431218,49.016397,8.3782114,,,3,POINT (8.3782114 49.016397)
15431233,49.0164579,8.3768215,,,3,POINT (8.3768215 49.0164579)
15431234,49.0164411,8.3772515,,,3,POINT (8.3772515 49.0164411)
15431235,49.0168241,8.3758141,,,4,POINT (8.3758141 49.0168241)
15431236,49.0167826,8.3768531,,,3,POINT (8.3768531 49.0167826)
15431240,49.0164987,8.3757911,,,3,POINT (8.3757911 49.0164987)
15431250,49.0154298,8.3777964,,,3,POINT (8.3777964 49.0154298)
15431252,49.0147386,8.3854215,,,3,POINT (8.3854215 49.0147386)
15431263,49.0282848,8.3926047,,,3,POINT (8.3926047 49.0282848)
15431266,49.0302918,8.3909453,,,1,POINT (8.3909453 49.0302918)
15431340,49.0108692,8.3606674,,,1,POINT (8.3606674 49.0108692)
15431347,49.010602,8.3626148,,,4,POINT (8.3626148 49.010602)
15431350,49.0097887,8.3621671,,,3,POINT (8.3621671 49.0097887)
15431424,49.0144954,8.3926822,,,4,POINT (8.3926822 49.0144954)
15431428,49.0144119,8.3938327,,,3,POINT (8.3938327 49.0144119)
15431430,49.0130664,8.3941417,,,4,POINT (8.3941417 49.0130664)
15431435,49.0119127,8.3947358,,,3,POINT (8.3947358 49.0119127)
15432313,49.0195195,8.3735198,,,3,POINT (8.3735198 49.0195195)
15432315,49.0227455,8.3589803,,traffic_signals,4,POINT (8.3589803 49.0227455)
15432318,49.0207205,8.363058,,,3,POINT (8.363058 49.0207205)
15432319,49.0222543,8.3636958,,,3,POINT (8.3636958 49.0222543)
15432322,49.0254184,8.3635845,,,3,POINT (8.3635845 49.0254184)
15432328,49.0238453,8.3620202,,,3,POINT (8.3620202 49.0238453)
15432335,49.0233443,8.3594858,,,4,POINT (8.3594858 49.0233443)
15432338,49.0281915,8.3594898,,crossing,3,POINT (8.3594898 49.0281915)
15432339,49.027998,8.3605281,,,4,POINT (8.3605281 49.027998)
15432340,49.0277864,8.361443,,,4,POINT (8.361443 49.0277864)
15432341,49.0291595,8.3609902,,,3,POINT (8.3609902 49.0291595)
15432342,49.0296718,8.3611859,,,3,POINT (8.3611859 49.0296718)
15432343,49.0260808,8.3597872,,,3,POINT (8.3597872 49.0260808)
15432344,49.0259866,8.3600719,,,3,POINT (8.3600719 49.0259866)
15432347,49.0298592,8.3602725,,,3,POINT (8.3602725 49.0298592)
15432349,49.0296424,8.3623574,,,3,POINT (8.3623574 49.0296424)
15432350,49.030259,8.3622625,,,3,POINT (8.3622625 49.030259)
15432351,49.0304999,8.3605867,,,3,POINT (8.3605867 49.0304999)
15432354,49.0309688,8.3623454,,,4,POINT (8.3623454 49.0309688)
15432356,49.0307898,8.3649554,,,4,POINT (8.3649554 49.0307898)
15432358,49.0275637,8.3653266,,,3,POINT (8.3653266 49.0275637)
15432359,49.0274254,8.3636974,,,4,POINT (8.3636974 49.0274254)
15432373,49.0275474,8.3624517,,,4,POINT (8.3624517 49.0275474)
15432406,49.0314305,8.3600298,,,4,POINT (8.3600298 49.0314305)
15432417,49.0324747,8.3612408,,,1,POINT (8.3612408 49.0324747)
15432464,49.0334317,8.3647147,,,3,POINT (8.3647147 49.0334317)
15432474,49.0324722,8.3638768,,,1,POINT (8.3638768 49.0324722)
15432477,49.0324745,8.3649742,,,3,POINT (8.3649742 49.0324745)
15432488,49.0323745,8.362376,,,3,POINT (8.362376 49.0323745)
15432492,49.032311,8.3624594,,,3,POINT (8.3624594 49.032311)
15432493,49.0323638,8.3625453,,,3,POINT (8.3625453 49.0323638)
15432596,49.0248924,8.3604263,,,3,POINT (8.3604263 49.0248924)
15503685,49.0148977,8.3815603,,,4,POINT (8.3815603 49.0148977)
15503686,49.0147852,8.3846411,,,3,POINT (8.3846411 49.0147852)
15503689,49.0119549,8.3843777,,,3,POINT (8.3843777 49.0119549)
15503692,49.0118375,8.3820678,,,3,POINT (8.3820678 49.0118375)
15503694,49.0127061,8.3821446,,,4,POINT (8.3821446 49.0127061)
15503696,49.012404,8.383408,,,3,POINT (8.383408 49.012404)
15503701,49.0137707,8.3813151,,,3,POINT (8.3813151 49.0137707)
15503703,49.0136572,8.3806364,,,3,POINT (8.3806364 49.0136572)
15503713,49.0118625,8.3850307,,,3,POINT (8.3850307 49.0118625)
15503717,49.0110863,8.3865105,,turning_circle,3,POINT (8.3865105 49.0110863)
15503718,49.0125763,8.3862163,,,4,POINT (8.3862163 49.0125763)
15503722,49.0117696,8.3833331,,,4,POINT (8.3833331 49.0117696)
15503726,49.0135565,8.3818608,,,3,POINT (8.3818608 49.0135565)
15503732,49.010623,8.3855869,,,3,POINT (8.3855869 49.010623)
15503736,49.0137092,8.384538,,,3,POINT (8.384538 49.0137092)
15503738,49.0143135,8.3762789,,turning_circle,1,POINT (8.3762789 49.0143135)
15503740,49.0142832,8.3768268,,,3,POINT (8.3768268 49.0142832)
15503741,49.0150924,8.376905,,,3,POINT (8.376905 49.0150924)
15503743,49.0138447,8.371861,,,4,POINT (8.371861 49.0138447)
15503751,49.0111343,8.3976759,,,3,POINT (8.3976759 49.0111343)
15508174,49.0055874,8.3945022,,,4,POINT (8.3945022 49.0055874)
15520003,49.0084917,8.3734286,,,4,POINT (8.3734286 49.0084917)
15520005,49.0080497,8.3727326,,,3,POINT (8.3727326 49.0080497)
15520009,49.0107114,8.3652161,,,3,POINT (8.3652161 49.0107114)
15520010,49.0101311,8.3651635,,,3,POINT (8.3651635 49.0101311)
15520011,49.0104795,8.3667914,,,4,POINT (8.3667914 49.0104795)
15520012,49.0098547,8.3667069,,,4,POINT (8.3667069 49.0098547)
15520013,49.0097195,8.3674442,,,3,POINT (8.3674442 49.0097195)
15520019,49.0102608,8.3683438,,,4,POINT (8.3683438 49.0102608)
15520020,49.0099967,8.3703309,,,4,POINT (8.3703309 49.0099967)
15520021,49.0092615,8.3699425,,,4,POINT (8.3699425 49.0092615)
15520022,49.0091336,8.3698582,,,4,POINT (8.3698582 49.0091336)
15520025,49.009522,8.3738185,,,4,POINT (8.3738185 49.009522)
15520030,49.0054208,8.3847214,,,5,POINT (8.3847214 49.0054208)
15520031,49.0095027,8.374024,,,4,POINT (8.374024 49.0095027)
15520032,49.0089413,8.3716992,,,4,POINT (8.3716992 49.0089413)
15520034,49.0086475,8.3733111,,,4,POINT (8.3733111 49.0086475)
15520036,49.0086127,8.3735043,,,4,POINT (8.3735043 49.0086127)
15520039,49.0056744,8.3782523,,crossing,3,POINT (8.3782523 49.0056744)
15520046,49.0066423,8.387076,,,3,POINT (8.387076 49.0066423)
15520054,49.0069324,8.3914286,,,4,POINT (8.3914286 49.0069324)
15520057,49.0061668,8.3870247,,,3,POINT (8.3870247 49.0061668)
15520060,49.0054049,8.3868724,,,4,POINT (8.3868724 49.0054049)
15521139,49.0075725,8.373934,,,4,POINT (8.373934 49.0075725)
15521140,49.0108731,8.3747798,,,4,POINT (8.3747798 49.0108731)
15521142,49.005646,8.3788501,,,3,POINT (8.3788501 49.005646)
15612350,49.0212371,8.4124086,,,3,POINT (8.4124086 49.0212371)
15612354,49.0204425,8.4323634,,crossing,3,POINT (8.4323634 49.0204425)
15612356,49.0249668,8.423616,,traffic_signals,3,POINT (8.423616 49.0249668)
15612359,49.0193532,8.435653,,,3,POINT (8.435653 49.0193532)
15612360,49.0198324,8.4406636,,,4,POINT (8.4406636 49.0198324)
15612362,49.0207933,8.4414474,,,4,POINT (8.4414474 49.0207933)
15612364,49.0216588,8.4421412,,,4,POINT (8.4421412 49.0216588)
15612367,49.0206074,8.4419795,,,1,POINT (8.4419795 49.0206074)
15612370,49.0209547,8.4378779,,,3,POINT (8.4378779 49.0209547)
15612381,49.0222684,8.4349909,,,3,POINT (8.4349909 49.0222684)
15612391,49.0221065,8.4350651,,,3,POINT (8.4350651 49.0221065)
15612392,49.0225047,8.4397403,,,4,POINT (8.4397403 49.0225047)
15612394,49.0233669,8.4404129,,,4,POINT (8.4404129 49.0233669)
15612410,49.0216302,8.4390321,,,4,POINT (8.4390321 49.0216302)
15612433,49.0217748,8.4386404,,,4,POINT (8.4386404 49.0217748)
15691291,49.033113,8.3950253,,traffic_signals,4,POINT (8.3950253 49.033113)
15691309,49.0329084,8.3927734,,,3,POINT (8.3927734 49.0329084)
15691312,49.0332872,8.3911862,,,3,POINT (8.3911862 49.0332872)
15691322,49.0330591,8.3912148,,,3,POINT (8.3912148 49.0330591)
15691324,49.0335446,8.391154,,,3,POINT (8.391154 49.0335446)
15691329,49.0327683,8.3908823,,,3,POINT (8.3908823 49.0327683)
15691330,49.0329033,8.3908586,,,3,POINT (8.3908586 49.0329033)
15691333,49.0319396,8.3885633,,,1,POINT (8.3885633 49.0319396)
15691334,49.0322556,8.3882396,,,3,POINT (8.3882396 49.0322556)
15750561,48.9928667,8.3615308,,,4,POINT (8.3615308 48.9928667)
15750935,48.9661577,8.404957,,,4,POINT (8.404957 48.9661577)
15750953,48.9707358,8.4059042,,mini_roundabout,5,POINT (8.4059042 48.9707358)
15750972,48.9754768,8.4080534,,,3,POINT (8.4080534 48.9754768)
15750983,48.9765424,8.4067497,,,3,POINT (8.4067497 48.9765424)
15750994,48.9782014,8.4060457,,,3,POINT (8.4060457 48.9782014)
15751008,48.9878628,8.4037593,,,3,POINT (8.4037593 48.9878628)
15754135,48.9974608,8.3872121,,,3,POINT (8.3872121 48.9974608)
15754136,48.9962885,8.3871092,,,3,POINT (8.3871092 48.9962885)
15843099,49.0025069,8.4679861,,,3,POINT (8.4679861 49.0025069)
15843100,49.0036526,8.4693648,,,3,POINT (8.4693648 49.0036526)
15843107,49.0041551,8.4711292,,,3,POINT (8.4711292 49.0041551)
15843111,49.0045222,8.4723384,,,3,POINT (8.4723384 49.0045222)
15843112,49.0040791,8.4723144,,,3,POINT (8.4723144 49.0040791)
15843117,49.0036402,8.4724271,,,4,POINT (8.4724271 49.0036402)
15843118,49.0034643,8.4723725,,,4,POINT (8.4723725 49.0034643)
15843124,49.0019301,8.4673143,,,4,POINT (8.4673143 49.0019301)
15843126,49.0024748,8.4678006,,,4,POINT (8.4678006 49.0024748)
15843175,49.0331559,8.4507637,,,3,POINT (8.4507637 49.0331559)
15843180,49.027947,8.4494245,,,3,POINT (8.4494245 49.027947)
15843183,49.0257081,8.448726,,,4,POINT (8.448726 49.0257081)
15843184,49.025771,8.4485626,,,4,POINT (8.4485626 49.025771)
15843185,49.0249064,8.4483589,,,3,POINT (8.4483589 49.0249064)
15843187,49.023634,8.447732,,,3,POINT (8.447732 49.023634)
15843198,49.0180167,8.4407318,,,5,POINT (8.4407318 49.0180167)
15843201,49.0159531,8.4368424,,,3,POINT (8.4368424 49.0159531)
15843217,48.9921115,8.3809373,,,3,POINT (8.3809373 48.9921115)
15843218,48.9917727,8.3833368,4,motorway_junction,3,POINT (8.3833368 48.9917727)
15843225,48.9897146,8.4038384,,,3,POINT (8.4038384 48.9897146)
15843240,48.9806518,8.4041671,,,4,POINT (8.4041671 48.9806518)
15843271,48.9722145,8.4045949,,,4,POINT (8.4045949 48.9722145)
15843438,48.9904681,8.4053456,,,3,POINT (8.4053456 48.9904681)
15843445,49.0040901,8.4200786,,,3,POINT (8.4200786 49.0040901)
15848094,49.0006676,8.4264686,,,5,POINT (8.4264686 49.0006676)
15848096,49.0007514,8.4266017,,,4,POINT (8.4266017 49.0007514)
15848103,49.0052093,8.4376628,,,4,POINT (8.4376628 49.0052093)
15848801,49.0055721,8.3714474,,,4,POINT (8.3714474 49.0055721)
15848802,49.0055754,8.3715784,,,4,POINT (8.3715784 49.0055754)
15848803,49.0055989,8.37254,,,4,POINT (8.37254 49.0055989)
15848804,49.0056988,8.3758621,,,4,POINT (8.3758621 49.0056988)
15848808,49.0055169,8.3684628,,,3,POINT (8.3684628 49.0055169)
15848810,49.0055015,8.3868698,,,4,POINT (8.3868698 49.0055015)
15848811,49.0009673,8.4131589,,,4,POINT (8.4131589 49.0009673)
15848812,49.0010076,8.4143519,,,4,POINT (8.4143519 49.0010076)
15849067,49.0033865,8.3944954,,,3,POINT (8.3944954 49.0033865)
15849069,49.0058456,8.3948119,,,3,POINT (8.3948119 49.0058456)
16082513,49.0068239,8.3680386,,,3,POINT (8.3680386 49.0068239)
16082514,49.0072349,8.368013,,,3,POINT (8.368013 49.0072349)
16082517,49.0089912,8.365268,,,3,POINT (8.365268 49.0089912)
16082520,49.0050211,8.3683956,,,3,POINT (8.3683956 49.0050211)
16082542,49.0052505,8.3671168,,,3,POINT (8.3671168 49.0052505)
16082545,49.0054149,8.3671117,,,1,POINT (8.3671117 49.0054149)
16082680,49.0125211,8.3569259,,,3,POINT (8.3569259 49.0125211)
16082683,49.0129964,8.3559181,,,3,POINT (8.3559181 49.0129964)
16082686,49.0118188,8.3551155,,,3,POINT (8.3551155 49.0118188)
16082687,49.0124433,8.3547732,,,3,POINT (8.3547732 49.0124433)
16082698,49.0119098,8.355317,,,3,POINT (8.355317 49.0119098)
16082703,49.0108911,8.3560306,,,4,POINT (8.3560306 49.0108911)
16082704,49.0114644,8.3569352,,traffic_signals,4,POINT (8.3569352 49.0114644)
16082736,49.0101765,8.3578213,,,1,POINT (8.3578213 49.0101765)
16082741,49.0081907,8.3757499,,,3,POINT (8.3757499 49.0081907)
16082742,49.0093596,8.3763834,,,4,POINT (8.3763834 49.0093596)
16082748,49.0081192,8.3769624,,,4,POINT (8.3769624 49.0081192)
16082749,49.0080003,8.3769028,,,4,POINT (8.3769028 49.0080003)
16082752,49.0103187,8.3586618,,,4,POINT (8.3586618 49.0103187)
16201477,49.0173605,8.3852983,,,4,POINT (8.3852983 49.0173605)
16201481,49.0327404,8.3854882,,,3,POINT (8.3854882 49.0327404)
16201487,49.0332084,8.3861751,,turning_circle,1,POINT (8.3861751 49.0332084)
16201490,49.0347591,8.3827291,,,4,POINT (8.3827291 49.0347591)
16201491,49.0344665,8.3822427,,,1,POINT (8.3822427 49.0344665)
16201493,49.0354147,8.3816393,,,3,POINT (8.3816393 49.0354147)
16201495,49.0367767,8.3838516,,,3,POINT (8.3838516 49.0367767)
16201497,49.0408511,8.3780653,,,3,POINT (8.3780653 49.0408511)
16201498,49.0417312,8.3795335,,,3,POINT (8.3795335 49.0417312)
16201501,49.0444118,8.3736718,,,4,POINT (8.3736718 49.0444118)
16201503,49.0451996,8.3809743,,,3,POINT (8.3809743 49.0451996)
16201504,49.0483435,8.3769211,,,4,POINT (8.3769211 49.0483435)
16201505,49.0427858,8.3692214,,,3,POINT (8.3692214 49.0427858)
16201506,49.0443678,8.3670712,,,3,POINT (8.3670712 49.0443678)
16201509,49.0441146,8.3714379,,,3,POINT (8.3714379 49.0441146)
16201510,49.0466299,8.3704733,,traffic_signals,4,POINT (8.3704733 49.0466299)
16201512,49.0503551,8.3803255,,,4,POINT (8.3803255 49.0503551)
16201513,49.0516738,8.3823739,,,3,POINT (8.3823739 49.0516738)
16201517,49.0544328,8.3868686,,,3,POINT (8.3868686 49.0544328)
16201518,49.0559257,8.3882811,,,3,POINT (8.3882811 49.0559257)
16201519,49.0569101,8.3862389,,,3,POINT (8.3862389 49.0569101)
16201520,49.0556956,8.3848494,,,3,POINT (8.3848494 49.0556956)
16201521,49.0559996,8.3842708,,,4,POINT (8.3842708 49.0559996)
16201523,49.0572215,8.3855835,,,3,POINT (8.3855835 49.0572215)
16201524,49.0575918,8.3848147,,,4,POINT (8.3848147 49.0575918)
16201862,49.0496546,8.364511,,,3,POINT (8.364511 49.0496546)
16201863,49.0497291,8.3649749,,,3,POINT (8.3649749 49.0497291)
16201869,49.0489071,8.3675091,,,3,POINT (8.3675091 49.0489071)
16201870,49.0488178,8.3677316,,,3,POINT (8.3677316 49.0488178)
16201883,49.0444318,8.3796804,,,3,POINT (8.3796804 49.0444318)
16201885,49.0440242,8.3789978,,,3,POINT (8.3789978 49.0440242)
16201887,49.0435026,8.3783874,,,3,POINT (8.3783874 49.0435026)
16201910,49.055074,8.387568,,,3,POINT (8.387568 49.055074)
16261887,49.0286182,8.3863479,,,3,POINT (8.3863479 49.0286182)
16261892,49.0311995,8.3842361,,,3,POINT (8.3842361 49.0311995)
16261926,49.0231798,8.3752753,,,1,POINT (8.3752753 49.0231798)
16261927,49.0346458,8.3401946,,,3,POINT (8.3401946 49.0346458)
16261928,49.0318612,8.3433559,,,4,POINT (8.3433559 49.0318612)
16261929,49.0289214,8.3482045,,,5,POINT (8.3482045 49.0289214)
16261932,49.0336645,8.3382529,,traffic_signals,4,POINT (8.3382529 49.0336645)
16261934,49.035861,8.335456,,traffic_signals,4,POINT (8.335456 49.035861)
16261935,49.0365423,8.3335887,,,3,POINT (8.3335887 49.0365423)
16261955,49.0373243,8.3262687,,,3,POINT (8.3262687 49.0373243)
16261968,49.0159047,8.3540252,,,3,POINT (8.3540252 49.0159047)
16261970,49.0338372,8.3414355,,,3,POINT (8.3414355 49.0338372)
16261971,49.014399,8.3548705,,,3,POINT (8.3548705 49.014399)
16261973,49.0416921,8.3224932,,,3,POINT (8.3224932 49.0416921)
16261981,49.0413439,8.321464,,,3,POINT (8.321464 49.0413439)
16262101,49.0481276,8.3128959,,,3,POINT (8.3128959 49.0481276)
16262106,49.0464078,8.3149633,,,3,POINT (8.3149633 49.0464078)
16262116,49.0435699,8.3205637,,,3,POINT (8.3205637 49.0435699)
16262131,49.0520872,8.312445,,,3,POINT (8.312445 49.0520872)
16375792,48.9867609,8.3936695,,,4,POINT (8.3936695 48.9867609)
16375794,48.9855631,8.3927195,,,4,POINT (8.3927195 48.9855631)
16375801,48.9840735,8.3962427,,,4,POINT (8.3962427 48.9840735)
16375803,48.9843184,8.3979334,,,4,POINT (8.3979334 48.9843184)
16375807,48.9848817,8.403777,,,4,POINT (8.403777 48.9848817)
16375808,48.9848755,8.4039272,,,4,POINT (8.4039272 48.9848755)
16375809,48.9878754,8.4040708,,,3,POINT (8.4040708 48.9878754)
16375837,48.9919912,8.406845,,,3,POINT (8.406845 48.9919912)
16375904,48.9990001,8.4651444,,,3,POINT (8.4651444 48.9990001)
16375911,49.0016609,8.462688,,,3,POINT (8.462688 49.0016609)
16375913,49.0011297,8.4623253,,,3,POINT (8.4623253 49.0011297)
16375914,49.001059,8.4620165,,,3,POINT (8.4620165 49.001059)
16375920,49.0012188,8.4614745,,,3,POINT (8.4614745 49.0012188)
16375948,48.9977987,8.4746943,,,3,POINT (8.4746943 48.9977987)
16375954,48.9976039,8.4732401,,,3,POINT (8.4732401 48.9976039)
16375957,48.9946848,8.4690505,,,3,POINT (8.4690505 48.9946848)
16375978,48.9923305,8.4666464,,,3,POINT (8.4666464 48.9923305)
16376018,48.9857081,8.4564186,,,3,POINT (8.4564186 48.9857081)
16376024,48.9810399,8.4524009,,,3,POINT (8.4524009 48.9810399)
16376031,48.9788297,8.4564572,,,3,POINT (8.4564572 48.9788297)
16376034,48.9781543,8.4549194,,,3,POINT (8.4549194 48.9781543)
16376036,48.9785829,8.4544881,,,3,POINT (8.4544881 48.9785829)
16376044,48.9787617,8.4522004,,,3,POINT (8.4522004 48.9787617)
16376046,48.9789804,8.4521843,,,3,POINT (8.4521843 48.9789804)
16376056,48.9783857,8.4508729,,,3,POINT (8.4508729 48.9783857)
16376067,48.9791081,8.4505568,,,1,POINT (8.4505568 48.9791081)
16376101,48.9792683,8.4560473,,,3,POINT (8.4560473 48.9792683)
16376122,48.9855773,8.4388138,,,1,POINT (8.4388138 48.9855773)
16475803,48.9966009,8.3784853,,,3,POINT (8.3784853 48.9966009)
16475821,48.9923621,8.3569875,,,3,POINT (8.3569875 48.9923621)
16475823,48.994966,8.352128,,,4,POINT (8.352128 48.994966)
16475825,48.9919706,8.3483974,,,4,POINT (8.3483974 48.9919706)
16475826,48.9909717,8.3502473,,,3,POINT (8.3502473 48.9909717)
16569234,49.0242374,8.4018451,,,3,POINT (8.4018451 49.0242374)
16569240,49.0395005,8.3939066,,,3,POINT (8.3939066 49.0395005)
16569241,49.0455528,8.3927037,,,4,POINT (8.3927037 49.0455528)
16569247,49.0458032,8.386388,,,3,POINT (8.386388 49.0458032)
16569248,49.0475355,8.3844832,,,4,POINT (8.3844832 49.0475355)
16569249,49.0519744,8.3780147,,,3,POINT (8.3780147 49.0519744)
16569250,49.053428,8.379979,,,3,POINT (8.379979 49.053428)
16569251,49.0549591,8.3809492,,,3,POINT (8.3809492 49.0549591)
