u,v,key,osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,width,access,service,bridge,junction,tunnel
4948833922,976899384,0,740847501,False,2,Schönbornstraße,residential,False,16.063000000000002,50,"LINESTRING (6.6547339 49.7617476, 6.6546352 49.7618016, 6.6545633 49.761841)",,,,,,,
4948833922,6936012705,0,740847502,True,1,Schönbornstraße,residential,False,25.438000000000002,50,"LINESTRING (6.6547339 49.7617476, 6.6547228 49.7618232, 6.6547212 49.7618423, 6.6547202 49.7618548, 6.6547208 49.7618882, 6.6547295 49.7619142, 6.6547631 49.7619714)",,,,,,,
4953709078,9590032822,0,32111004,False,,Quinter Straße,secondary,True,6.36,30,"LINESTRING (6.6978869 49.8174395, 6.6978243 49.817399)",B 422,,,,,,
4953709078,4954475561,0,1041692302,False,,Quinter Straße,secondary,False,31.532000000000004,30,"LINESTRING (6.6978869 49.8174395, 6.6980127 49.8175195, 6.6981969 49.8176405)",B 422,,,,,,
4954475561,7255398447,0,1041692301,False,,Quinter Straße,secondary,False,42.301,30,"LINESTRING (6.6981969 49.8176405, 6.6982388 49.8176679, 6.6985581 49.8178824, 6.6986059 49.8179145)",B 422,,,,,,
4954475561,4953709078,0,1041692302,False,,Quinter Straße,secondary,True,31.532000000000004,30,"LINESTRING (6.6981969 49.8176405, 6.6980127 49.8175195, 6.6978869 49.8174395)",B 422,,,,,,
4988568528,1501544287,0,"[509665259, 509665260]",False,,,service,False,17.572,,"LINESTRING (6.6804394 49.810891, 6.6803624 49.8108681, 6.6803435 49.8108625, 6.680221 49.8108197)",,,,,yes,,
4988568528,269297470,0,"[548337900, 548333599]",False,2,"['An der Ehranger Mühle', 'Friedhofstraße']",primary,"[False, True]",192.96800000000002,"['30', '50']","LINESTRING (6.6804394 49.810891, 6.6803634 49.8109955, 6.6803353 49.8110362, 6.6803111 49.8110626, 6.6802769 49.8110898, 6.6798981 49.8113732, 6.679818 49.8114301, 6.6796752 49.8114964, 6.6788017 49.81194, 6.6785251 49.8120815)",B 422,,,,,,
4988568528,4539513655,0,"[849406091, 849406093, 849406094]",False,2,An der Ehranger Mühle,primary,False,107.40500000000003,50,"LINESTRING (6.6804394 49.810891, 6.6804948 49.810825, 6.6805418 49.8107869, 6.6806028 49.8107467, 6.6806813 49.8107069, 6.6808046 49.8106459, 6.680979 49.8105632, 6.6810923 49.8105122, 6.6811553 49.8104775, 6.681217 49.8104416, 6.681264 49.8104061, 6.6813062 49.8103715, 6.6813478 49.8103308, 6.6813793 49.8102876, 6.6814048 49.810246, 6.6814322 49.8101956)",B 422,,,,,,
4988568531,4539513641,0,849406086,False,2,An der Ehranger Mühle,primary,False,74.142,50,"LINESTRING (6.6828552 49.8089158, 6.6829182 49.8088514, 6.6829786 49.8088025, 6.6830537 49.8087514, 6.6831265 49.8087012, 6.6835575 49.8084294)",B 422,,,,,,
4988568531,7924787893,0,849406088,True,1,An der Ehranger Mühle,primary,False,47.370999999999995,50,"LINESTRING (6.6828552 49.8089158, 6.682831 49.8089807, 6.6828082 49.8090405, 6.6827868 49.8090941, 6.6827627 49.8091387, 6.6826996 49.8092239, 6.6825984 49.8093005)",B 422,,,,,,
5012843939,246824016,0,27002949,False,1,Zurmaiener Straße,residential,False,66.616,30,"LINESTRING (6.6364657 49.764277, 6.6370363 49.7647493)",,,,,,,
5012843939,5012843940,0,512671309,False,,,service,False,33.966,,"LINESTRING (6.6364657 49.764277, 6.6368222 49.7640763)",,,,driveway,,,
5012843939,295985903,0,27002949,False,1,Zurmaiener Straße,residential,True,77.186,30,"LINESTRING (6.6364657 49.764277, 6.6360819 49.7639594, 6.6358045 49.7637298)",,,,,,,
5012843940,5012843939,0,512671309,False,,,service,True,33.966,,"LINESTRING (6.6368222 49.7640763, 6.6364657 49.764277)",,,,driveway,,,
5014424859,251128003,0,26424568,False,2,Am Weidengraben,residential,True,68.99199999999999,30,"LINESTRING (6.6849827 49.750927, 6.6851266 49.7509716, 6.685402 49.7510651, 6.6855626 49.751117, 6.6857959 49.7511833, 6.6858472 49.7511964)",,,,,,,
5014424859,444539715,0,495592679,False,2,Kleeburger Weg,residential,False,65.64099999999999,30,"LINESTRING (6.6849827 49.750927, 6.6848526 49.7508584, 6.6847729 49.7508094, 6.6846939 49.7507488, 6.684621 49.7506824, 6.6845855 49.7506334, 6.6844647 49.7504536)",,,,,,,
5014424859,20833883,0,"[512869161, 512869162, 512869164, 22957500]",False,"['4', '3']",Kohlenstraße,secondary,True,103.095,,"LINESTRING (6.6849827 49.750927, 6.684836 49.7510592, 6.6847061 49.7511791, 6.684607 49.7512643, 6.6843787 49.7514609, 6.6842789 49.7515467, 6.6841655 49.7516287, 6.6841104 49.7516616)",L 144,,,,,,
5014424859,243711803,0,"[512869160, 131228761, 512869163, 1041507801]",False,"['2', '3']",Kohlenstraße,secondary,False,356.093,50,"LINESTRING (6.6849827 49.750927, 6.6851054 49.7508131, 6.6853411 49.7505881, 6.6874325 49.748616, 6.6875976 49.7484564, 6.6877777 49.7482824)",L 144,,,,,,
5014482824,5014482834,0,424716167,True,,,service,False,67.059,,"LINESTRING (6.691363 49.7450878, 6.6914461 49.7450536, 6.6915276 49.7450156, 6.6916047 49.7449843, 6.6916681 49.7449814, 6.6917829 49.7450224, 6.6915458 49.7452684)",,,,,,,
5014482824,5014482832,0,512872892,True,,,service,False,16.489,,"LINESTRING (6.691363 49.7450878, 6.6914098 49.7451161, 6.691437 49.7451405, 6.6914325 49.7451591, 6.6913941 49.7452115)",,,,,,,
5014482826,289523812,0,6073583,False,3,Kohlenstraße,secondary,False,7.133,50,"LINESTRING (6.6911158 49.7451082, 6.6911701 49.7450545)",L 144,,,,,,
5014482826,9588488833,0,"[146782328, 48289916, 6073583]",False,"['2', '3']",Kohlenstraße,secondary,True,104.11899999999999,50,"LINESTRING (6.6911158 49.7451082, 6.6909562 49.7452622, 6.6907364 49.7454764, 6.6904569 49.7457491, 6.6903143 49.7458883)",L 144,,,,yes,,
5014482832,5014482834,0,512872889,False,,,service,True,12.603,,"LINESTRING (6.6913941 49.7452115, 6.6915458 49.7452684)",,,,,,,
5014482832,5014482826,0,512872891,True,,,service,False,23.061999999999998,,"LINESTRING (6.6913941 49.7452115, 6.6911718 49.7451281, 6.6911158 49.7451082)",,,,,,,
5014482834,5014482832,0,512872889,False,,,service,False,12.603,,"LINESTRING (6.6915458 49.7452684, 6.6913941 49.7452115)",,,,,,,
5014482834,5014482834,0,"[512872888, 512872890]",True,,,service,False,91.879,,"LINESTRING (6.6915458 49.7452684, 6.691644 49.7453875, 6.6918796 49.7454929, 6.6919446 49.7455114, 6.6919914 49.7455134, 6.6920141 49.7455066, 6.6920322 49.7454939, 6.6920307 49.7454714, 6.692008 49.7454558, 6.6919396 49.745428, 6.6917237 49.7453396, 6.6915458 49.7452684)",,,,,,,building_passage
5026653332,202334922,0,418491187,False,,Zellstraße,residential,True,22.477,30,"LINESTRING (6.6320408 49.7464331, 6.6318159 49.7462926)",,8,,,,,
5026653332,202334936,0,418491187,False,,Zellstraße,residential,False,81.995,30,"LINESTRING (6.6320408 49.7464331, 6.632196 49.7465437, 6.6323029 49.7466616, 6.6324072 49.7467793, 6.6324902 49.7469225, 6.6325498 49.7470808)",,8,,,,,
5026653332,5026653335,0,514540233,False,,,service,False,47.761,,"LINESTRING (6.6320408 49.7464331, 6.6322417 49.74632, 6.6324219 49.7462914, 6.6323788 49.7461568)",,,,driveway,,,
5026653335,5026653332,0,514540233,False,,,service,True,47.760999999999996,,"LINESTRING (6.6323788 49.7461568, 6.6324219 49.7462914, 6.6322417 49.74632, 6.6320408 49.7464331)",,,,driveway,,,
5026653362,202334922,0,19564624,False,,Zellstraße,residential,False,13.458,30,"LINESTRING (6.6316878 49.7462043, 6.6318159 49.7462926)",,,,,,,
5026653362,202334913,0,19564624,False,,Zellstraße,residential,True,56.466,30,"LINESTRING (6.6316878 49.7462043, 6.631552 49.7460985, 6.6314895 49.7460365, 6.6314178 49.7459393, 6.6313539 49.7457935, 6.631344 49.7457569)",,,,,,,
5026653362,5026653364,0,514540266,False,,,service,False,25.532000000000004,,"LINESTRING (6.6316878 49.7462043, 6.6318579 49.7460933, 6.6318358 49.7460213)",,,,driveway,,,
5026653364,5026653362,0,514540266,False,,,service,True,25.532000000000004,,"LINESTRING (6.6318358 49.7460213, 6.6318579 49.7460933, 6.6316878 49.7462043)",,,,driveway,,,
5026653380,5026653381,0,514540276,False,,,service,True,6.215,,"LINESTRING (6.6330371 49.745979, 6.6331196 49.7459958)",,,,driveway,,,
5026653381,5026682029,0,19459847,False,,Hommerstraße,residential,False,25.217,30,"LINESTRING (6.6331196 49.7459958, 6.6332562 49.7457869)",,,,,,,
5026653381,5026653380,0,514540276,False,,,service,False,6.215,,"LINESTRING (6.6331196 49.7459958, 6.6330371 49.745979)",,,,driveway,,,
5026653381,202334917,0,19459847,False,,Hommerstraße,residential,True,113.344,30,"LINESTRING (6.6331196 49.7459958, 6.633018 49.7462199, 6.6329681 49.7465204, 6.6329432 49.7468143, 6.633011 49.7469984)",,,,,,,
5026682029,5026653381,0,19459847,False,,Hommerstraße,residential,True,25.217,30,"LINESTRING (6.6332562 49.7457869, 6.6331196 49.7459958)",,,,,,,
5026682029,202334914,0,19459847,False,,Hommerstraße,residential,False,41.413,30,"LINESTRING (6.6332562 49.7457869, 6.6334824 49.745491, 6.6334832 49.7454486)",,,,,,,
5026682029,5026682030,0,514542980,False,,Hommerstraße,residential,True,33.45,30,"LINESTRING (6.6332562 49.7457869, 6.6332188 49.7455293, 6.6332127 49.7454874)",,,,,,,
5026682030,202334914,0,23555110,False,,Saarbrücker Straße,residential,False,19.909,30,"LINESTRING (6.6332127 49.7454874, 6.6334832 49.7454486)",,,,,,,
5026682030,202334913,0,23555110,False,,Saarbrücker Straße,residential,True,137.578,30,"LINESTRING (6.6332127 49.7454874, 6.6321191 49.7456401, 6.6314083 49.7457472, 6.631344 49.7457569)",,,,,,,
5026682030,5026682029,0,514542980,False,,Hommerstraße,residential,False,33.45,30,"LINESTRING (6.6332127 49.7454874, 6.6332188 49.7455293, 6.6332562 49.7457869)",,,,,,,
5032329037,5032329038,0,515240658,False,,,service,False,5.11,,"LINESTRING (6.6290806 49.7457416, 6.6291461 49.7457237)",,,,driveway,,,
5032329037,203198632,0,1159583344,False,2,Friedrich-Wilhelm-Straße,residential,False,65.444,50,"LINESTRING (6.6290806 49.7457416, 6.6293981 49.7462505, 6.6294176 49.7462883)",,,,,,,
5032329037,3223010294,0,"[1159583344, 19570620]",False,"['1', '2']",Friedrich-Wilhelm-Straße,residential,True,96.879,"['30', '50']","LINESTRING (6.6290806 49.7457416, 6.6289213 49.7454831, 6.6289159 49.7454346, 6.6288035 49.745263, 6.6287013 49.7451071, 6.6286106 49.7449277)",,3,,,,,
5032329038,5032329037,0,515240658,False,,,service,True,5.11,,"LINESTRING (6.6291461 49.7457237, 6.6290806 49.7457416)",,,,driveway,,,
5035351729,9513946022,0,515647088,False,,,service,True,25.476,,"LINESTRING (6.6458871 49.7683871, 6.6459503 49.768292, 6.6460107 49.7682216, 6.6460083 49.7681765)",,,,driveway,,,
5035351733,9513937810,0,515647090,False,,,service,True,45.712999999999994,,"LINESTRING (6.6455162 49.7685546, 6.6457286 49.768263, 6.6457547 49.7682223, 6.6457628 49.7681778)",,,,driveway,,,
5035351749,9513937810,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,False,98.072,30,"LINESTRING (6.6445041 49.7678616, 6.6446618 49.7679174, 6.6449141 49.7680069, 6.6449998 49.7680373, 6.6452032 49.7680977, 6.6453166 49.7681272, 6.6453719 49.7681378, 6.6454528 49.7681497, 6.6455305 49.7681598, 6.6456266 49.7681693, 6.6457193 49.7681759, 6.6457628 49.7681778)",,,,,,,
5035351749,5035351752,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,True,31.711,30,"LINESTRING (6.6445041 49.7678616, 6.644199 49.7677537, 6.6441161 49.7677255)",,,,,,,
5035351749,5035351751,0,515647102,False,,,service,False,34.929,,"LINESTRING (6.6445041 49.7678616, 6.6444645 49.767906, 6.6442852 49.768142)",,,,driveway,,,
5035351751,5035351749,0,515647102,False,,,service,True,34.929,,"LINESTRING (6.6442852 49.768142, 6.6444645 49.767906, 6.6445041 49.7678616)",,,,driveway,,,
5035351752,5035351749,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,False,31.711,30,"LINESTRING (6.6441161 49.7677255, 6.644199 49.7677537, 6.6445041 49.7678616)",,,,,,,
5035351752,5035351756,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,True,32.674,30,"LINESTRING (6.6441161 49.7677255, 6.6437777 49.7676148, 6.6437105 49.7675924)",,,,,,,
5035351752,5035351754,0,515647104,False,,,service,False,32.312,,"LINESTRING (6.6441161 49.7677255, 6.6440784 49.7677727, 6.6439187 49.7679866)",,,,driveway,,,
5035351754,5035351752,0,515647104,False,,,service,True,32.312,,"LINESTRING (6.6439187 49.7679866, 6.6440784 49.7677727, 6.6441161 49.7677255)",,,,driveway,,,
5035351756,279813980,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,True,30.995,30,"LINESTRING (6.6437105 49.7675924, 6.6433272 49.7674643)",,,,,,,
5035351756,5035351757,0,515647108,False,,,service,False,36.129,,"LINESTRING (6.6437105 49.7675924, 6.6434797 49.7678811)",,,,driveway,,,
5035351756,5035351752,0,22923462,False,,Wilhelm-Leuschner-Straße,residential,False,32.674,30,"LINESTRING (6.6437105 49.7675924, 6.6437777 49.7676148, 6.6441161 49.7677255)",,,,,,,
5035351757,5035351756,0,515647108,False,,,service,True,36.129,,"LINESTRING (6.6434797 49.7678811, 6.6437105 49.7675924)",,,,driveway,,,
5035351759,279813980,0,515647110,False,,,service,True,46.468999999999994,,"LINESTRING (6.6430377 49.7678375, 6.6432932 49.7674952, 6.6433272 49.7674643)",,,,driveway,,,
5035351766,5035351770,0,35043516,True,2,Zurmaiener Straße,primary,False,35.046,50,"LINESTRING (6.6418109 49.7678166, 6.6422517 49.7679518)",B 49,,,,,,
5035351766,5035351769,0,515647117,False,,,service,False,33.466,,"LINESTRING (6.6418109 49.7678166, 6.6418429 49.7677722, 6.6420326 49.767552)",,,,driveway,,,
5035351769,5035351766,0,515647117,False,,,service,True,33.466,,"LINESTRING (6.6420326 49.767552, 6.6418429 49.7677722, 6.6418109 49.7678166)",,,,driveway,,,
5035351770,5035351774,0,35043516,True,2,Zurmaiener Straße,primary,False,37.295,50,"LINESTRING (6.6422517 49.7679518, 6.6424405 49.7680111, 6.6427183 49.768099)",B 49,,,,,,
5035351770,5035351773,0,515647120,False,,,service,False,30.345,,"LINESTRING (6.6422517 49.7679518, 6.6422888 49.7679141, 6.6424422 49.7677085)",,,,driveway,,,
5035351773,5035351770,0,515647120,False,,,service,True,30.345,,"LINESTRING (6.6424422 49.7677085, 6.6422888 49.7679141, 6.6422517 49.7679518)",,,,driveway,,,
5035351774,3254826012,0,35043516,True,2,Zurmaiener Straße,primary,False,249.552,50,"LINESTRING (6.6427183 49.768099, 6.6430008 49.768189, 6.6435259 49.7683594, 6.6438024 49.7684295, 6.6440491 49.768486, 6.6445239 49.7685692, 6.6449573 49.7686057, 6.6452379 49.7686164, 6.6454278 49.7686237, 6.6457591 49.7686325, 6.646039 49.7686512)",B 49,,,,,,
5035351774,5035351777,0,515647122,False,,,service,False,33.315999999999995,,"LINESTRING (6.6427183 49.768099, 6.642738 49.7680569, 6.6429095 49.7678265)",,,,driveway,,,
5035351777,5035351774,0,515647122,False,,,service,True,33.315999999999995,,"LINESTRING (6.6429095 49.7678265, 6.642738 49.7680569, 6.6427183 49.768099)",,,,driveway,,,
5054252778,5193009366,0,535924723,False,,,service,True,9.43,,"LINESTRING (6.6484386 49.7531771, 6.6484502 49.7531932, 6.6484995 49.7532522)",,,,driveway,,,
5056682310,5056682311,0,518378525,False,,,service,False,9.558,,"LINESTRING (6.6486322 49.7533109, 6.6486228 49.753297, 6.6485708 49.7532347)",,,,driveway,,,
5056682311,5193009366,0,28950611,False,,Gartenfeldstraße,residential,True,5.479,30,"LINESTRING (6.6485708 49.7532347, 6.6484995 49.7532522)",,,,,,,
5056682311,281761263,0,"[10313946, 28950611, 25832303]",False,,Gartenfeldstraße,residential,False,39.409,30,"LINESTRING (6.6485708 49.7532347, 6.6485831 49.7532317, 6.6489148 49.753152, 6.6490863 49.7531136)",,,,,yes,,
5056682311,5056682310,0,518378525,False,,,service,True,9.558,,"LINESTRING (6.6485708 49.7532347, 6.6486228 49.753297, 6.6486322 49.7533109)",,,,driveway,,,
5056684629,3356859587,0,518378553,False,,,service,True,9.267999999999999,,"LINESTRING (6.647822 49.7535074, 6.6478171 49.7534995, 6.6477749 49.7534298)",,,,driveway,,,
5057849800,5057849801,0,518520025,False,1,,service,True,8.406,,"LINESTRING (6.6385627 49.7581965, 6.6384585 49.7582309)",,,,driveway,,,
5057849800,5057849813,0,363907564,False,2,,service,False,48.882000000000005,,"LINESTRING (6.6385627 49.7581965, 6.6386351 49.7582952, 6.6387741 49.7584873, 6.6388077 49.7585268, 6.6388979 49.7585712)",,,,,,,
5057849800,246838043,0,"[518520026, 363907564]",False,2,,service,True,80.177,,"LINESTRING (6.6385627 49.7581965, 6.6383527 49.7578944, 6.6382125 49.7578108, 6.6380939 49.7576735, 6.6379873 49.7575885)",,,,,,,
5057849801,5057849800,0,518520025,False,1,,service,False,8.406,,"LINESTRING (6.6384585 49.7582309, 6.6385627 49.7581965)",,,,driveway,,,
5057849801,246838043,0,43950373,True,1,Walramsneustraße,residential,False,79.089,30,"LINESTRING (6.6384585 49.7582309, 6.6382665 49.7579512, 6.6381922 49.7578672, 6.6380188 49.7576291, 6.6379873 49.7575885)",,,,,,,
5057849807,5057849801,0,43950373,True,1,Walramsneustraße,residential,False,33.835,30,"LINESTRING (6.6386598 49.758506, 6.6384585 49.7582309)",,,,,,,
5057849813,5057849807,0,200890459,True,1,Walramsneustraße,residential,False,19.597,30,"LINESTRING (6.6388979 49.7585712, 6.6388234 49.7585692, 6.6387617 49.758558, 6.638704 49.7585424, 6.6386598 49.758506)",,,,,,,
5057849813,5057849800,0,363907564,False,2,,service,True,48.882000000000005,,"LINESTRING (6.6388979 49.7585712, 6.6388077 49.7585268, 6.6387741 49.7584873, 6.6386351 49.7582952, 6.6385627 49.7581965)",,,,,,,
5057849813,2108520129,0,"[518520029, 518520030]",False,"['4', '3']",Walramsneustraße,residential,True,41.139,30,"LINESTRING (6.6388979 49.7585712, 6.6389217 49.7585648, 6.6389495 49.7585614, 6.6389972 49.7585513, 6.6392084 49.7584879, 6.6394248 49.7584278)",,,,,,,
5058223167,5058223207,0,518567448,False,,,service,True,14.212,,"LINESTRING (6.6483009 49.7553185, 6.6481814 49.7553649, 6.6481313 49.7553843)",,,,driveway,,,
5058223207,2324905241,0,"[315153900, 142241941]",True,"['3', '2']",Ostallee,secondary,False,30.564,50,"LINESTRING (6.6481313 49.7553843, 6.648161 49.7554207, 6.648255 49.755536, 6.6483287 49.7556278)",L 145,,,,,,
5058223207,5058223167,0,518567448,False,,,service,False,14.212,,"LINESTRING (6.6481313 49.7553843, 6.6481814 49.7553649, 6.6483009 49.7553185)",,,,driveway,,,
5060319394,5060319407,0,5583923,True,2,Ostallee,secondary,False,19.136,50,"LINESTRING (6.6445905 49.7510931, 6.6447097 49.751247)",L 145,,,,,,
5060319394,5060319407,1,518842615,False,,,service,False,39.919999999999995,,"LINESTRING (6.6445905 49.7510931, 6.6446505 49.7510742, 6.6446558 49.7510725, 6.6447055 49.7510668, 6.6447565 49.7510694, 6.6448101 49.7510859, 6.6448436 49.7511127, 6.6448503 49.7511396, 6.6448342 49.7511725, 6.6448088 49.7512002, 6.6447793 49.7512176, 6.6447644 49.7512254, 6.6447097 49.751247)",,,,driveway,,,
5060319407,20909530,0,5583923,True,2,Ostallee,secondary,False,42.746,50,"LINESTRING (6.6447097 49.751247, 6.6449759 49.7515908)",L 145,,,,,,
5060319407,5060319394,0,518842615,False,,,service,True,39.92,,"LINESTRING (6.6447097 49.751247, 6.6447644 49.7512254, 6.6447793 49.7512176, 6.6448088 49.7512002, 6.6448342 49.7511725, 6.6448503 49.7511396, 6.6448436 49.7511127, 6.6448101 49.7510859, 6.6447565 49.7510694, 6.6447055 49.7510668, 6.6446558 49.7510725, 6.6446505 49.7510742, 6.6445905 49.7510931)",,,,driveway,,,
5071256201,1561307781,0,55608543,False,2,Pellinger Straße,primary,True,56.407000000000004,50,"LINESTRING (6.6276903 49.7302897, 6.6276982 49.7302598, 6.627701 49.730213, 6.6276989 49.7301606, 6.6276882 49.7301211, 6.6276694 49.7300739, 6.6276433 49.7300358, 6.6275842 49.7299777, 6.6275246 49.7299365, 6.6273781 49.7298608)",B 268,,,,,,
5071256201,5071256212,0,520273028,True,,Medardstraße,residential,False,43.912,30,"LINESTRING (6.6276903 49.7302897, 6.627829 49.730321, 6.6279712 49.7303574, 6.6280812 49.7304051, 6.6281981 49.7304924)",,,,,,,
5071256201,5071256205,0,520273031,False,2,Pellinger Straße,primary,False,9.402000000000001,50,"LINESTRING (6.6276903 49.7302897, 6.6276647 49.7303435, 6.6276404 49.730367)",B 268,,,,,,
5071256205,5071256201,0,520273031,False,2,Pellinger Straße,primary,True,9.402000000000001,50,"LINESTRING (6.6276404 49.730367, 6.6276647 49.7303435, 6.6276903 49.7302897)",B 268,,,,,,
5071256205,5071256218,0,520273036,True,3,Pellinger Straße,primary,False,22.694000000000003,50,"LINESTRING (6.6276404 49.730367, 6.6275622 49.7304571, 6.6275206 49.7304969, 6.6274629 49.7305342)",B 268,,,,,,
5071256208,5071256205,0,520273026,True,,Medardstraße,residential,False,24.476,30,"LINESTRING (6.6279511 49.7304553, 6.6277767 49.7304155, 6.6276404 49.730367)",,,,,,,
