element_type,osmid,barrier,geometry,created_by,amenity,parking,wheelchair,access,name,private,capacity,layer,source,level,maxheight,fee,surface,toilets:wheelchair,check_date,ref,park_ride,supervised,operator,addr:city,addr:housenumber,addr:street,maxstay,lit,opening_hours,smoothness,motorcar,description,capacity:disabled,nodes,building,building:levels,roof:shape,fixme,capacity:tourist_bus,tourist_bus,hgv,operator:type,capacity:women,toilets,toilets:access,addr:country,addr:postcode,fee:conditional,building:material,roof:levels,maxweight,motorcycle,capacity:parent,maxstay:conditional,tunnel,access:conditional,orientation,landuse,check_date:fee,payment:cash,payment:credit_cards,payment:debit_cards,parking:orientation,ways,type
way,549172686,,"POLYGON ((6.7011036 49.8166447, 6.7014027 49.8168576, 6.7014724 49.8168671, 6.7017015 49.816738, 6.7017165 49.8167295, 6.7013825 49.816482, 6.7013508 49.8165005, 6.7011036 49.8166447))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5304952494, 5304952493, 5304952492, 7216612856, 5304952491, 5304952490, 7216612857, 5304952494]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,550863970,,"POLYGON ((6.6578664 49.7638083, 6.6579442 49.7638413, 6.658494 49.7634445, 6.6584693 49.7633751, 6.6582644 49.7634145, 6.6582511 49.7634864, 6.6576945 49.7636111, 6.6576545 49.7636862, 6.6578664 49.7638083))",,parking,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,"[5320175895, 5320175890, 5320175889, 5320175888, 3324085515, 3324085516, 3324085517, 5320175896, 5320175895]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,550948094,,"POLYGON ((6.6909672 49.7543265, 6.6912136 49.7542552, 6.691231 49.7542162, 6.6913155 49.7541356, 6.6914309 49.7540542, 6.6915462 49.7539788, 6.6916575 49.7538904, 6.6915811 49.7538488, 6.6913517 49.7540377, 6.6910782 49.7539072, 6.6910155 49.7539331, 6.690931 49.7540224, 6.6909202 49.7540735, 6.6909189 49.7541532, 6.6909323 49.754206, 6.6909712 49.7542892, 6.6909672 49.7543265))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[5320614709, 5320891390, 5320891389, 5320891388, 5320891387, 5320891386, 5320891385, 5320891384, 5320891383, 5320891382, 5320614715, 5320614714, 5320614713, 5320614712, 5320614711, 5320614710, 5320614709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,554016679,,"POLYGON ((6.7012712 49.8263977, 6.7012794 49.8263303, 6.7013282 49.8263319, 6.7013783 49.8263265, 6.7014499 49.8263127, 6.7015146 49.8262913, 6.7015666 49.8262582, 6.7015998 49.8262269, 6.7016327 49.8261823, 6.7016494 49.8261403, 6.7016581 49.8260992, 6.7016588 49.8260629, 6.7017173 49.8260599, 6.7017809 49.8260655, 6.7017862 49.8261191, 6.7017889 49.8261978, 6.7017782 49.826242, 6.7017487 49.826287, 6.7017125 49.8263289, 6.701744 49.8263981, 6.7015435 49.8264371, 6.701516 49.8263925, 6.7013597 49.8264237, 6.7012712 49.8263977))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5347033898, 1437763952, 5347033859, 4992679299, 1437763951, 5347033864, 4992679300, 1437763945, 5347033863, 5347033862, 5347033861, 5347033860, 1437763939, 5347033890, 5347033891, 5347033892, 5347033893, 5347033894, 5347033895, 5347033202, 5347033896, 5347033201, 5347033897, 5347033898]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,554952794,,"POLYGON ((6.7104663 49.8339139, 6.7104047 49.833867, 6.7103575 49.8338311, 6.7103109 49.8337956, 6.7103485 49.8337471, 6.7103579 49.8337264, 6.7104893 49.8336606, 6.710661 49.8338103, 6.7105258 49.8338844, 6.7104663 49.8339139))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5355135939, 5355135912, 5355135890, 5355135944, 5355135943, 5355135942, 5355135941, 5355135940, 5355135911, 5355135939]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,555187223,,"POLYGON ((6.694221 49.7249049, 6.6941884 49.7248768, 6.694167 49.7248446, 6.6941583 49.7248099, 6.6941626 49.7247749, 6.6942333 49.7247329, 6.6943213 49.7247058, 6.6944261 49.7246954, 6.6945067 49.7246968, 6.6945456 49.7247029, 6.6943645 49.7248242, 6.694221 49.7249049))",,parking,surface,,,,,,,,,none,,asphalt,,,,no,,,,,,,,,good,,,,"[5356864757, 5356864779, 5356864812, 5356864702, 5356864733, 5356864763, 5356864797, 5356864783, 5356864817, 5356864794, 5356864754, 5356864757]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,555187225,,"POLYGON ((6.6957271 49.7259418, 6.6959497 49.7259235, 6.6961294 49.7258984, 6.6961066 49.7258369, 6.6959175 49.7258681, 6.6957043 49.7258854, 6.6957271 49.7259418))",,parking,surface,,private,,,,,,,none,no,paved,,,,no,,Stadtwerke Trier,,,,,,,good,,,,"[5356864697, 5356864727, 5356864638, 5356864693, 5356864810, 5356864713, 5356864697]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556218537,,"POLYGON ((6.6470922 49.7572216, 6.6472948 49.7573407, 6.6473526 49.7572996, 6.64715 49.7571805, 6.6470922 49.7572216))",,parking,surface,,customers,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[5365554606, 5365554605, 5365554604, 5365554603, 5365554606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556218541,,"POLYGON ((6.6472891 49.7567031, 6.647304 49.7567204, 6.6475894 49.7566181, 6.6475558 49.7565789, 6.6472704 49.7566813, 6.6472891 49.7567031))",,parking,surface,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[5365554616, 5365554615, 5365554614, 5365554613, 5365554612, 5365554616]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556300454,,"POLYGON ((6.6460988 49.7572603, 6.6461458 49.7571458, 6.646079 49.7571343, 6.6461059 49.7570687, 6.6459565 49.7570431, 6.6459066 49.7571648, 6.6460577 49.7571907, 6.6460337 49.7572492, 6.6460988 49.7572603))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5366293068, 5366293067, 5366293066, 5366293065, 5366293064, 5366293063, 5366293062, 5366293061, 5366293068]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556302294,,"POLYGON ((6.6478795 49.7572675, 6.6485919 49.7577773, 6.6486571 49.7577392, 6.6481895 49.7574047, 6.6480674 49.7573173, 6.6479447 49.7572295, 6.6478795 49.7572675))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5366315888, 5366315887, 5366315886, 4490936584, 4490936585, 5365554607, 5366315888]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556302296,,"POLYGON ((6.6477199 49.7573632, 6.6476666 49.7573252, 6.6478925 49.7571929, 6.6479447 49.7572295, 6.6478795 49.7572675, 6.6477199 49.7573632))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5366315893, 5366315892, 5366315891, 5365554607, 5366315888, 5366315893]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556302297,,"POLYGON ((6.6475064 49.7572138, 6.6475566 49.7572519, 6.6476291 49.7572082, 6.6476767 49.7571783, 6.6477136 49.757154, 6.6477524 49.7571211, 6.6477786 49.7570891, 6.6478027 49.757057, 6.6478148 49.7570293, 6.6478229 49.7569946, 6.6478269 49.7569669, 6.6478235 49.7569418, 6.6478188 49.7569132, 6.6477866 49.756914, 6.6477799 49.756895, 6.6477692 49.7568699, 6.6477598 49.7568508, 6.6477263 49.7568057, 6.6476872 49.756818, 6.6476964 49.7568291, 6.6477103 49.7568518, 6.6477207 49.7568656, 6.6477295 49.7568855, 6.6477352 49.7569039, 6.6477393 49.7569208, 6.6477434 49.7569392, 6.6477458 49.7569566, 6.6477458 49.7569766, 6.6477442 49.7569998, 6.6477361 49.7570235, 6.6477246 49.7570478, 6.6477124 49.7570683, 6.6476936 49.7570915, 6.6476709 49.7571092, 6.6476252 49.7571407, 6.6475064 49.7572138))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5366315912, 5366315911, 5366315910, 5366315909, 5366315908, 5366315907, 5366315906, 5366315905, 5366315904, 5366315903, 5366315894, 5366315902, 5366315901, 5366315900, 5366315899, 5366315898, 5366315897, 5366315896, 5366315895, 1433585489, 1433585493, 1433585494, 1433585499, 1433585505, 1433585508, 1433585514, 1433585518, 1433585526, 1433585533, 1433585542, 1433585546, 1433585555, 1433585561, 1433585565, 1433585569, 5366315912]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556466577,,"POLYGON ((6.6476764 49.7566532, 6.6476575 49.7566298, 6.6481396 49.7564666, 6.6481586 49.75649, 6.6476764 49.7566532))",,parking,surface,,yes,,,,,,,,yes,sett,,,,,,,,,,,yes,24/7,,,,,"[5367970527, 5367970526, 5367970525, 5367970524, 5367970527]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556466579,,"POLYGON ((6.6456233 49.7567116, 6.6456558 49.7567069, 6.645509 49.756286, 6.6454764 49.7562908, 6.6456233 49.7567116))",,parking,surface,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[5367970532, 5367970531, 5367970530, 5367970529, 5367970532]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,556466582,,"POLYGON ((6.6458957 49.7567028, 6.6458776 49.7567427, 6.6464442 49.7568502, 6.6464623 49.7568103, 6.6458957 49.7567028))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5367970536, 5367970535, 5367970534, 5367970533, 5367970536]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,557414390,,"POLYGON ((6.6318986 49.7669156, 6.6318684 49.7668636, 6.632021 49.7668345, 6.6320616 49.7668634, 6.6320676 49.7668796, 6.6318986 49.7669156))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5375885606, 5375885605, 5375885604, 5372791974, 5375885603, 5375885606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,558551647,,"POLYGON ((6.6333423 49.7676432, 6.6332176 49.7675652, 6.6335156 49.767381, 6.6335408 49.7673999, 6.6336258 49.7674636, 6.6333423 49.7676432))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[5387126485, 5387126484, 1625785495, 5387126481, 5387126483, 5387126485]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,560732390,,"POLYGON ((6.6551949 49.7254985, 6.6552271 49.7254449, 6.65536 49.7254782, 6.6555529 49.7255266, 6.6558705 49.7256063, 6.6558384 49.72566, 6.6551949 49.7254985))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5407313085, 5407313086, 1907075556, 1907075561, 5407313087, 5407313084, 5407313085]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,582631832,,"POLYGON ((6.7189101 49.8065738, 6.7190301 49.8065926, 6.7191415 49.8065806, 6.7193143 49.8065291, 6.7192216 49.8065881, 6.7192311 49.8066355, 6.7190795 49.8066619, 6.7188519 49.8066467, 6.7189101 49.8065738))",,parking,surface,,yes,,,8,,,,,no,fine_gravel,,,,no,no,,,,,0,no,24/7,bad,,,no,"[5571766553, 5571766552, 5571766551, 5571766550, 5571766549, 5571766548, 5571766547, 5571766546, 5571766553]",,,,,,,,,no,,,,,,,,,,no,,,,,,2022-05-20,,,,,,
way,584005895,,"POLYGON ((6.6294524 49.7319701, 6.6295396 49.7319698, 6.6295383 49.7318173, 6.6294511 49.7318176, 6.6294524 49.7319701))",,parking,,,permissive,,,,,,,,no,,,,,,,,,,,,,,intermediate,,,,"[5582987924, 5582987921, 5582987922, 5582987923, 5582987924]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,587881416,,"POLYGON ((6.6257577 49.7230184, 6.6257851 49.7229694, 6.6263658 49.7231714, 6.6263393 49.723208, 6.6260841 49.7231081, 6.6257577 49.7230184))",,parking,surface,,yes,,,,,,,,no,paved,,,,,no,,,,,,,,,,,,"[270831954, 5615213112, 5615213113, 262613895, 260770692, 270831954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,587895287,,"POLYGON ((6.6281898 49.7223677, 6.6282737 49.7223434, 6.6280131 49.7219464, 6.6279291 49.7219721, 6.6281898 49.7223677))",,parking,surface,,yes,,,,,,,,,paved,,,,,,,,,,,,,,,,,"[5615337774, 5615337775, 5615337776, 5615337777, 5615337774]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,590213065,,"POLYGON ((6.6186937 49.7517233, 6.6189272 49.7516538, 6.6192177 49.7520615, 6.6189842 49.752131, 6.6186937 49.7517233))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[5635352343, 5635352344, 5635352345, 5635352346, 5635352343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607370586,,"POLYGON ((6.6447869 49.7477307, 6.6446737 49.7477711, 6.6448057 49.7479458, 6.6446237 49.7480001, 6.6446611 49.7480621, 6.6447077 49.748132, 6.6450388 49.7480345, 6.6447869 49.7477307))",,parking,surface,,customers,,,15,,,,,yes,,,,,,,,,,,,,,,,,,"[132280262, 5756148218, 5756148206, 5756148210, 4914857113, 5756148211, 5756148212, 132280262]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,617353433,,"POLYGON ((6.6214031 49.7451435, 6.6213199 49.7450516, 6.6213967 49.7450176, 6.6216102 49.7449229, 6.621829 49.7448259, 6.6220462 49.7447297, 6.6221487 49.7446842, 6.6223472 49.7449043, 6.6222294 49.7449341, 6.62198 49.7449973, 6.6217421 49.7450576, 6.6214974 49.7451196, 6.6214031 49.7451435))",,parking,,,private,,,,,,,,,paving_stones,,,,,,,,,,,,,,,,,"[5835902287, 5835902286, 5835901773, 5835901772, 5835901780, 5835901771, 5835902285, 5835901784, 5835901777, 5835901781, 5835901776, 5835901774, 5835902287]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,645344231,,"POLYGON ((6.6269466 49.7650653, 6.6271108 49.7649436, 6.6274947 49.7651214, 6.6277532 49.7652411, 6.6276359 49.7653412, 6.6273668 49.7652335, 6.6269466 49.7650653))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[8847741436, 8847741435, 8847741431, 8847741434, 8847741433, 8847741432, 8847741436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,648784683,,"POLYGON ((6.6336036 49.7613658, 6.6336734 49.7614861, 6.6339728 49.7614086, 6.6339632 49.7613914, 6.6339014 49.7612886, 6.6336036 49.7613658))",,parking,,,private,,,,,Bing,,,,,,,,,,,,,,,,,,,,,"[6090304685, 6090304075, 6090304076, 6090304067, 6090304068, 6090304685]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,650764465,,"POLYGON ((6.6444064 49.7553086, 6.6447571 49.7552271, 6.6446967 49.7551162, 6.6446029 49.7551388, 6.6444017 49.7547939, 6.6441683 49.7548459, 6.6443937 49.7552306, 6.6443816 49.7552648, 6.6444064 49.7553086))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6104134514, 6104134513, 6104134512, 6104134511, 6104134510, 6104134509, 6104134508, 6104134507, 6104134514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,650765433,,"POLYGON ((6.6442815 49.7553831, 6.6443875 49.7555733, 6.6444699 49.7555541, 6.6443639 49.7553639, 6.6442815 49.7553831))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6104145032, 6104145031, 6104145030, 6104145029, 6104145032]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,651091407,,"POLYGON ((6.6455998 49.7659743, 6.6457822 49.7658531, 6.6457178 49.7658115, 6.6455864 49.7659033, 6.6455998 49.7659743))",,parking,street_side,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6106263525, 6106263526, 6106263527, 6106263528, 6106263525]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,651091474,,"POLYGON ((6.6454737 49.7658357, 6.6456051 49.7657353, 6.6456695 49.7657768, 6.6455354 49.7658669, 6.6454737 49.7658739, 6.6454737 49.7658357))",,parking,street_side,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6106264686, 6106264687, 6106264688, 6106264689, 6106264690, 6106264686]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,651107258,wall,"POLYGON ((6.6471535 49.760972, 6.6473005 49.7608936, 6.6474529 49.7610584, 6.6473208 49.7611102, 6.6472909 49.7611219, 6.6471535 49.760972))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6106361549, 6106361548, 4498725433, 6106361542, 4498725435, 6106361549]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,652264193,,"POLYGON ((6.6410089 49.7652184, 6.6410585 49.7651854, 6.6407822 49.765011, 6.6407325 49.765044, 6.6410089 49.7652184))",,parking,surface,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[6115359042, 6115359043, 6115359044, 6115359045, 6115359042]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,652264194,,"POLYGON ((6.6410946 49.7652646, 6.6411423 49.7652335, 6.6412926 49.7653296, 6.6412449 49.7653607, 6.6410946 49.7652646))",,parking,surface,,yes,,,6,,,,,yes,,,,,,,,,,,,,,,,,,"[6115359046, 6115359047, 6115359048, 6115359049, 6115359046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,652264195,,"POLYGON ((6.6405828 49.7649581, 6.6406371 49.7649236, 6.6404879 49.7648258, 6.6404336 49.7648604, 6.6405828 49.7649581))",,parking,surface,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[6115359050, 6115359051, 6115359052, 6115359053, 6115359050]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,652264196,,"POLYGON ((6.6416667 49.7642811, 6.641675 49.7642467, 6.6416449 49.7642321, 6.640958 49.7641627, 6.640947 49.7642084, 6.6416667 49.7642811))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6115359054, 6115359055, 6115359056, 6115359057, 6115359058, 6115359054]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,652447589,,"POLYGON ((6.6544248 49.7596866, 6.6545013 49.7597579, 6.6545741 49.7598278, 6.6544225 49.7599149, 6.653253 49.7605868, 6.653189 49.7604805, 6.6531764 49.7604542, 6.653159 49.7604178, 6.6539555 49.7599656, 6.6539405 49.7599583, 6.6540087 49.75992, 6.6544248 49.7596866))",,parking,,,,,,80,,,,,yes,paved,,,,,,Erhard Simon,,,,,,,,,,,"[1403856713, 6116612736, 1403856723, 1403856727, 1403856764, 1403856762, 1403856759, 1403856753, 1403856729, 1403856728, 6116612737, 1403856713]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,655087203,,"POLYGON ((6.6348107 49.7612512, 6.6350015 49.7610375, 6.6350626 49.7610602, 6.6350917 49.7610711, 6.6349009 49.7612848, 6.6348688 49.7612729, 6.6348107 49.7612512))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6138021279, 6138021278, 6138021273, 6138021277, 6138021276, 6138021274, 6138021279]",,,,"Nach Augenschein, bitte ggf, konkretisieren.",,,,,,,,,,,,,,,,,,,,,,,,,,,
way,665934142,,"POLYGON ((6.6952224 49.7806777, 6.6953909 49.7807546, 6.6955281 49.7806291, 6.6953596 49.7805523, 6.6952224 49.7806777))",,parking,surface,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,"[6234262728, 6234262727, 6234262726, 6234262725, 6234262728]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,670566644,,"POLYGON ((6.5770328 49.7194475, 6.5770164 49.7194396, 6.5769363 49.7194019, 6.5770003 49.7193552, 6.577165 49.7194374, 6.5772166 49.7194638, 6.577153 49.7195089, 6.5770328 49.7194475))",,parking,surface,,customers,,,,,,,,no,paved,,,,,,,,,,,,,,,,,"[1644708819, 6279468854, 6279468848, 6279468849, 6279468850, 1644807280, 6279468851, 1644708819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,671103964,,"POLYGON ((6.6393974 49.7643657, 6.6393589 49.7643381, 6.6391085 49.764484, 6.6391469 49.7645115, 6.6393974 49.7643657))",,parking,street_side,,permissive,,,3,,,,,,,,,,,,,,,,,,,,,,,"[6284533612, 6284533613, 6284533614, 6284533615, 6284533612]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,673230820,,"POLYGON ((6.6436883 49.7657755, 6.6437258 49.7657448, 6.6439925 49.7658807, 6.643955 49.7659113, 6.6436883 49.7657755))",,parking,street_side,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6304613406, 6304613407, 6304613408, 6304613409, 6304613406]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,674203429,,"POLYGON ((6.6435292 49.7640164, 6.6434937 49.7639996, 6.6433111 49.7641607, 6.6433466 49.7641775, 6.6435292 49.7640164))",,parking,lane,,yes,,,4,,,,,yes,,,,,,,,,,,,,,,,,,"[6313903938, 6313903939, 6313903940, 6313903941, 6313903938]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,675133750,,"POLYGON ((6.7233108 49.7737481, 6.7230305 49.7737729, 6.7231077 49.7740884, 6.7232516 49.7740685, 6.7232694 49.7740028, 6.7233457 49.7739929, 6.7233108 49.7737481))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6322682428, 6322682427, 748227096, 6322682429, 6322682430, 6322682431, 6322682428]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,684457353,,"POLYGON ((6.6927266 49.7927001, 6.6927535 49.792653, 6.6932344 49.7927673, 6.6932076 49.7928143, 6.6927266 49.7927001))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6412644404, 6412644403, 6412644402, 6412644401, 6412644404]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,684457354,,"POLYGON ((6.6905801 49.7921173, 6.690551 49.7921671, 6.6925311 49.7926487, 6.6925602 49.792599, 6.6905801 49.7921173))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6412644408, 6412644407, 6412644406, 6412644405, 6412644408]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,684457416,,"POLYGON ((6.6950123 49.7932482, 6.6950412 49.793204, 6.6953516 49.7932888, 6.6953227 49.793333, 6.6950123 49.7932482))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6412644855, 6412644854, 6412644853, 6412644852, 6412644855]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,684457417,,"POLYGON ((6.6938343 49.7929678, 6.6938646 49.7929156, 6.6947137 49.7931206, 6.6946834 49.7931729, 6.6938343 49.7929678))",,parking,surface,,customers,,,,,,,,no,,,,,,,,,,,,,,,,,,"[6412644859, 6412644858, 6412644857, 6412644856, 6412644859]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,692261703,,"POLYGON ((6.6562768 49.7256328, 6.6563972 49.725654, 6.6565173 49.7256751, 6.6566812 49.7252856, 6.6565611 49.7252645, 6.6564406 49.7252433, 6.6564259 49.7252782, 6.6562768 49.7256328))",,parking,surface,,yes,,,,,,,2.1,no,fine_gravel,,,,,,,,,,,,,,,,,"[6498132284, 6498132487, 6498132283, 6498132282, 6498132277, 6498132281, 6498132280, 6498132284]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,702278925,,"POLYGON ((6.6892535 49.802925, 6.6892269 49.8028863, 6.6888959 49.8029812, 6.6880997 49.8032096, 6.6881264 49.8032483, 6.6892535 49.802925))",,parking,surface,,permissive,Brand- und Katastrophenschutzzentrum Trier-Ehrang,,,,,,none,no,paving_stones,,,,no,,,,,,,yes,,,,,,"[6594916523, 6594916522, 4195207343, 4195207345, 6594916521, 6594916523]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,709292541,,"POLYGON ((6.6317768 49.7289105, 6.6311204 49.7290675, 6.631042 49.7289305, 6.6316984 49.7287735, 6.6317768 49.7289105))",,parking,surface,,yes,,,,,,,,no,paving_stones,,,,no,,,,,,,,,,,,,"[6666519531, 6666519530, 6666519529, 6666519528, 6666519531]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,716611488,,"POLYGON ((6.649044 49.7528636, 6.6489204 49.7527412, 6.6489802 49.7527104, 6.6491381 49.7525882, 6.6492302 49.7526411, 6.6493062 49.7526854, 6.6491197 49.7528336, 6.6490728 49.7528492, 6.649044 49.7528636))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[6731400718, 5072320970, 5072320969, 5072320968, 5072320972, 6731400720, 6731400719, 5072320974, 6731400718]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,725953355,,"POLYGON ((6.6503401 49.7690455, 6.6505222 49.7688949, 6.650602 49.7689377, 6.6510268 49.7691417, 6.6509141 49.7692413, 6.6507746 49.7691807, 6.6507432 49.7692103, 6.6503401 49.7690455))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6806382199, 6806377957, 6806377951, 6806377956, 6806377955, 6806377954, 6806377953, 6806382199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,728762243,,"POLYGON ((6.6312868 49.7227402, 6.6314057 49.7228025, 6.6314193 49.7227916, 6.6314754 49.722821, 6.631551 49.7227608, 6.6313761 49.722669, 6.6312868 49.7227402))",,parking,surface,,private,,,7,,,,,,paving_stones,,,,no,,,,,,,,,,,,,"[6827641915, 6827641914, 6827641913, 6827641912, 6827641911, 6827641910, 6827641915]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,728762244,,"POLYGON ((6.6310907 49.7226374, 6.6312664 49.7227295, 6.6313557 49.7226584, 6.63118 49.7225662, 6.6310907 49.7226374))",,parking,surface,,private,,,8,,,,,,paving_stones,,,,no,,,,,,,,,,,,,"[6827641919, 6827641918, 6827641917, 6827641916, 6827641919]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,728762245,,"POLYGON ((6.6310703 49.7226267, 6.6309037 49.7225394, 6.630993 49.7224682, 6.6311595 49.7225555, 6.6310703 49.7226267))",,parking,surface,,private,,,8,,,,,,paving_stones,,,,no,,,,,,,,,,,,,"[6827641923, 6827641922, 6827641921, 6827641920, 6827641923]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,731979251,,"POLYGON ((6.7008441 49.7479607, 6.700887 49.748024, 6.7009829 49.7481826, 6.7010533 49.7482467, 6.7008816 49.7482701, 6.7008723 49.7481956, 6.7008568 49.7480942, 6.7008441 49.7479607))",,parking,surface,,yes,,,5,,,,,no,gravel,,,,,no,,,,,,no,24/7,,,,,"[6854275839, 6854275838, 6854275837, 6854275836, 6854275835, 6854275834, 6854275833, 6854275839]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,733624111,,"POLYGON ((6.6395674 49.7554054, 6.6395354 49.755417, 6.6393996 49.75547, 6.6394691 49.7555347, 6.6394918 49.7555558, 6.639452 49.755577, 6.6395111 49.7556241, 6.6396878 49.7555357, 6.6396751 49.7555198, 6.6396581 49.7554987, 6.6395674 49.7554054))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1427371293, 1427371324, 1427371364, 4583101182, 4583076985, 4583076984, 4583076983, 6871134886, 6871099084, 4583080301, 1427371293]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
